j g(j) i g(i) wl A A+A^a A/(A+A^a) f
294 2.000 1 2.000 6.40994 2.992E+07 1.223E+12 2.447E-05 1.844E-07
482 6.000 1 2.000 5.97509 1.076E+07 2.083E+12 5.168E-06 1.728E-07
273 4.000 1 2.000 6.58616 1.205E+07 5.227E+12 2.304E-06 1.567E-07
144 4.000 1 2.000 7.36299 8.798E+06 2.436E+12 3.612E-06 1.430E-07
138 6.000 1 2.000 7.39055 4.500E+06 1.405E+12 3.202E-06 1.105E-07
130 6.000 1 2.000 7.58738 4.133E+06 1.098E+13 3.764E-07 1.070E-07
272 6.000 1 2.000 6.58841 4.668E+06 5.385E+12 8.669E-07 9.115E-08
305 4.000 1 2.000 6.34762 7.447E+06 2.949E+12 2.525E-06 8.995E-08
121 4.000 1 2.000 8.67713 3.695E+06 6.521E+12 5.667E-07 8.346E-08
160 4.000 1 2.000 7.28470 4.520E+06 1.189E+13 3.800E-07 7.195E-08
132 4.000 1 2.000 7.44600 3.754E+06 2.194E+12 1.711E-06 6.243E-08
112 4.000 1 2.000 8.77811 2.590E+06 8.123E+12 3.189E-07 5.980E-08
250 6.000 1 2.000 6.66199 2.978E+06 1.130E+12 2.635E-06 5.945E-08
296 4.000 1 2.000 6.38991 4.365E+06 2.900E+12 1.505E-06 5.343E-08
353 4.000 1 2.000 6.28357 4.236E+06 1.043E+12 4.063E-06 5.016E-08
328 4.000 1 2.000 6.32500 4.158E+06 2.666E+12 1.559E-06 4.988E-08
235 6.000 1 2.000 6.83804 2.322E+06 5.785E+12 4.013E-07 4.884E-08
254 4.000 1 2.000 6.64780 3.608E+06 5.881E+12 6.134E-07 4.781E-08
60 6.000 1 2.000 9.33241 1.215E+06 1.675E+12 7.256E-07 4.761E-08
303 4.000 1 2.000 6.35297 3.447E+06 2.941E+12 1.172E-06 4.171E-08
333 4.000 1 2.000 6.31889 2.830E+06 3.292E+12 8.594E-07 3.388E-08
326 6.000 1 2.000 6.32595 1.845E+06 1.096E+12 1.683E-06 3.322E-08
321 6.000 1 2.000 6.33144 1.768E+06 2.924E+12 6.047E-07 3.188E-08
