j g(j) i g(i) wl A A+A^a A/(A+A^a) f
487 6.000 1 4.000 7.62579 3.641E+07 2.095E+12 1.738E-05 4.763E-07
183 6.000 1 4.000 9.79936 2.135E+07 1.405E+13 1.520E-06 4.613E-07
815 6.000 1 4.000 7.01014 4.160E+07 6.143E+12 6.772E-06 4.598E-07
506 6.000 1 4.000 7.55394 3.548E+07 5.891E+12 6.023E-06 4.553E-07
729 6.000 1 4.000 7.10822 3.905E+07 2.151E+12 1.816E-05 4.438E-07
468 8.000 1 4.000 7.64629 2.515E+07 1.874E+12 1.342E-05 4.410E-07
662 6.000 1 4.000 7.19786 3.772E+07 4.776E+12 7.897E-06 4.393E-07
650 6.000 1 4.000 7.20444 3.720E+07 6.667E+12 5.580E-06 4.343E-07
380 4.000 1 4.000 7.89867 4.640E+07 4.719E+12 9.833E-06 4.340E-07
996 6.000 1 4.000 6.70482 4.265E+07 5.082E+11 8.392E-05 4.310E-07
730 4.000 1 4.000 7.10774 5.655E+07 3.834E+12 1.475E-05 4.283E-07
769 6.000 1 4.000 7.04544 3.814E+07 4.401E+11 8.666E-05 4.258E-07
499 4.000 1 4.000 7.59814 4.905E+07 4.609E+12 1.064E-05 4.248E-07
812 4.000 1 4.000 7.01364 5.730E+07 3.308E+12 1.732E-05 4.228E-07
232 6.000 1 4.000 9.22452 2.165E+07 4.005E+12 5.407E-06 4.143E-07
666 4.000 1 4.000 7.19572 5.313E+07 4.450E+12 1.194E-05 4.123E-07
375 6.000 1 4.000 7.90568 2.847E+07 2.287E+12 1.245E-05 4.003E-07
1294 4.000 1 4.000 6.18912 6.883E+07 2.439E+12 2.821E-05 3.953E-07
475 6.000 1 4.000 7.63720 2.908E+07 2.566E+12 1.133E-05 3.813E-07
651 6.000 1 4.000 7.20321 3.242E+07 1.476E+12 2.196E-05 3.783E-07
1263 4.000 1 4.000 6.24037 6.458E+07 8.236E+11 7.841E-05 3.770E-07
