j g(j) i g(i) wl A A+A^a A/(A+A^a) f
368 6.000 1 4.000 8.03254 7.290E+11 1.273E+12 5.727E-01 1.058E-02
376 6.000 1 4.000 8.01872 7.210E+11 1.130E+12 6.378E-01 1.043E-02
158 6.000 1 4.000 9.39011 5.237E+11 1.623E+12 3.226E-01 1.039E-02
303 6.000 1 4.000 8.26286 6.537E+11 1.203E+12 5.433E-01 1.004E-02
258 4.000 1 4.000 8.56061 8.918E+11 4.983E+12 1.789E-01 9.800E-03
360 6.000 1 4.000 8.03860 6.618E+11 1.235E+12 5.358E-01 9.618E-03
321 2.000 1 4.000 8.17949 1.869E+12 2.637E+12 7.088E-01 9.373E-03
166 2.000 1 4.000 9.36872 1.403E+12 1.368E+13 1.025E-01 9.233E-03
263 6.000 1 4.000 8.50464 5.612E+11 1.359E+12 4.130E-01 9.128E-03
176 4.000 1 4.000 8.82957 7.770E+11 1.416E+12 5.488E-01 9.083E-03
86 4.000 1 4.000 10.7887 4.940E+11 2.605E+12 1.896E-01 8.620E-03
169 6.000 1 4.000 9.22900 3.990E+11 1.515E+12 2.634E-01 7.643E-03
405 4.000 1 4.000 7.96319 7.983E+11 1.446E+12 5.521E-01 7.590E-03
407 6.000 1 4.000 7.96267 5.187E+11 9.219E+11 5.626E-01 7.398E-03
48 4.000 1 4.000 11.9804 3.353E+11 1.805E+12 1.858E-01 7.215E-03
146 4.000 1 4.000 9.50559 5.283E+11 1.678E+12 3.149E-01 7.155E-03
155 4.000 1 4.000 9.45541 5.168E+11 5.179E+12 9.977E-02 6.925E-03
448 4.000 1 4.000 7.67569 7.833E+11 1.221E+12 6.414E-01 6.918E-03
236 4.000 1 4.000 8.63292 6.168E+11 1.548E+12 3.983E-01 6.890E-03
204 2.000 1 4.000 8.72111 1.153E+12 1.895E+12 6.084E-01 6.573E-03
369 2.000 1 4.000 8.02503 1.359E+12 1.893E+12 7.179E-01 6.560E-03
358 6.000 1 4.000 8.04250 4.340E+11 8.272E+11 5.246E-01 6.315E-03
391 6.000 1 4.000 7.98149 4.398E+11 1.002E+12 4.387E-01 6.300E-03
6 2.000 1 4.000 13.1560 4.766E+11 4.766E+11 1.000E+00 6.183E-03
190 2.000 1 4.000 8.76418 1.040E+12 1.769E+12 5.875E-01 5.985E-03
449 6.000 1 4.000 7.67543 4.430E+11 8.560E+11 5.175E-01 5.870E-03
152 6.000 1 4.000 9.46716 2.853E+11 1.395E+12 2.045E-01 5.750E-03
403 2.000 1 4.000 7.96336 1.175E+12 1.716E+12 6.849E-01 5.588E-03
192 2.000 1 4.000 8.74540 9.745E+11 1.719E+12 5.668E-01 5.588E-03
71 2.000 1 4.000 11.1851 5.955E+11 9.282E+11 6.416E-01 5.585E-03
4 6.000 1 4.000 13.3257 1.372E+11 1.372E+11 1.000E+00 5.478E-03
431 6.000 1 4.000 7.78481 3.870E+11 1.177E+12 3.287E-01 5.275E-03
225 6.000 1 4.000 8.66484 2.953E+11 8.093E+11 3.649E-01 4.988E-03
290 2.000 1 4.000 8.32274 9.555E+11 1.722E+12 5.549E-01 4.963E-03
326 4.000 1 4.000 8.17641 4.820E+11 2.653E+12 1.817E-01 4.830E-03
446 6.000 1 4.000 7.67849 3.460E+11 7.754E+11 4.462E-01 4.588E-03
483 4.000 1 4.000 7.47761 5.188E+11 8.698E+11 5.964E-01 4.350E-03
307 4.000 1 4.000 8.23930 4.075E+11 1.055E+12 3.861E-01 4.148E-03
254 6.000 1 4.000 8.56661 2.432E+11 1.064E+12 2.285E-01 4.013E-03
450 2.000 1 4.000 7.67083 8.640E+11 1.280E+12 6.751E-01 3.810E-03
387 4.000 1 4.000 7.98610 3.938E+11 1.119E+12 3.518E-01 3.765E-03
484 6.000 1 4.000 7.47747 2.930E+11 6.144E+11 4.769E-01 3.683E-03
193 4.000 1 4.000 8.74529 3.205E+11 1.815E+12 1.766E-01 3.675E-03
259 2.000 1 4.000 8.55931 6.425E+11 7.468E+12 8.603E-02 3.530E-03
464 6.000 1 4.000 7.62792 2.692E+11 6.962E+11 3.866E-01 3.523E-03
408 4.000 1 4.000 7.96150 3.370E+11 1.819E+12 1.853E-01 3.203E-03
177 4.000 1 4.000 8.82188 2.723E+11 9.251E+11 2.943E-01 3.178E-03
343 2.000 1 4.000 8.09965 6.420E+11 1.238E+12 5.184E-01 3.158E-03
264 4.000 1 4.000 8.50037 2.853E+11 1.670E+12 1.708E-01 3.090E-03
116 4.000 1 4.000 9.71502 2.168E+11 8.544E+11 2.538E-01 3.068E-03
531 4.000 1 4.000 7.35553 3.698E+11 6.334E+11 5.837E-01 2.998E-03
481 6.000 1 4.000 7.47928 2.308E+11 5.602E+11 4.121E-01 2.903E-03
268 6.000 1 4.000 8.43157 1.807E+11 9.921E+11 1.821E-01 2.890E-03
485 2.000 1 4.000 7.47516 6.555E+11 1.002E+12 6.541E-01 2.745E-03
373 4.000 1 4.000 8.01979 2.830E+11 7.347E+11 3.852E-01 2.730E-03
20 2.000 1 4.000 12.6284 2.199E+11 1.504E+12 1.462E-01 2.628E-03
389 2.000 1 4.000 7.98414 5.485E+11 1.146E+12 4.787E-01 2.623E-03
499 6.000 1 4.000 7.44584 2.050E+11 7.698E+11 2.663E-01 2.558E-03
120 2.000 1 4.000 9.70749 3.584E+11 1.515E+12 2.365E-01 2.533E-03
532 6.000 1 4.000 7.35545 2.068E+11 4.154E+11 4.979E-01 2.518E-03
227 4.000 1 4.000 8.66031 2.149E+11 1.098E+12 1.957E-01 2.416E-03
237 6.000 1 4.000 8.63111 1.396E+11 9.500E+11 1.469E-01 2.339E-03
240 4.000 1 4.000 8.62530 2.086E+11 3.572E+12 5.839E-02 2.327E-03
506 6.000 1 4.000 7.43199 1.748E+11 5.056E+11 3.458E-01 2.171E-03
164 6.000 1 4.000 9.37703 1.086E+11 3.542E+11 3.065E-01 2.147E-03
91 2.000 1 4.000 10.7442 2.446E+11 2.986E+12 8.193E-02 2.117E-03
261 4.000 1 4.000 8.51444 1.941E+11 1.876E+12 1.035E-01 2.110E-03
462 4.000 1 4.000 7.63033 2.410E+11 7.760E+11 3.105E-01 2.103E-03
434 4.000 1 4.000 7.78083 2.150E+11 1.223E+12 1.759E-01 1.952E-03
529 6.000 1 4.000 7.35661 1.597E+11 3.685E+11 4.333E-01 1.943E-03
277 4.000 1 4.000 8.37513 1.817E+11 5.557E+11 3.269E-01 1.911E-03
112 2.000 1 4.000 9.74759 2.558E+11 8.846E+11 2.891E-01 1.822E-03
533 2.000 1 4.000 7.35359 4.428E+11 7.068E+11 6.265E-01 1.795E-03
44 2.000 1 4.000 12.0654 1.613E+11 2.765E+11 5.832E-01 1.760E-03
353 6.000 1 4.000 8.05593 1.156E+11 6.624E+11 1.745E-01 1.688E-03
565 6.000 1 4.000 7.25915 1.393E+11 6.122E+11 2.276E-01 1.651E-03
308 6.000 1 4.000 8.23838 1.066E+11 6.556E+11 1.626E-01 1.627E-03
149 2.000 1 4.000 9.48041 2.349E+11 1.697E+12 1.384E-01 1.582E-03
547 6.000 1 4.000 7.31124 1.218E+11 3.133E+11 3.887E-01 1.464E-03
463 2.000 1 4.000 7.62898 3.235E+11 7.616E+11 4.247E-01 1.411E-03
327 2.000 1 4.000 8.17551 2.777E+11 3.933E+12 7.060E-02 1.391E-03
504 4.000 1 4.000 7.43340 1.627E+11 5.741E+11 2.834E-01 1.348E-03
10 4.000 1 4.000 12.9296 5.345E+10 1.618E+12 3.303E-02 1.340E-03
200 2.000 1 4.000 8.72872 2.330E+11 1.416E+12 1.645E-01 1.331E-03
62 4.000 1 4.000 11.5880 6.473E+10 2.201E+13 2.941E-03 1.303E-03
301 4.000 1 4.000 8.26405 1.247E+11 8.008E+11 1.557E-01 1.277E-03
322 6.000 1 4.000 8.17931 8.163E+10 6.308E+11 1.294E-01 1.228E-03
430 4.000 1 4.000 7.78869 1.326E+11 1.534E+12 8.648E-02 1.206E-03
375 6.000 1 4.000 8.01928 8.218E+10 4.698E+11 1.749E-01 1.189E-03
329 4.000 1 4.000 8.13067 1.142E+11 4.171E+11 2.738E-01 1.132E-03
310 4.000 1 4.000 8.23539 1.109E+11 2.695E+12 4.116E-02 1.128E-03
425 6.000 1 4.000 7.84607 7.827E+10 4.601E+11 1.701E-01 1.084E-03
583 6.000 1 4.000 7.14369 9.008E+10 2.875E+11 3.134E-01 1.034E-03
216 2.000 1 4.000 8.69415 1.788E+11 2.607E+12 6.858E-02 1.013E-03
409 2.000 1 4.000 7.96092 1.993E+11 2.686E+12 7.420E-02 9.468E-04
501 4.000 1 4.000 7.44493 1.114E+11 9.045E+11 1.231E-01 9.253E-04
110 6.000 1 4.000 9.83651 4.245E+10 6.487E+11 6.544E-02 9.238E-04
432 2.000 1 4.000 7.78310 2.035E+11 1.166E+12 1.745E-01 9.238E-04
154 2.000 1 4.000 9.46000 1.367E+11 1.357E+12 1.007E-01 9.173E-04
234 2.000 1 4.000 8.63590 1.625E+11 1.180E+12 1.377E-01 9.083E-04
392 4.000 1 4.000 7.98112 9.443E+10 1.154E+12 8.181E-02 9.018E-04
77 2.000 1 4.000 11.1101 9.420E+10 2.059E+11 4.574E-01 8.718E-04
545 4.000 1 4.000 7.31215 1.044E+11 3.557E+11 2.935E-01 8.368E-04
497 4.000 1 4.000 7.44800 9.243E+10 9.687E+11 9.541E-02 7.688E-04
505 2.000 1 4.000 7.43249 1.753E+11 5.213E+11 3.362E-01 7.258E-04
357 4.000 1 4.000 8.04319 7.428E+10 6.076E+11 1.222E-01 7.203E-04
404 6.000 1 4.000 7.96323 4.697E+10 4.333E+11 1.084E-01 6.700E-04
567 4.000 1 4.000 7.25848 8.358E+10 7.073E+11 1.182E-01 6.600E-04
170 4.000 1 4.000 9.22280 5.050E+10 6.580E+12 7.675E-03 6.440E-04
163 4.000 1 4.000 9.38261 4.688E+10 5.979E+11 7.839E-02 6.188E-04
262 2.000 1 4.000 8.50503 1.101E+11 1.770E+12 6.219E-02 5.970E-04
305 2.000 1 4.000 8.24082 1.120E+11 8.499E+11 1.317E-01 5.698E-04
66 4.000 1 4.000 11.3103 2.958E+10 1.113E+11 2.657E-01 5.673E-04
546 2.000 1 4.000 7.31171 1.415E+11 3.440E+11 4.112E-01 5.670E-04
498 2.000 1 4.000 7.44645 1.201E+11 7.001E+11 1.715E-01 4.993E-04
564 4.000 1 4.000 7.26042 6.155E+10 7.535E+11 8.169E-02 4.865E-04
377 4.000 1 4.000 8.01725 5.040E+10 2.032E+12 2.481E-02 4.858E-04
465 4.000 1 4.000 7.62777 5.528E+10 8.192E+11 6.747E-02 4.823E-04
585 4.000 1 4.000 7.14341 5.423E+10 3.766E+11 1.440E-01 4.150E-04
371 2.000 1 4.000 8.02069 8.205E+10 6.009E+11 1.365E-01 3.958E-04
356 2.000 1 4.000 8.04894 7.660E+10 4.469E+11 1.714E-01 3.720E-04
175 6.000 1 4.000 8.83377 2.052E+10 5.917E+11 3.468E-02 3.600E-04
581 4.000 1 4.000 7.14452 4.508E+10 3.814E+11 1.182E-01 3.450E-04
359 4.000 1 4.000 8.04022 3.270E+10 5.718E+11 5.719E-02 3.168E-04
354 4.000 1 4.000 8.05494 3.180E+10 1.759E+12 1.808E-02 3.095E-04
507 4.000 1 4.000 7.43190 3.718E+10 5.959E+11 6.239E-02 3.078E-04
383 6.000 1 4.000 7.99259 2.102E+10 2.817E+11 7.460E-02 3.020E-04
94 6.000 1 4.000 10.7023 1.149E+10 9.238E+10 1.243E-01 2.958E-04
269 4.000 1 4.000 8.42939 2.486E+10 3.086E+12 8.056E-03 2.648E-04
95 8.000 1 4.000 10.6984 7.666E+09 9.217E+10 8.317E-02 2.630E-04
88 8.000 1 4.000 10.7716 7.552E+09 7.782E+10 9.705E-02 2.628E-04
578 6.000 1 4.000 7.19080 2.170E+10 1.044E+12 2.078E-02 2.525E-04
31 6.000 1 4.000 12.2509 7.025E+09 1.624E+10 4.326E-01 2.371E-04
582 2.000 1 4.000 7.14392 6.160E+10 3.340E+11 1.844E-01 2.358E-04
297 2.000 1 4.000 8.28825 4.518E+10 5.090E+11 8.876E-02 2.327E-04
295 4.000 1 4.000 8.28962 2.103E+10 3.761E+11 5.590E-02 2.166E-04
566 2.000 1 4.000 7.25914 5.255E+10 7.589E+11 6.925E-02 2.077E-04
355 4.000 1 4.000 8.05027 2.132E+10 3.097E+11 6.883E-02 2.072E-04
34 2.000 1 4.000 12.2279 1.744E+10 7.336E+10 2.377E-01 1.955E-04
548 4.000 1 4.000 7.31117 2.379E+10 3.921E+11 6.068E-02 1.907E-04
260 2.000 1 4.000 8.52772 3.457E+10 6.126E+11 5.643E-02 1.884E-04
125 4.000 1 4.000 9.62959 1.352E+10 1.095E+12 1.234E-02 1.880E-04
265 2.000 1 4.000 8.49975 3.392E+10 8.861E+11 3.828E-02 1.837E-04
433 2.000 1 4.000 7.78098 3.660E+10 1.221E+12 2.998E-02 1.661E-04
418 2.000 1 4.000 7.91596 3.457E+10 9.202E+11 3.756E-02 1.624E-04
196 6.000 1 4.000 8.73038 9.173E+09 8.071E+11 1.137E-02 1.572E-04
98 4.000 1 4.000 10.6895 9.085E+09 6.828E+11 1.331E-02 1.556E-04
100 2.000 1 4.000 10.6630 1.789E+10 1.520E+13 1.177E-03 1.524E-04
311 6.000 1 4.000 8.22916 9.975E+09 3.556E+11 2.805E-02 1.519E-04
596 6.000 1 4.000 6.91682 1.349E+10 7.814E+11 1.726E-02 1.451E-04
109 2.000 1 4.000 9.97806 1.911E+10 2.914E+11 6.556E-02 1.426E-04
97 2.000 1 4.000 10.6942 1.610E+10 2.183E+11 7.374E-02 1.380E-04
104 8.000 1 4.000 10.3565 4.054E+09 2.419E+11 1.676E-02 1.304E-04
199 4.000 1 4.000 8.72889 1.114E+10 9.184E+11 1.212E-02 1.272E-04
568 2.000 1 4.000 7.25306 3.177E+10 6.591E+11 4.820E-02 1.253E-04
349 2.000 1 4.000 8.07279 2.532E+10 2.965E+11 8.537E-02 1.237E-04
276 6.000 1 4.000 8.37709 7.362E+09 3.468E+11 2.123E-02 1.162E-04
426 4.000 1 4.000 7.84542 1.257E+10 1.282E+12 9.801E-03 1.160E-04
79 4.000 1 4.000 11.0424 5.558E+09 2.347E+12 2.368E-03 1.016E-04
134 2.000 1 4.000 9.58871 1.403E+10 1.241E+12 1.130E-02 9.669E-05
601 6.000 1 4.000 6.76206 9.200E+09 6.122E+11 1.503E-02 9.460E-05
87 6.000 1 4.000 10.7874 3.343E+09 7.568E+10 4.418E-02 8.750E-05
198 4.000 1 4.000 8.72969 7.570E+09 7.961E+11 9.509E-03 8.648E-05
293 2.000 1 4.000 8.31403 1.559E+10 3.705E+11 4.208E-02 8.078E-05
14 6.000 1 4.000 12.7794 2.067E+09 7.108E+09 2.907E-01 7.590E-05
399 2.000 1 4.000 7.97607 1.581E+10 1.149E+12 1.376E-02 7.538E-05
445 4.000 1 4.000 7.67968 8.435E+09 4.285E+11 1.968E-02 7.458E-05
26 8.000 1 4.000 12.4421 1.596E+09 7.659E+09 2.084E-01 7.410E-05
107 6.000 1 4.000 10.3236 3.058E+09 2.211E+11 1.383E-02 7.330E-05
202 2.000 1 4.000 8.72779 1.137E+10 8.062E+11 1.410E-02 6.493E-05
328 6.000 1 4.000 8.13190 4.113E+09 2.509E+11 1.639E-02 6.118E-05
215 8.000 1 4.000 8.69717 2.510E+09 1.147E+12 2.188E-03 5.693E-05
99 4.000 1 4.000 10.6786 3.325E+09 4.405E+12 7.549E-04 5.685E-05
132 4.000 1 4.000 9.59230 4.088E+09 1.163E+12 3.516E-03 5.638E-05
421 2.000 1 4.000 7.87429 1.082E+10 3.094E+11 3.495E-02 5.025E-05
197 2.000 1 4.000 8.72991 7.947E+09 1.171E+12 6.787E-03 4.541E-05
480 4.000 1 4.000 7.47996 5.215E+09 3.219E+11 1.620E-02 4.375E-05
103 6.000 1 4.000 10.3583 1.745E+09 2.457E+11 7.102E-03 4.210E-05
89 4.000 1 4.000 10.7621 2.419E+09 1.348E+12 1.794E-03 4.200E-05
436 6.000 1 4.000 7.75772 2.975E+09 1.236E+12 2.407E-03 4.028E-05
108 4.000 1 4.000 10.3221 2.489E+09 4.860E+12 5.121E-04 3.975E-05
214 6.000 1 4.000 8.69731 2.302E+09 1.147E+12 2.007E-03 3.915E-05
102 4.000 1 4.000 10.5680 2.278E+09 1.870E+13 1.218E-04 3.815E-05
410 2.000 1 4.000 7.94270 7.175E+09 1.368E+12 5.245E-03 3.395E-05
17 4.000 1 4.000 12.6667 1.361E+09 1.121E+10 1.214E-01 3.275E-05
528 4.000 1 4.000 7.35704 3.980E+09 1.901E+11 2.094E-02 3.230E-05
287 2.000 1 4.000 8.32590 5.800E+09 6.064E+11 9.566E-03 3.015E-05
466 2.000 1 4.000 7.62494 6.880E+09 8.750E+11 7.863E-03 2.998E-05
231 8.000 1 4.000 8.64154 1.319E+09 1.183E+12 1.115E-03 2.952E-05
577 4.000 1 4.000 7.19158 3.480E+09 1.045E+12 3.330E-03 2.698E-05
229 6.000 1 4.000 8.64508 1.582E+09 1.173E+12 1.349E-03 2.660E-05
85 8.000 1 4.000 10.8177 7.344E+08 6.640E+10 1.106E-02 2.577E-05
19 4.000 1 4.000 12.6348 1.009E+09 8.398E+09 1.202E-01 2.416E-05
218 4.000 1 4.000 8.69053 2.124E+09 3.200E+12 6.637E-04 2.405E-05
22 6.000 1 4.000 12.5820 6.559E+08 7.028E+09 9.334E-02 2.335E-05
286 4.000 1 4.000 8.32661 2.232E+09 5.589E+11 3.994E-03 2.321E-05
339 4.000 1 4.000 8.10211 2.239E+09 3.841E+11 5.829E-03 2.204E-05
28 6.000 1 4.000 12.3970 6.039E+08 9.536E+09 6.333E-02 2.087E-05
385 8.000 1 4.000 7.98984 1.044E+09 8.649E+11 1.206E-03 1.998E-05
563 2.000 1 4.000 7.26216 4.860E+09 6.559E+11 7.409E-03 1.921E-05
24 4.000 1 4.000 12.5396 8.060E+08 9.571E+09 8.421E-02 1.900E-05
271 8.000 1 4.000 8.41042 8.921E+08 1.332E+12 6.698E-04 1.892E-05
584 2.000 1 4.000 7.14357 4.879E+09 3.804E+11 1.283E-02 1.867E-05
230 4.000 1 4.000 8.64166 1.634E+09 1.927E+12 8.482E-04 1.830E-05
336 2.000 1 4.000 8.10389 3.593E+09 4.054E+11 8.861E-03 1.769E-05
340 2.000 1 4.000 8.10167 3.424E+09 4.185E+11 8.183E-03 1.685E-05
117 6.000 1 4.000 9.71282 7.512E+08 6.179E+11 1.216E-03 1.594E-05
386 6.000 1 4.000 7.98959 1.084E+09 8.623E+11 1.256E-03 1.556E-05
595 4.000 1 4.000 6.91723 2.153E+09 7.817E+11 2.754E-03 1.545E-05
474 2.000 1 4.000 7.59117 3.561E+09 8.688E+11 4.099E-03 1.538E-05
142 8.000 1 4.000 9.51635 5.661E+08 6.041E+11 9.372E-04 1.538E-05
12 6.000 1 4.000 12.8439 3.965E+08 4.631E+09 8.562E-02 1.471E-05
384 4.000 1 4.000 7.99248 1.360E+09 2.860E+11 4.753E-03 1.302E-05
13 2.000 1 4.000 12.7898 1.018E+09 5.230E+09 1.947E-01 1.248E-05
222 2.000 1 4.000 8.68190 2.182E+09 4.934E+12 4.422E-04 1.233E-05
233 2.000 1 4.000 8.63728 1.920E+09 3.746E+12 5.125E-04 1.074E-05
435 4.000 1 4.000 7.75951 1.178E+09 1.233E+12 9.551E-04 1.063E-05
15 8.000 1 4.000 12.7773 2.166E+08 7.126E+09 3.040E-02 1.061E-05
388 4.000 1 4.000 7.98522 1.107E+09 3.175E+12 3.487E-04 1.059E-05
122 4.000 1 4.000 9.68064 7.403E+08 5.626E+11 1.316E-03 1.040E-05
275 6.000 1 4.000 8.40317 6.415E+08 1.301E+12 4.931E-04 1.019E-05
600 4.000 1 4.000 6.76231 1.476E+09 6.133E+11 2.407E-03 1.012E-05
30 2.000 1 4.000 12.2798 8.949E+08 6.372E+10 1.404E-02 1.011E-05
11 4.000 1 4.000 12.8564 4.001E+08 4.503E+09 8.884E-02 9.911E-06
456 8.000 1 4.000 7.65333 5.142E+08 6.099E+11 8.432E-04 9.033E-06
187 6.000 1 4.000 8.77870 5.095E+08 5.079E+11 1.003E-03 8.830E-06
413 8.000 1 4.000 7.94002 4.568E+08 8.887E+11 5.139E-04 8.633E-06
508 2.000 1 4.000 7.42996 2.001E+09 6.270E+11 3.191E-03 8.279E-06
106 2.000 1 4.000 10.3298 1.025E+09 2.828E+13 3.623E-05 8.195E-06
549 2.000 1 4.000 7.31008 1.976E+09 4.744E+11 4.165E-03 7.916E-06
23 2.000 1 4.000 12.5490 6.626E+08 6.260E+09 1.058E-01 7.822E-06
457 6.000 1 4.000 7.65313 5.920E+08 6.120E+11 9.673E-04 7.798E-06
243 8.000 1 4.000 8.61770 3.370E+08 4.941E+11 6.821E-04 7.502E-06
93 2.000 1 4.000 10.7211 8.560E+08 4.614E+12 1.855E-04 7.378E-06
557 2.000 1 4.000 7.27705 1.827E+09 4.069E+11 4.490E-03 7.253E-06
411 6.000 1 4.000 7.94177 5.108E+08 8.893E+11 5.744E-04 7.245E-06
213 8.000 1 4.000 8.70737 3.134E+08 1.164E+12 2.692E-04 7.125E-06
274 4.000 1 4.000 8.40356 5.940E+08 2.107E+12 2.819E-04 6.288E-06
592 2.000 1 4.000 6.95128 1.734E+09 5.866E+11 2.955E-03 6.280E-06
189 4.000 1 4.000 8.76518 5.408E+08 4.778E+11 1.132E-03 6.230E-06
270 6.000 1 4.000 8.41149 3.842E+08 1.318E+12 2.914E-04 6.113E-06
438 8.000 1 4.000 7.74348 3.325E+08 1.030E+12 3.228E-04 5.977E-06
16 2.000 1 4.000 12.6797 4.673E+08 7.444E+09 6.277E-02 5.632E-06
602 2.000 1 4.000 6.69719 1.626E+09 9.168E+11 1.774E-03 5.468E-06
458 4.000 1 4.000 7.65075 5.823E+08 2.283E+12 2.550E-04 5.110E-06
33 4.000 1 4.000 12.2437 2.239E+08 6.685E+10 3.350E-03 5.033E-06
493 8.000 1 4.000 7.46446 2.960E+08 4.485E+11 6.599E-04 4.945E-06
