j g(j) i g(i) wl A A^a A/A^a f
90 5.000 1 5.000 22.7965 4.326E+08 1.430E+11 3.024E-03 3.370E-05
156 7.000 1 5.000 22.7750 2.994E+08 5.913E+10 5.064E-03 3.260E-05
648 3.000 1 5.000 22.6468 7.057E+08 1.000E+12 7.055E-04 3.256E-05
508 7.000 1 5.000 22.7341 2.871E+08 1.445E+13 1.987E-05 3.116E-05
1154 5.000 1 5.000 22.5021 3.902E+08 4.087E+12 9.546E-05 2.962E-05
157 5.000 1 5.000 22.7747 3.784E+08 6.009E+10 6.298E-03 2.942E-05
702 7.000 1 5.000 22.6363 2.651E+08 6.189E+10 4.284E-03 2.852E-05
568 7.000 1 5.000 22.6655 2.623E+08 6.501E+11 4.035E-04 2.828E-05
83 3.000 1 5.000 22.7987 5.970E+08 1.063E+11 5.617E-03 2.792E-05
1137 3.000 1 5.000 22.5119 6.103E+08 1.410E+13 4.328E-05 2.782E-05
311 5.000 1 5.000 22.7602 3.572E+08 1.438E+10 2.483E-02 2.774E-05
565 3.000 1 5.000 22.6656 5.710E+08 6.534E+12 8.739E-05 2.638E-05
494 3.000 1 5.000 22.7478 5.250E+08 7.521E+11 6.981E-04 2.444E-05
503 3.000 1 5.000 22.7408 4.940E+08 3.173E+13 1.557E-05 2.298E-05
155 3.000 1 5.000 22.7750 4.890E+08 4.371E+10 1.119E-02 2.282E-05
703 3.000 1 5.000 22.6363 4.867E+08 9.361E+11 5.199E-04 2.242E-05
569 7.000 1 5.000 22.6651 1.929E+08 1.376E+12 1.401E-04 2.080E-05
825 3.000 1 5.000 22.6309 4.503E+08 5.691E+12 7.913E-05 2.074E-05
701 3.000 1 5.000 22.6366 4.493E+08 2.617E+13 1.717E-05 2.072E-05
94 3.000 1 5.000 22.7940 3.993E+08 2.440E+11 1.636E-03 1.866E-05
663 7.000 1 5.000 22.6431 1.569E+08 2.168E+11 7.234E-04 1.688E-05
314 3.000 1 5.000 22.7602 3.483E+08 2.105E+10 1.655E-02 1.623E-05
1176 5.000 1 5.000 22.4965 1.714E+08 1.361E+12 1.259E-04 1.301E-05
827 7.000 1 5.000 22.6304 1.184E+08 3.548E+10 3.337E-03 1.273E-05
757 5.000 1 5.000 22.6354 1.640E+08 1.136E+12 1.444E-04 1.260E-05
559 3.000 1 5.000 22.6673 2.623E+08 4.917E+12 5.334E-05 1.212E-05
589 5.000 1 5.000 22.6516 1.492E+08 2.894E+12 5.156E-05 1.148E-05
33 7.000 1 5.000 22.8760 1.012E+08 1.964E+12 5.155E-05 1.112E-05
1155 3.000 1 5.000 22.5020 2.345E+08 5.968E+12 3.930E-05 1.068E-05
248 7.000 1 5.000 22.7643 9.669E+07 2.357E+10 4.101E-03 1.052E-05
572 5.000 1 5.000 22.6645 1.184E+08 9.368E+12 1.264E-05 9.118E-06
249 5.000 1 5.000 22.7642 1.170E+08 2.736E+10 4.277E-03 9.092E-06
528 3.000 1 5.000 22.6798 1.756E+08 1.910E+13 9.193E-06 8.128E-06
563 7.000 1 5.000 22.6662 7.477E+07 6.283E+11 1.190E-04 8.062E-06
601 3.000 1 5.000 22.6493 1.688E+08 1.693E+13 9.968E-06 7.788E-06
790 7.000 1 5.000 22.6326 6.733E+07 8.443E+10 7.974E-04 7.238E-06
665 5.000 1 5.000 22.6429 9.168E+07 6.428E+11 1.426E-04 7.046E-06
511 5.000 1 5.000 22.7287 7.152E+07 1.967E+14 3.636E-07 5.538E-06
247 3.000 1 5.000 22.7644 1.131E+08 1.593E+10 7.098E-03 5.272E-06
650 5.000 1 5.000 22.6467 6.652E+07 2.304E+12 2.887E-05 5.114E-06
309 5.000 1 5.000 22.7602 6.460E+07 8.188E+09 7.890E-03 5.018E-06
231 5.000 1 5.000 22.7662 6.122E+07 1.625E+10 3.767E-03 4.758E-06
1177 3.000 1 5.000 22.4964 1.034E+08 3.273E+12 3.158E-05 4.706E-06
566 5.000 1 5.000 22.6656 6.012E+07 4.687E+12 1.283E-05 4.630E-06
848 5.000 1 5.000 22.6291 5.948E+07 6.649E+10 8.945E-04 4.568E-06
791 5.000 1 5.000 22.6326 5.858E+07 2.172E+11 2.697E-04 4.498E-06
828 3.000 1 5.000 22.6304 9.547E+07 3.598E+11 2.653E-04 4.398E-06
364 7.000 1 5.000 22.7584 3.993E+07 1.094E+10 3.651E-03 4.340E-06
985 5.000 1 5.000 22.6268 5.628E+07 1.838E+11 3.062E-04 4.320E-06
564 5.000 1 5.000 22.6660 5.084E+07 3.580E+12 1.420E-05 3.916E-06
151 5.000 1 5.000 22.7768 4.588E+07 3.394E+10 1.352E-03 3.568E-06
998 3.000 1 5.000 22.6250 7.537E+07 2.120E+11 3.556E-04 3.470E-06
995 5.000 1 5.000 22.6250 4.416E+07 5.269E+10 8.380E-04 3.390E-06
365 5.000 1 5.000 22.7584 4.304E+07 1.688E+10 2.550E-03 3.342E-06
984 7.000 1 5.000 22.6268 3.016E+07 3.670E+10 8.218E-04 3.240E-06
79 7.000 1 5.000 22.8002 1.899E+07 8.759E+10 2.167E-04 2.072E-06
704 5.000 1 5.000 22.6362 2.546E+07 1.406E+12 1.811E-05 1.955E-06
1070 5.000 1 5.000 22.6244 2.504E+07 1.531E+10 1.636E-03 1.921E-06
363 3.000 1 5.000 22.7584 3.977E+07 9.069E+09 4.385E-03 1.853E-06
709 3.000 1 5.000 22.6361 3.997E+07 1.385E+11 2.885E-04 1.843E-06
505 5.000 1 5.000 22.7372 2.066E+07 4.768E+12 4.333E-06 1.601E-06
658 3.000 1 5.000 22.6436 3.407E+07 1.113E+12 3.061E-05 1.571E-06
80 5.000 1 5.000 22.7997 1.806E+07 8.902E+10 2.028E-04 1.407E-06
973 3.000 1 5.000 22.6277 3.012E+07 2.671E+12 1.128E-05 1.387E-06
989 3.000 1 5.000 22.6250 3.003E+07 1.235E+11 2.431E-04 1.383E-06
29 7.000 1 5.000 22.8847 1.158E+07 8.344E+11 1.388E-05 1.273E-06
843 3.000 1 5.000 22.6292 2.706E+07 8.051E+10 3.362E-04 1.247E-06
162 5.000 1 5.000 22.7737 1.436E+07 5.826E+10 2.466E-04 1.117E-06
588 3.000 1 5.000 22.6516 2.412E+07 2.991E+11 8.065E-05 1.113E-06
34 5.000 1 5.000 22.8752 1.336E+07 1.940E+12 6.886E-06 1.048E-06
906 5.000 1 5.000 22.6285 1.353E+07 1.059E+10 1.278E-03 1.039E-06
506 3.000 1 5.000 22.7344 2.119E+07 1.448E+14 1.463E-07 9.852E-07
570 5.000 1 5.000 22.6651 1.263E+07 2.820E+13 4.479E-07 9.728E-07
847 3.000 1 5.000 22.6291 1.945E+07 2.834E+10 6.864E-04 8.960E-07
158 5.000 1 5.000 22.7746 1.139E+07 8.197E+10 1.390E-04 8.860E-07
149 7.000 1 5.000 22.7770 8.111E+06 3.031E+10 2.676E-04 8.834E-07
687 5.000 1 5.000 22.6390 1.140E+07 8.078E+10 1.411E-04 8.758E-07
662 5.000 1 5.000 22.6431 1.132E+07 2.271E+12 4.987E-06 8.706E-07
829 5.000 1 5.000 22.6304 1.094E+07 9.844E+11 1.112E-05 8.404E-07
653 3.000 1 5.000 22.6447 1.724E+07 2.606E+12 6.617E-06 7.952E-07
31 3.000 1 5.000 22.8832 1.661E+07 8.206E+11 2.024E-05 7.824E-07
1125 3.000 1 5.000 22.5292 1.634E+07 2.522E+14 6.480E-08 7.461E-07
714 3.000 1 5.000 22.6360 1.592E+07 3.989E+10 3.991E-04 7.338E-07
981 3.000 1 5.000 22.6273 1.378E+07 7.871E+11 1.751E-05 6.348E-07
660 7.000 1 5.000 22.6435 5.759E+06 4.241E+11 1.358E-05 6.198E-07
789 5.000 1 5.000 22.6326 8.066E+06 2.711E+11 2.975E-05 6.194E-07
661 5.000 1 5.000 22.6434 8.034E+06 1.126E+13 7.137E-07 6.176E-07
777 3.000 1 5.000 22.6339 1.120E+07 2.593E+12 4.318E-06 5.160E-07
712 5.000 1 5.000 22.6361 6.426E+06 4.324E+10 1.486E-04 4.936E-07
1108 3.000 1 5.000 22.6140 8.807E+06 1.567E+14 5.619E-08 4.052E-07
1115 3.000 1 5.000 22.5544 8.314E+06 8.932E+14 9.307E-09 3.804E-07
983 5.000 1 5.000 22.6268 4.932E+06 7.422E+10 6.645E-05 3.786E-07
571 3.000 1 5.000 22.6650 7.807E+06 8.939E+12 8.734E-07 3.608E-07
229 7.000 1 5.000 22.7662 3.313E+06 1.281E+10 2.586E-04 3.604E-07
91 3.000 1 5.000 22.7959 7.583E+06 2.925E+11 2.593E-05 3.546E-07
164 3.000 1 5.000 22.7733 7.283E+06 1.015E+11 7.174E-05 3.398E-07
982 3.000 1 5.000 22.6269 7.210E+06 1.191E+12 6.056E-06 3.320E-07
1067 3.000 1 5.000 22.6244 7.197E+06 1.041E+10 6.911E-04 3.314E-07
367 5.000 1 5.000 22.7583 4.154E+06 2.369E+10 1.753E-04 3.226E-07
656 7.000 1 5.000 22.6437 2.536E+06 1.978E+11 1.282E-05 2.728E-07
657 5.000 1 5.000 22.6437 3.526E+06 1.306E+12 2.700E-06 2.710E-07
1139 3.000 1 5.000 22.5113 5.937E+06 5.296E+13 1.121E-07 2.706E-07
606 3.000 1 5.000 22.6489 4.970E+06 1.201E+10 4.139E-04 2.292E-07
788 3.000 1 5.000 22.6327 4.617E+06 1.617E+12 2.855E-06 2.126E-07
245 7.000 1 5.000 22.7659 1.810E+06 5.017E+08 3.608E-03 1.968E-07
22 3.000 1 5.000 23.4230 3.448E+06 1.220E+14 2.826E-08 1.702E-07
612 3.000 1 5.000 22.6488 3.224E+06 6.519E+10 4.946E-05 1.488E-07
307 7.000 1 5.000 22.7603 1.320E+06 9.160E+09 1.441E-04 1.435E-07
905 3.000 1 5.000 22.6285 3.098E+06 1.650E+10 1.877E-04 1.427E-07
975 3.000 1 5.000 22.6274 2.758E+06 2.027E+11 1.361E-05 1.270E-07
756 3.000 1 5.000 22.6354 2.701E+06 2.856E+10 9.457E-05 1.245E-07
251 5.000 1 5.000 22.7642 1.564E+06 3.910E+10 4.001E-05 1.215E-07
611 5.000 1 5.000 22.6488 1.465E+06 6.397E+09 2.290E-04 1.127E-07
1157 3.000 1 5.000 22.5018 2.421E+06 1.550E+13 1.562E-07 1.102E-07
779 3.000 1 5.000 22.6333 2.298E+06 3.464E+11 6.634E-06 1.059E-07
781 5.000 1 5.000 22.6332 1.237E+06 9.491E+11 1.303E-06 9.498E-08
255 5.000 1 5.000 22.7631 1.193E+06 2.166E+10 5.508E-05 9.270E-08
159 3.000 1 5.000 22.7746 1.984E+06 9.550E+10 2.077E-05 9.256E-08
821 5.000 1 5.000 22.6321 9.796E+05 1.336E+10 7.334E-05 7.522E-08
655 3.000 1 5.000 22.6438 1.375E+06 4.174E+11 3.294E-06 6.342E-08
252 3.000 1 5.000 22.7642 1.277E+06 4.800E+10 2.660E-05 5.952E-08
664 3.000 1 5.000 22.6431 1.288E+06 3.421E+12 3.766E-07 5.942E-08
368 3.000 1 5.000 22.7583 1.223E+06 2.345E+10 5.213E-05 5.696E-08
977 5.000 1 5.000 22.6274 7.236E+05 8.347E+11 8.669E-07 5.556E-08
161 3.000 1 5.000 22.7737 1.150E+06 7.328E+10 1.569E-05 5.364E-08
147 7.000 1 5.000 22.7787 4.773E+05 5.034E+05 9.482E-01 5.198E-08
30 5.000 1 5.000 22.8839 6.356E+05 8.291E+11 7.666E-07 4.990E-08
1179 3.000 1 5.000 22.4963 1.072E+06 5.720E+12 1.875E-07 4.882E-08
784 7.000 1 5.000 22.6331 3.591E+05 1.744E+11 2.060E-06 3.862E-08
968 5.000 1 5.000 22.6280 4.922E+05 4.877E+08 1.009E-03 3.778E-08
688 3.000 1 5.000 22.6390 8.063E+05 1.405E+09 5.738E-04 3.718E-08
224 7.000 1 5.000 22.7670 3.326E+05 3.722E+05 8.935E-01 3.618E-08
640 7.000 1 5.000 22.6480 3.101E+05 1.266E+10 2.450E-05 3.340E-08
138 7.000 1 5.000 22.7797 3.029E+05 3.500E+05 8.653E-01 3.298E-08
343 7.000 1 5.000 22.7600 2.830E+05 1.096E+08 2.582E-03 3.076E-08
507 5.000 1 5.000 22.7343 3.806E+05 2.514E+14 1.514E-09 2.950E-08
256 3.000 1 5.000 22.7630 6.087E+05 4.660E+10 1.306E-05 2.838E-08
238 7.000 1 5.000 22.7659 2.489E+05 2.657E+07 9.367E-03 2.706E-08
620 7.000 1 5.000 22.6486 2.039E+05 4.736E+09 4.304E-05 2.194E-08
785 5.000 1 5.000 22.6331 2.678E+05 5.303E+12 5.050E-08 2.056E-08
239 5.000 1 5.000 22.7659 2.474E+05 8.419E+06 2.939E-02 1.922E-08
617 7.000 1 5.000 22.6486 1.750E+05 5.705E+09 3.067E-05 1.885E-08
636 3.000 1 5.000 22.6481 3.647E+05 9.863E+09 3.697E-05 1.682E-08
562 3.000 1 5.000 22.6662 3.018E+05 9.433E+11 3.200E-07 1.395E-08
253 3.000 1 5.000 22.7632 2.545E+05 3.187E+10 7.986E-06 1.186E-08
967 3.000 1 5.000 22.6280 2.289E+05 1.326E+09 1.726E-04 1.054E-08
338 5.000 1 5.000 22.7601 1.337E+05 7.950E+06 1.682E-02 1.038E-08
780 7.000 1 5.000 22.6332 9.287E+04 8.829E+10 1.052E-06 9.986E-09
429 5.000 1 5.000 22.7572 1.275E+05 1.109E+10 1.149E-05 9.900E-09
585 7.000 1 5.000 22.6517 8.806E+04 4.707E+09 1.871E-05 9.484E-09
727 7.000 1 5.000 22.6360 7.683E+04 4.635E+09 1.657E-05 8.262E-09
108 7.000 1 5.000 22.7818 7.160E+04 9.005E+04 7.951E-01 7.800E-09
39 5.000 1 5.000 22.8643 8.521E+04 1.168E+12 7.297E-08 6.678E-09
220 5.000 1 5.000 22.7670 8.556E+04 1.662E+05 5.147E-01 6.648E-09
135 5.000 1 5.000 22.7798 7.680E+04 2.245E+05 3.421E-01 5.974E-09
584 5.000 1 5.000 22.6517 6.952E+04 4.693E+09 1.481E-05 5.348E-09
134 7.000 1 5.000 22.7798 4.846E+04 6.919E+04 7.003E-01 5.278E-09
678 7.000 1 5.000 22.6390 4.866E+04 3.504E+09 1.388E-05 5.234E-09
1037 7.000 1 5.000 22.6249 4.703E+04 1.744E+09 2.697E-05 5.052E-09
940 7.000 1 5.000 22.6280 4.573E+04 1.559E+09 2.932E-05 4.916E-09
978 7.000 1 5.000 22.6274 4.466E+04 7.454E+10 5.991E-07 4.800E-09
872 7.000 1 5.000 22.6291 4.083E+04 2.573E+09 1.587E-05 4.388E-09
173 7.000 1 5.000 22.7689 3.984E+04 5.723E+04 6.962E-01 4.336E-09
782 3.000 1 5.000 22.6332 9.323E+04 6.747E+11 1.382E-07 4.296E-09
219 7.000 1 5.000 22.7670 3.596E+04 5.569E+04 6.456E-01 3.912E-09
430 3.000 1 5.000 22.7572 8.000E+04 3.474E+10 2.303E-06 3.728E-09
113 5.000 1 5.000 22.7817 3.996E+04 1.161E+05 3.443E-01 3.110E-09
112 7.000 1 5.000 22.7817 2.827E+04 3.574E+04 7.911E-01 3.080E-09
820 3.000 1 5.000 22.6321 5.623E+04 1.391E+09 4.043E-05 2.592E-09
475 7.000 1 5.000 22.7547 2.377E+04 3.660E+04 6.496E-01 2.584E-09
736 5.000 1 5.000 22.6359 2.934E+04 3.347E+09 8.767E-06 2.254E-09
641 5.000 1 5.000 22.6480 2.886E+04 1.175E+10 2.456E-06 2.220E-09
873 5.000 1 5.000 22.6291 2.738E+04 2.176E+09 1.259E-05 2.102E-09
466 7.000 1 5.000 22.7559 1.897E+04 4.001E+04 4.742E-01 2.062E-09
317 3.000 1 5.000 22.7601 4.303E+04 4.942E+04 8.708E-01 2.004E-09
117 5.000 1 5.000 22.7816 2.540E+04 7.799E+04 3.257E-01 1.976E-09
182 5.000 1 5.000 22.7689 2.454E+04 5.770E+04 4.253E-01 1.908E-09
265 7.000 1 5.000 22.7620 1.737E+04 3.081E+04 5.639E-01 1.889E-09
616 5.000 1 5.000 22.6486 2.420E+04 5.454E+09 4.437E-06 1.861E-09
1038 5.000 1 5.000 22.6249 2.364E+04 1.377E+09 1.717E-05 1.814E-09
179 7.000 1 5.000 22.7689 1.510E+04 2.209E+04 6.836E-01 1.644E-09
353 7.000 1 5.000 22.7589 1.476E+04 3.277E+04 4.503E-01 1.605E-09
144 5.000 1 5.000 22.7787 1.960E+04 9.859E+04 1.988E-01 1.524E-09
769 5.000 1 5.000 22.6353 1.801E+04 8.294E+09 2.171E-06 1.383E-09
21 1.000 1 5.000 23.5187 8.093E+04 1.343E+14 6.025E-10 1.342E-09
1096 7.000 1 5.000 22.6243 1.209E+04 4.262E+09 2.838E-06 1.299E-09
621 5.000 1 5.000 22.6486 1.688E+04 4.721E+09 3.575E-06 1.298E-09
635 5.000 1 5.000 22.6481 1.668E+04 1.155E+10 1.445E-06 1.283E-09
195 5.000 1 5.000 22.7689 1.451E+04 3.344E+04 4.340E-01 1.128E-09
130 5.000 1 5.000 22.7799 1.387E+04 4.874E+04 2.845E-01 1.079E-09
281 5.000 1 5.000 22.7619 1.203E+04 2.205E+04 5.455E-01 9.342E-10
145 7.000 1 5.000 22.7787 8.431E+03 5.296E+04 1.592E-01 9.184E-10
32 9.000 1 5.000 22.8772 6.302E+03 1.979E+12 3.185E-09 8.902E-10
925 7.000 1 5.000 22.6285 7.326E+03 6.154E+09 1.190E-06 7.874E-10
208 5.000 1 5.000 22.7671 9.722E+03 2.948E+04 3.298E-01 7.556E-10
460 7.000 1 5.000 22.7559 6.951E+03 1.737E+04 4.003E-01 7.556E-10
869 7.000 1 5.000 22.6291 6.914E+03 2.928E+09 2.361E-06 7.432E-10
731 7.000 1 5.000 22.6360 6.083E+03 3.826E+09 1.590E-06 6.542E-10
59 9.000 1 5.000 22.8094 4.274E+03 2.164E+08 1.976E-05 6.002E-10
279 7.000 1 5.000 22.7619 5.361E+03 1.081E+04 4.962E-01 5.830E-10
55 7.000 1 5.000 22.8099 5.019E+03 2.745E+10 1.828E-07 5.480E-10
299 5.000 1 5.000 22.7619 6.838E+03 1.130E+04 6.052E-01 5.312E-10
730 7.000 1 5.000 22.6360 4.439E+03 4.688E+09 9.468E-07 4.774E-10
374 7.000 1 5.000 22.7578 4.110E+03 1.429E+04 2.876E-01 4.468E-10
1035 7.000 1 5.000 22.6249 4.144E+03 1.990E+09 2.082E-06 4.452E-10
111 9.000 1 5.000 22.7817 2.681E+03 1.278E+08 2.098E-05 3.756E-10
939 5.000 1 5.000 22.6280 4.838E+03 1.544E+09 3.133E-06 3.714E-10
58 5.000 1 5.000 22.8096 4.394E+03 4.268E+10 1.029E-07 3.428E-10
110 7.000 1 5.000 22.7817 2.911E+03 2.404E+09 1.211E-06 3.172E-10
394 5.000 1 5.000 22.7578 4.044E+03 1.433E+04 2.822E-01 3.140E-10
120 3.000 1 5.000 22.7816 6.360E+03 1.409E+05 4.515E-02 2.968E-10
435 5.000 1 5.000 22.7559 3.714E+03 9.727E+03 3.818E-01 2.882E-10
116 3.000 1 5.000 22.7816 6.020E+03 1.063E+05 5.665E-02 2.810E-10
529 9.000 1 5.000 22.6795 1.959E+03 1.636E+11 1.198E-08 2.718E-10
1097 5.000 1 5.000 22.6243 3.250E+03 3.801E+09 8.550E-07 2.494E-10
524 7.000 1 5.000 22.6801 2.236E+03 8.525E+11 2.623E-09 2.414E-10
1019 5.000 1 5.000 22.6249 3.030E+03 1.786E+09 1.696E-06 2.326E-10
183 9.000 1 5.000 22.7689 1.573E+03 7.517E+07 2.093E-05 2.200E-10
461 5.000 1 5.000 22.7559 2.776E+03 2.347E+04 1.183E-01 2.154E-10
118 5.000 1 5.000 22.7816 2.638E+03 1.939E+09 1.360E-06 2.052E-10
926 5.000 1 5.000 22.6285 2.614E+03 5.516E+09 4.739E-07 2.006E-10
188 7.000 1 5.000 22.7689 1.667E+03 2.637E+08 6.322E-06 1.813E-10
579 9.000 1 5.000 22.6518 1.263E+03 5.776E+10 2.187E-08 1.749E-10
768 7.000 1 5.000 22.6353 1.623E+03 9.246E+09 1.755E-07 1.746E-10
194 3.000 1 5.000 22.7689 3.680E+03 3.855E+04 9.547E-02 1.717E-10
197 3.000 1 5.000 22.7688 3.600E+03 4.249E+04 8.474E-02 1.679E-10
207 3.000 1 5.000 22.7671 3.510E+03 2.344E+04 1.497E-01 1.637E-10
866 7.000 1 5.000 22.6291 1.487E+03 2.552E+09 5.827E-07 1.599E-10
525 5.000 1 5.000 22.6800 2.046E+03 4.189E+11 4.884E-09 1.579E-10
129 3.000 1 5.000 22.7799 3.333E+03 5.372E+04 6.206E-02 1.556E-10
62 9.000 1 5.000 22.8081 1.068E+03 2.426E+08 4.402E-06 1.499E-10
1020 7.000 1 5.000 22.6249 1.332E+03 1.653E+09 8.059E-07 1.431E-10
60 3.000 1 5.000 22.8091 3.054E+03 4.070E+10 7.505E-08 1.429E-10
267 9.000 1 5.000 22.7620 9.563E+02 4.662E+07 2.051E-05 1.337E-10
576 7.000 1 5.000 22.6520 1.196E+03 3.947E+11 3.029E-09 1.288E-10
979 5.000 1 5.000 22.6273 1.672E+03 3.493E+12 4.787E-10 1.283E-10
198 5.000 1 5.000 22.7688 1.554E+03 1.117E+08 1.391E-05 1.208E-10
270 7.000 1 5.000 22.7620 1.003E+03 3.755E+07 2.670E-05 1.090E-10
539 9.000 1 5.000 22.6764 7.452E+02 3.284E+11 2.269E-09 1.034E-10
671 9.000 1 5.000 22.6391 7.338E+02 2.804E+10 2.617E-08 1.015E-10
428 3.000 1 5.000 22.7572 1.976E+03 2.075E+10 9.527E-08 9.209E-11
298 3.000 1 5.000 22.7619 1.898E+03 2.031E+04 9.345E-02 8.846E-11
123 3.000 1 5.000 22.7814 1.876E+03 1.636E+10 1.147E-07 8.760E-11
577 5.000 1 5.000 22.6520 1.117E+03 2.652E+11 4.213E-09 8.596E-11
421 9.000 1 5.000 22.7577 6.073E+02 3.042E+07 1.996E-05 8.490E-11
81 9.000 1 5.000 22.7995 5.893E+02 1.844E+11 3.197E-09 8.266E-11
798 7.000 1 5.000 22.6321 7.613E+02 1.714E+09 4.442E-07 8.184E-11
301 3.000 1 5.000 22.7619 1.751E+03 1.771E+06 9.889E-04 8.162E-11
976 7.000 1 5.000 22.6274 7.169E+02 5.765E+10 1.244E-08 7.704E-11
302 5.000 1 5.000 22.7619 9.694E+02 6.005E+07 1.614E-05 7.530E-11
64 1.000 1 5.000 22.8078 4.585E+03 1.470E+10 3.119E-07 7.152E-11
422 7.000 1 5.000 22.7577 6.357E+02 2.465E+07 2.579E-05 6.910E-11
668 7.000 1 5.000 22.6391 6.361E+02 2.423E+11 2.625E-09 6.842E-11
199 3.000 1 5.000 22.7687 1.411E+03 5.543E+08 2.546E-06 6.582E-11
127 9.000 1 5.000 22.7802 4.670E+02 1.259E+08 3.708E-06 6.540E-11
68 3.000 1 5.000 22.8072 1.362E+03 1.476E+10 9.226E-08 6.372E-11
