j g(j) i g(i) wl A A+A^a A/(A+A^a) f
453 3.000 1 1.000 5.86819 1.060E+02 5.333E+11 1.988E-10 1.642E-12
203 5.000 1 1.000 5.96839 5.454E+01 1.007E+11 5.419E-10 1.457E-12
1067 5.000 1 1.000 5.80644 5.588E+01 1.065E+10 5.247E-09 1.412E-12
834 3.000 1 1.000 5.83027 8.247E+01 2.951E+11 2.795E-10 1.261E-12
757 5.000 1 1.000 5.83773 4.380E+01 2.803E+10 1.563E-09 1.119E-12
717 5.000 1 1.000 5.83926 4.270E+01 2.412E+10 1.771E-09 1.092E-12
842 5.000 1 1.000 5.82923 4.114E+01 3.359E+10 1.225E-09 1.048E-12
336 3.000 1 1.000 5.90467 6.420E+01 1.189E+11 5.401E-10 1.007E-12
271 5.000 1 1.000 5.93559 3.584E+01 1.008E+11 3.554E-10 9.464E-13
963 5.000 1 1.000 5.81150 3.624E+01 1.652E+12 2.193E-11 9.177E-13
88 3.000 1 1.000 6.14057 5.213E+01 1.601E+12 3.255E-11 8.840E-13
1049 5.000 1 1.000 5.80650 3.366E+01 4.201E+11 8.013E-11 8.508E-13
279 5.000 1 1.000 5.93469 3.116E+01 1.111E+11 2.804E-10 8.225E-13
588 5.000 1 1.000 5.86011 3.134E+01 3.371E+10 9.296E-10 8.065E-13
216 5.000 1 1.000 5.95789 2.988E+01 1.304E+13 2.291E-12 7.951E-13
130 3.000 1 1.000 6.09680 4.400E+01 1.877E+12 2.344E-11 7.355E-13
414 5.000 1 1.000 5.87613 2.804E+01 2.955E+12 9.490E-12 7.260E-13
964 5.000 1 1.000 5.81044 2.460E+01 2.221E+12 1.108E-11 6.228E-13
913 3.000 1 1.000 5.82412 3.913E+01 3.705E+11 1.056E-10 5.972E-13
917 5.000 1 1.000 5.82234 2.310E+01 4.618E+10 5.002E-10 5.873E-13
512 3.000 1 1.000 5.86516 3.417E+01 7.749E+10 4.409E-10 5.288E-13
122 3.000 1 1.000 6.10166 2.984E+01 1.202E+12 2.482E-11 4.996E-13
890 5.000 1 1.000 5.82858 1.911E+01 1.633E+10 1.170E-09 4.866E-13
540 3.000 1 1.000 5.86262 3.009E+01 4.306E+11 6.988E-11 4.651E-13
1095 3.000 1 1.000 5.80125 2.922E+01 2.804E+11 1.042E-10 4.422E-13
751 5.000 1 1.000 5.83776 1.683E+01 6.035E+10 2.788E-10 4.299E-13
179 3.000 1 1.000 5.97417 2.451E+01 6.988E+11 3.508E-11 3.935E-13
1032 5.000 1 1.000 5.80659 1.507E+01 2.425E+10 6.216E-10 3.809E-13
762 5.000 1 1.000 5.83765 1.483E+01 2.683E+10 5.526E-10 3.788E-13
667 3.000 1 1.000 5.84180 2.448E+01 5.607E+10 4.365E-10 3.757E-13
390 5.000 1 1.000 5.89770 1.427E+01 5.482E+10 2.602E-10 3.720E-13
250 3.000 1 1.000 5.94096 2.246E+01 2.567E+12 8.749E-12 3.565E-13
270 5.000 1 1.000 5.93565 1.341E+01 1.005E+11 1.334E-10 3.541E-13
901 3.000 1 1.000 5.82827 2.236E+01 2.154E+12 1.038E-11 3.416E-13
646 3.000 1 1.000 5.85314 2.152E+01 3.424E+12 6.285E-12 3.316E-13
621 5.000 1 1.000 5.85953 1.259E+01 6.623E+10 1.901E-10 3.241E-13
290 5.000 1 1.000 5.92925 1.207E+01 1.099E+11 1.098E-10 3.180E-13
256 3.000 1 1.000 5.93755 1.619E+01 3.519E+12 4.599E-12 2.567E-13
576 3.000 1 1.000 5.86141 1.626E+01 3.039E+11 5.350E-11 2.513E-13
1014 5.000 1 1.000 5.80679 9.286E+00 9.363E+10 9.918E-11 2.347E-13
527 3.000 1 1.000 5.86314 1.500E+01 3.234E+11 4.637E-11 2.319E-13
857 5.000 1 1.000 5.82895 8.742E+00 3.331E+10 2.624E-10 2.226E-13
686 5.000 1 1.000 5.84048 8.452E+00 2.220E+10 3.808E-10 2.161E-13
71 3.000 1 1.000 6.14698 1.245E+01 3.577E+11 3.482E-11 2.116E-13
173 3.000 1 1.000 5.97580 1.261E+01 5.872E+11 2.147E-11 2.025E-13
254 3.000 1 1.000 5.94008 1.271E+01 5.831E+11 2.180E-11 2.018E-13
1142 5.000 1 1.000 5.79780 7.848E+00 3.326E+10 2.359E-10 1.977E-13
354 3.000 1 1.000 5.90071 1.230E+01 3.670E+11 3.352E-11 1.927E-13
96 3.000 1 1.000 6.13275 1.109E+01 1.530E+12 7.250E-12 1.877E-13
551 5.000 1 1.000 5.86192 7.180E+00 3.370E+10 2.131E-10 1.849E-13
974 3.000 1 1.000 5.80946 1.123E+01 1.928E+12 5.825E-12 1.705E-13
261 5.000 1 1.000 5.93668 5.998E+00 1.016E+11 5.903E-11 1.585E-13
190 5.000 1 1.000 5.97036 5.550E+00 1.021E+11 5.438E-11 1.483E-13
