j g(j) i g(i) wl A A^a A/A^a f
3 2.000 1 2.000 9.39846 1.298E+09 2.431E+09 5.339E-01 1.719E-05
40 6.000 1 2.000 7.69192 5.575E+08 4.016E+11 1.388E-03 1.483E-05
58 4.000 1 2.000 7.55363 6.391E+08 3.065E+10 2.085E-02 1.094E-05
41 4.000 1 2.000 7.69188 5.588E+08 4.015E+11 1.392E-03 9.915E-06
13 2.000 1 2.000 8.05935 9.595E+08 7.246E+09 1.324E-01 9.345E-06
66 6.000 1 2.000 7.54766 3.148E+08 2.124E+11 1.482E-03 8.070E-06
92 4.000 1 2.000 7.47490 3.711E+08 2.200E+10 1.686E-02 6.216E-06
28 6.000 1 2.000 7.96370 2.080E+08 2.502E+12 8.314E-05 5.930E-06
67 4.000 1 2.000 7.54764 3.158E+08 2.130E+11 1.482E-03 5.395E-06
100 6.000 1 2.000 7.47157 1.883E+08 1.313E+11 1.434E-03 4.730E-06
52 6.000 1 2.000 7.63329 1.635E+08 1.322E+12 1.236E-04 4.285E-06
31 2.000 1 2.000 7.70465 4.506E+08 3.898E+10 1.156E-02 4.010E-06
27 4.000 1 2.000 7.96395 2.053E+08 2.506E+12 8.194E-05 3.905E-06
123 4.000 1 2.000 7.42852 2.130E+08 1.653E+10 1.288E-02 3.525E-06
131 6.000 1 2.000 7.42650 1.417E+08 1.236E+11 1.147E-03 3.516E-06
101 4.000 1 2.000 7.47156 1.890E+08 1.317E+11 1.435E-03 3.164E-06
51 4.000 1 2.000 7.63338 1.621E+08 1.326E+12 1.223E-04 2.832E-06
84 6.000 1 2.000 7.48990 1.072E+08 7.315E+11 1.465E-04 2.705E-06
132 4.000 1 2.000 7.42649 1.421E+08 1.239E+11 1.147E-03 2.351E-06
57 2.000 1 2.000 7.55368 2.364E+08 2.968E+10 7.965E-03 2.023E-06
83 4.000 1 2.000 7.48995 1.063E+08 7.350E+11 1.447E-04 1.789E-06
161 6.000 1 2.000 7.41440 5.255E+07 4.463E+11 1.177E-04 1.299E-06
91 2.000 1 2.000 7.47493 1.376E+08 2.147E+10 6.410E-03 1.153E-06
172 6.000 1 2.000 7.36974 3.972E+07 3.139E+11 1.265E-04 9.705E-07
160 4.000 1 2.000 7.41443 5.203E+07 4.481E+11 1.161E-04 8.575E-07
122 2.000 1 2.000 7.42854 7.945E+07 1.631E+10 4.873E-03 6.575E-07
171 4.000 1 2.000 7.36976 3.938E+07 3.153E+11 1.249E-04 6.415E-07
6 6.000 1 2.000 9.39438 8.472E+06 8.472E+06 1.000E+00 3.363E-07
15 6.000 1 2.000 8.05852 3.180E+06 1.658E+08 1.918E-02 9.290E-08
33 6.000 1 2.000 7.70434 1.450E+06 3.462E+10 4.188E-05 3.871E-08
59 6.000 1 2.000 7.55353 7.770E+05 2.856E+10 2.720E-05 1.994E-08
93 6.000 1 2.000 7.47485 4.672E+05 2.086E+10 2.240E-05 1.174E-08
124 6.000 1 2.000 7.42848 3.098E+05 1.584E+10 1.956E-05 7.690E-09
20 6.000 1 2.000 8.03640 6.763E+04 8.552E+11 7.908E-08 1.964E-09
38 6.000 1 2.000 7.69624 5.302E+04 3.594E+11 1.475E-07 1.413E-09
4 2.000 1 2.000 9.39710 9.575E+04 8.274E+13 1.157E-09 1.268E-09
64 6.000 1 2.000 7.54965 3.483E+04 1.903E+11 1.831E-07 8.930E-10
19 4.000 1 2.000 8.03649 4.238E+04 8.555E+11 4.954E-08 8.210E-10
37 4.000 1 2.000 7.69627 3.301E+04 3.595E+11 9.182E-08 5.866E-10
98 6.000 1 2.000 7.47269 2.098E+04 1.178E+11 1.781E-07 5.270E-10
11 4.000 1 2.000 8.09147 2.508E+04 1.345E+11 1.864E-07 4.923E-10
129 6.000 1 2.000 7.42717 1.802E+04 9.054E+10 1.990E-07 4.469E-10
63 4.000 1 2.000 7.54967 2.165E+04 1.904E+11 1.137E-07 3.700E-10
97 4.000 1 2.000 7.47270 1.304E+04 1.179E+11 1.105E-07 2.183E-10
29 4.000 1 2.000 7.71609 1.139E+04 9.219E+10 1.236E-07 2.034E-10
24 2.000 1 2.000 8.01397 2.016E+04 1.558E+13 1.294E-09 1.941E-10
128 4.000 1 2.000 7.42717 1.117E+04 9.066E+10 1.232E-07 1.848E-10
55 4.000 1 2.000 7.55915 6.050E+03 6.343E+10 9.538E-08 1.036E-10
48 2.000 1 2.000 7.65129 9.020E+03 5.923E+12 1.523E-09 7.915E-11
12 2.000 1 2.000 8.06197 6.685E+03 2.601E+13 2.571E-10 6.515E-11
89 4.000 1 2.000 7.47798 3.578E+03 4.958E+10 7.216E-08 6.000E-11
80 2.000 1 2.000 7.49848 4.867E+03 3.023E+12 1.610E-09 4.103E-11
120 4.000 1 2.000 7.43043 2.295E+03 5.333E+10 4.303E-08 3.800E-11
30 2.000 1 2.000 7.70612 3.828E+03 1.186E+13 3.228E-10 3.408E-11
157 2.000 1 2.000 7.41922 2.932E+03 1.751E+12 1.674E-09 2.420E-11
56 2.000 1 2.000 7.55441 2.174E+03 6.244E+12 3.481E-10 1.860E-11
168 2.000 1 2.000 7.37269 1.948E+03 1.159E+12 1.681E-09 1.588E-11
90 2.000 1 2.000 7.47529 1.370E+03 3.537E+12 3.872E-10 1.147E-11
121 2.000 1 2.000 7.42867 9.885E+02 2.547E+12 3.880E-10 8.180E-12
18 2.000 1 2.000 8.03654 2.077E+02 8.555E+11 2.428E-10 2.011E-12
36 2.000 1 2.000 7.69629 1.258E+02 3.597E+11 3.496E-10 1.117E-12
62 2.000 1 2.000 7.54968 7.465E+01 1.904E+11 3.920E-10 6.380E-13
96 2.000 1 2.000 7.47270 4.680E+01 1.180E+11 3.966E-10 3.918E-13
127 2.000 1 2.000 7.42718 3.111E+01 9.075E+10 3.427E-10 2.572E-13
42 4.000 1 2.000 7.69073 3.023E-03 1.463E+11 2.067E-14 5.360E-17
68 4.000 1 2.000 7.54715 2.662E-03 7.700E+10 3.458E-14 4.549E-17
43 6.000 1 2.000 7.69072 1.380E-03 1.462E+11 9.440E-15 3.673E-17
53 6.000 1 2.000 7.62918 1.308E-03 1.538E+11 8.501E-15 3.423E-17
102 4.000 1 2.000 7.47133 1.961E-03 4.549E+10 4.310E-14 3.282E-17
69 6.000 1 2.000 7.54714 1.210E-03 7.698E+10 1.572E-14 3.100E-17
85 6.000 1 2.000 7.48795 1.145E-03 8.396E+10 1.364E-14 2.888E-17
133 4.000 1 2.000 7.42634 1.411E-03 2.930E+10 4.816E-14 2.334E-17
103 6.000 1 2.000 7.47132 8.898E-04 4.548E+10 1.957E-14 2.234E-17
162 6.000 1 2.000 7.41336 8.660E-04 5.075E+10 1.706E-14 2.141E-17
134 6.000 1 2.000 7.42634 6.398E-04 2.930E+10 2.184E-14 1.587E-17
173 6.000 1 2.000 7.36910 6.202E-04 3.369E+10 1.841E-14 1.515E-17
47 6.000 1 2.000 7.68997 3.643E-04 1.420E+11 2.566E-15 9.690E-18
73 6.000 1 2.000 7.54667 3.402E-04 7.519E+10 4.524E-15 8.710E-18
107 6.000 1 2.000 7.47103 2.685E-04 4.519E+10 5.941E-15 6.740E-18
138 6.000 1 2.000 7.42615 1.820E-04 3.123E+10 5.827E-15 4.516E-18
