j g(j) i g(i) wl A A+A^a A/(A+A^a) f
143 4 1 2 4.02345 8.77E+08 3.36E+11 2.61E-03 4.26E-06
124 6 1 2 4.0262 5.17E+08 8.08E+11 6.40E-04 3.77E-06
83 4 1 2 4.06976 7.13E+08 1.32E+12 5.42E-04 3.54E-06
123 4 1 2 4.02623 5.09E+08 8.12E+11 6.26E-04 2.47E-06
172 6 1 2 4.00044 2.89E+08 5.58E+11 5.18E-04 2.08E-06
171 4 1 2 4.00046 2.84E+08 5.62E+11 5.05E-04 1.36E-06
6 6 1 2 5.13101 9.99E+07 9.99E+07 1.00E+00 1.18E-06
15 6 1 2 4.3831 3.76E+07 4.88E+08 7.70E-02 3.25E-07
33 6 1 2 4.18162 1.71E+07 1.33E+11 1.29E-04 1.34E-07
59 6 1 2 4.09566 9.12E+06 1.08E+11 8.41E-05 6.88E-08
93 6 1 2 4.05077 5.44E+06 7.84E+10 6.95E-05 4.02E-08
20 6 1 2 4.37382 3.83E+06 3.05E+12 1.26E-06 3.30E-08
135 6 1 2 4.0243 3.56E+06 5.83E+10 6.11E-05 2.59E-08
38 6 1 2 4.17818 3.14E+06 1.29E+12 2.44E-06 2.47E-08
64 6 1 2 4.09401 2.13E+06 6.77E+11 3.14E-06 1.60E-08
19 4 1 2 4.37391 2.30E+06 3.06E+12 7.53E-07 1.32E-08
98 6 1 2 4.04985 1.39E+06 4.12E+11 3.38E-06 1.03E-08
37 4 1 2 4.17821 1.86E+06 1.29E+12 1.44E-06 9.71E-09
4 2 1 2 5.13503 1.94E+06 8.92E+13 2.17E-08 7.66E-09
63 4 1 2 4.09403 1.25E+06 6.78E+11 1.84E-06 6.27E-09
140 6 1 2 4.02373 7.99E+05 2.98E+11 2.68E-06 5.82E-09
97 4 1 2 4.04986 8.15E+05 4.13E+11 1.98E-06 4.01E-09
11 4 1 2 4.39724 5.25E+05 4.30E+11 1.22E-06 3.04E-09
139 4 1 2 4.02374 4.70E+05 2.99E+11 1.57E-06 2.28E-09
29 4 1 2 4.18667 2.41E+05 2.96E+11 8.15E-07 1.27E-09
24 2 1 2 4.36554 4.19E+05 1.73E+13 2.43E-08 1.20E-09
55 4 1 2 4.09808 1.29E+05 2.00E+11 6.44E-07 6.48E-10
48 2 1 2 4.16029 1.88E+05 6.70E+12 2.81E-08 4.88E-10
12 2 1 2 4.3851 1.32E+05 2.83E+13 4.65E-09 3.79E-10
89 4 1 2 4.05212 7.63E+04 1.50E+11 5.09E-07 3.75E-10
80 2 1 2 4.07344 1.02E+05 3.47E+12 2.92E-08 2.53E-10
131 4 1 2 4.02514 4.89E+04 1.47E+11 3.33E-07 2.37E-10
30 2 1 2 4.18262 7.48E+04 1.26E+13 5.94E-09 1.96E-10
120 2 1 2 4.02828 6.12E+04 2.05E+12 2.99E-08 1.49E-10
56 2 1 2 4.09618 4.18E+04 6.17E+12 6.78E-09 1.05E-10
168 2 1 2 4.00172 4.00E+04 1.38E+12 2.89E-08 9.61E-11
90 2 1 2 4.05105 2.59E+04 3.74E+12 6.91E-09 6.36E-11
132 2 1 2 4.02445 1.77E+04 2.51E+12 7.04E-09 4.29E-11
18 2 1 2 4.37397 4.83E+03 3.06E+12 1.58E-09 1.39E-11
36 2 1 2 4.17824 2.95E+03 1.29E+12 2.29E-09 7.71E-12
62 2 1 2 4.09404 1.75E+03 6.78E+11 2.58E-09 4.40E-12
96 2 1 2 4.04986 1.10E+03 4.13E+11 2.66E-09 2.70E-12
138 2 1 2 4.02374 7.28E+02 2.99E+11 2.43E-09 1.77E-12
42 4 1 2 4.17579 1.52E-01 5.55E+11 2.74E-13 7.94E-16
68 4 1 2 4.09293 1.34E-01 2.91E+11 4.59E-13 6.71E-16
43 6 1 2 4.17578 7.18E-02 5.55E+11 1.29E-13 5.63E-16
53 6 1 2 4.1507 6.53E-02 5.61E+11 1.16E-13 5.06E-16
102 4 1 2 4.04926 9.82E-02 1.71E+11 5.73E-13 4.83E-16
69 6 1 2 4.09293 6.24E-02 2.91E+11 2.15E-13 4.70E-16
85 6 1 2 4.06887 5.73E-02 2.98E+11 1.92E-13 4.27E-16
144 4 1 2 4.02338 7.06E-02 1.10E+11 6.42E-13 3.43E-16
103 6 1 2 4.04926 4.58E-02 1.71E+11 2.67E-13 3.38E-16
125 6 1 2 4.02573 4.15E-02 1.78E+11 2.33E-13 3.02E-16
145 6 1 2 4.02338 3.30E-02 1.10E+11 3.00E-13 2.40E-16
173 6 1 2 4.00016 3.07E-02 1.16E+11 2.64E-13 2.21E-16
47 6 1 2 4.17541 1.59E-02 5.38E+11 2.96E-14 1.25E-16
73 6 1 2 4.0927 1.52E-02 2.82E+11 5.37E-14 1.14E-16
107 6 1 2 4.04912 1.17E-02 1.68E+11 6.95E-14 8.63E-17
149 6 1 2 4.02329 9.48E-03 1.13E+11 8.38E-14 6.90E-17
6 4 1 2 30.435 8.25E+11 8.25E+11 1.00E+00 2.29E-01
5 2 1 2 30.476 8.35E+11 8.35E+11 1.00E+00 1.16E-01
11 4 1 2 23.01 3.79E+11 3.79E+11 1.00E+00 6.02E-02
10 2 1 2 23.02 3.82E+11 3.82E+11 1.00E+00 3.03E-02
18 4 1 2 20.682 1.99E+11 1.99E+11 1.00E+00 2.56E-02
23 4 1 2 19.606 1.17E+11 1.17E+11 1.00E+00 1.35E-02
17 2 1 2 20.686 2.01E+11 2.01E+11 1.00E+00 1.29E-02
28 4 1 2 19.011 7.54E+10 7.54E+10 1.00E+00 8.18E-03
22 2 1 2 19.608 1.18E+11 1.18E+11 1.00E+00 6.80E-03
27 2 1 2 19.012 7.58E+10 7.58E+10 1.00E+00 4.11E-03
8 6 1 2 30.213 4.98E+08 2.49E+12 2.00E-04 2.05E-04
7 4 1 2 30.226 4.96E+08 2.49E+12 1.99E-04 1.36E-04
13 6 1 2 22.957 7.76E+07 8.31E+11 9.34E-05 1.84E-05
12 4 1 2 22.96 7.68E+07 8.33E+11 9.22E-05 1.21E-05
20 6 1 2 20.66 2.19E+07 3.87E+11 5.66E-05 4.20E-06
19 4 1 2 20.661 2.15E+07 3.88E+11 5.55E-05 2.76E-06
25 6 1 2 19.595 8.58E+06 2.13E+11 4.02E-05 1.48E-06
24 4 1 2 19.596 8.42E+06 2.14E+11 3.93E-05 9.69E-07
30 6 1 2 19.004 4.15E+06 1.31E+11 3.17E-05 6.74E-07
29 4 1 2 19.005 4.06E+06 1.32E+11 3.08E-05 4.40E-07
4 2 1 2 31.064 797.5 3.41E+11 2.34E-09 1.15E-10
9 2 1 2 23.156 683 1.39E+11 4.93E-09 5.49E-11
16 2 1 2 20.741 455.6 6.94E+10 6.57E-09 2.94E-11
21 2 1 2 19.637 301.9 3.98E+10 7.59E-09 1.75E-11
26 2 1 2 19.029 207.2 2.51E+10 8.25E-09 1.13E-11
14 6 1 2 22.955 5.76E-03 4.43E+08 1.30E-11 1.36E-15
