j g(j) i g(i) wl A A^a A/A^a f
185 5.000 1 1.000 8.39691 2.346E+07 8.230E+11 2.851E-05 1.240E-06
446 5.000 1 1.000 8.26889 2.392E+07 1.171E+11 2.043E-04 1.226E-06
363 3.000 1 1.000 8.31097 3.913E+07 2.066E+10 1.894E-03 1.215E-06
70 5.000 1 1.000 8.60852 2.160E+07 4.015E+11 5.379E-05 1.200E-06
610 5.000 1 1.000 8.25110 2.292E+07 9.354E+11 2.450E-05 1.170E-06
936 3.000 1 1.000 8.19957 3.637E+07 1.237E+10 2.940E-03 1.100E-06
281 5.000 1 1.000 8.33735 2.078E+07 9.646E+11 2.154E-05 1.083E-06
670 5.000 1 1.000 8.24075 2.006E+07 1.313E+11 1.527E-04 1.022E-06
452 5.000 1 1.000 8.26852 1.960E+07 1.018E+11 1.925E-04 1.005E-06
704 3.000 1 1.000 8.23875 3.055E+07 8.156E+09 3.745E-03 9.326E-07
855 3.000 1 1.000 8.21244 2.925E+07 1.236E+10 2.367E-03 8.874E-07
200 3.000 1 1.000 8.39398 2.721E+07 3.757E+10 7.243E-04 8.624E-07
807 3.000 1 1.000 8.21868 2.731E+07 8.657E+11 3.155E-05 8.297E-07
912 5.000 1 1.000 8.20433 1.442E+07 5.373E+11 2.685E-05 7.278E-07
275 3.000 1 1.000 8.33888 1.859E+07 3.736E+10 4.976E-04 5.814E-07
1089 5.000 1 1.000 8.17662 1.046E+07 3.339E+11 3.132E-05 5.240E-07
613 5.000 1 1.000 8.24980 9.344E+06 5.040E+11 1.854E-05 4.768E-07
675 5.000 1 1.000 8.24042 8.946E+06 1.005E+11 8.900E-05 4.554E-07
131 5.000 1 1.000 8.53050 8.300E+06 1.057E+12 7.851E-06 4.527E-07
278 3.000 1 1.000 8.33872 1.383E+07 3.741E+10 3.696E-04 4.324E-07
325 3.000 1 1.000 8.31942 1.343E+07 6.483E+12 2.072E-06 4.181E-07
169 5.000 1 1.000 8.40571 5.544E+06 1.720E+11 3.223E-05 2.936E-07
334 5.000 1 1.000 8.31610 5.614E+06 1.160E+11 4.841E-05 2.911E-07
504 5.000 1 1.000 8.26522 5.506E+06 2.313E+11 2.381E-05 2.820E-07
359 5.000 1 1.000 8.31127 5.376E+06 2.792E+11 1.926E-05 2.784E-07
119 5.000 1 1.000 8.53869 4.612E+06 5.931E+11 7.777E-06 2.521E-07
227 3.000 1 1.000 8.36659 7.897E+06 3.477E+12 2.271E-06 2.486E-07
915 5.000 1 1.000 8.20350 4.550E+06 3.199E+11 1.422E-05 2.296E-07
16 5.000 1 1.000 9.72073 2.166E+06 1.502E+14 1.442E-08 1.535E-07
548 5.000 1 1.000 8.26154 2.948E+06 3.468E+11 8.500E-06 1.508E-07
677 5.000 1 1.000 8.23996 2.698E+06 2.065E+11 1.307E-05 1.373E-07
892 3.000 1 1.000 8.21191 4.143E+06 1.416E+10 2.926E-04 1.257E-07
1093 5.000 1 1.000 8.17605 2.486E+06 2.283E+11 1.089E-05 1.246E-07
18 5.000 1 1.000 9.63049 1.743E+06 2.882E+14 6.046E-09 1.212E-07
886 3.000 1 1.000 8.21202 3.927E+06 1.517E+10 2.588E-04 1.191E-07
975 3.000 1 1.000 8.18925 2.922E+06 7.417E+11 3.940E-06 8.814E-08
117 5.000 1 1.000 8.54515 1.491E+06 7.585E+11 1.966E-06 8.162E-08
286 5.000 1 1.000 8.33527 1.553E+06 7.110E+11 2.184E-06 8.086E-08
454 5.000 1 1.000 8.26819 1.493E+06 1.311E+11 1.139E-05 7.652E-08
736 5.000 1 1.000 8.23766 1.398E+06 2.209E+11 6.328E-06 7.112E-08
238 5.000 1 1.000 8.35054 1.305E+06 3.965E+11 3.293E-06 6.824E-08
24 5.000 1 1.000 9.57377 9.656E+05 2.512E+14 3.844E-09 6.634E-08
209 5.000 1 1.000 8.38909 1.026E+06 5.777E+12 1.776E-07 5.412E-08
22 5.000 1 1.000 9.59013 6.358E+05 2.417E+14 2.630E-09 4.384E-08
85 5.000 1 1.000 8.60121 6.616E+05 7.461E+11 8.867E-07 3.669E-08
400 5.000 1 1.000 8.30099 7.034E+05 8.676E+11 8.107E-07 3.633E-08
1068 3.000 1 1.000 8.18549 9.627E+05 1.026E+10 9.380E-05 2.901E-08
34 5.000 1 1.000 8.67940 3.894E+05 9.825E+12 3.963E-08 2.199E-08
816 5.000 1 1.000 8.21510 4.112E+05 2.237E+11 1.839E-06 2.081E-08
39 5.000 1 1.000 8.67434 3.486E+05 9.825E+12 3.548E-08 1.966E-08
586 3.000 1 1.000 8.25699 5.983E+05 2.776E+10 2.156E-05 1.834E-08
91 5.000 1 1.000 8.59630 2.768E+05 3.081E+13 8.983E-09 1.534E-08
54 5.000 1 1.000 8.64416 2.708E+05 1.288E+13 2.102E-08 1.517E-08
1073 3.000 1 1.000 8.18540 4.560E+05 9.924E+09 4.595E-05 1.374E-08
42 5.000 1 1.000 8.66066 2.414E+05 1.608E+13 1.501E-08 1.358E-08
559 5.000 1 1.000 8.25969 2.606E+05 1.739E+11 1.498E-06 1.333E-08
812 5.000 1 1.000 8.21519 2.452E+05 2.118E+11 1.158E-06 1.241E-08
148 5.000 1 1.000 8.43004 2.208E+05 3.764E+12 5.865E-08 1.176E-08
47 5.000 1 1.000 8.65423 1.954E+05 1.141E+13 1.712E-08 1.097E-08
617 5.000 1 1.000 8.24803 2.060E+05 4.420E+11 4.661E-07 1.051E-08
554 5.000 1 1.000 8.26091 1.678E+05 2.666E+11 6.292E-07 8.582E-09
230 5.000 1 1.000 8.35977 1.624E+05 6.604E+12 2.458E-08 8.506E-09
100 5.000 1 1.000 8.57282 1.530E+05 5.593E+13 2.736E-09 8.431E-09
45 5.000 1 1.000 8.65807 1.439E+05 3.170E+13 4.540E-09 8.089E-09
304 5.000 1 1.000 8.32776 1.480E+05 1.848E+12 8.010E-08 7.694E-09
251 5.000 1 1.000 8.34611 1.330E+05 2.579E+11 5.158E-07 6.946E-09
152 5.000 1 1.000 8.42778 1.101E+05 3.765E+12 2.924E-08 5.864E-09
139 5.000 1 1.000 8.49400 1.061E+05 1.094E+12 9.700E-08 5.740E-09
556 5.000 1 1.000 8.26041 1.079E+05 3.393E+12 3.180E-08 5.519E-09
418 5.000 1 1.000 8.27546 1.063E+05 1.072E+12 9.914E-08 5.456E-09
551 5.000 1 1.000 8.26105 1.058E+05 2.128E+11 4.972E-07 5.414E-09
287 5.000 1 1.000 8.33507 9.116E+04 2.336E+12 3.902E-08 4.747E-09
294 5.000 1 1.000 8.33038 8.538E+04 5.809E+12 1.470E-08 4.442E-09
474 5.000 1 1.000 8.26666 8.258E+04 2.053E+12 4.022E-08 4.230E-09
137 5.000 1 1.000 8.49601 7.744E+04 1.757E+12 4.408E-08 4.190E-09
919 5.000 1 1.000 8.20171 8.290E+04 3.203E+11 2.588E-07 4.181E-09
157 5.000 1 1.000 8.42074 7.834E+04 1.720E+13 4.556E-09 4.164E-09
636 5.000 1 1.000 8.24499 7.742E+04 6.765E+11 1.144E-07 3.945E-09
156 5.000 1 1.000 8.42140 6.834E+04 4.066E+12 1.681E-08 3.633E-09
904 5.000 1 1.000 8.20939 7.080E+04 2.062E+12 3.433E-08 3.577E-09
237 5.000 1 1.000 8.35142 6.638E+04 2.537E+13 2.616E-09 3.470E-09
828 5.000 1 1.000 8.21397 6.820E+04 1.299E+11 5.248E-07 3.449E-09
978 5.000 1 1.000 8.18754 6.760E+04 1.535E+11 4.404E-07 3.397E-09
65 5.000 1 1.000 8.61068 5.496E+04 9.304E+12 5.907E-09 3.054E-09
666 5.000 1 1.000 8.24168 5.788E+04 3.710E+10 1.560E-06 2.947E-09
68 5.000 1 1.000 8.60902 4.990E+04 1.012E+13 4.932E-09 2.772E-09
825 5.000 1 1.000 8.21419 5.418E+04 2.741E+11 1.977E-07 2.740E-09
95 5.000 1 1.000 8.59012 4.902E+04 2.123E+13 2.309E-09 2.712E-09
1080 5.000 1 1.000 8.17964 5.032E+04 1.468E+12 3.428E-08 2.524E-09
475 5.000 1 1.000 8.26658 4.438E+04 1.002E+11 4.431E-07 2.274E-09
312 5.000 1 1.000 8.32623 4.346E+04 1.875E+12 2.317E-08 2.259E-09
322 5.000 1 1.000 8.32246 4.084E+04 1.025E+13 3.985E-09 2.121E-09
50 5.000 1 1.000 8.64944 3.696E+04 2.658E+13 1.391E-09 2.073E-09
329 5.000 1 1.000 8.31770 3.812E+04 7.166E+10 5.320E-07 1.977E-09
1157 5.000 1 1.000 8.16863 3.764E+04 1.802E+11 2.089E-07 1.883E-09
1116 5.000 1 1.000 8.17421 3.320E+04 2.113E+11 1.571E-07 1.663E-09
789 5.000 1 1.000 8.22548 3.208E+04 1.590E+12 2.018E-08 1.627E-09
343 5.000 1 1.000 8.31358 3.128E+04 1.700E+11 1.840E-07 1.620E-09
1182 5.000 1 1.000 8.14149 3.228E+04 3.188E+12 1.012E-08 1.604E-09
135 5.000 1 1.000 8.51632 2.872E+04 3.311E+12 8.674E-09 1.562E-09
247 5.000 1 1.000 8.34838 2.956E+04 3.907E+11 7.566E-08 1.545E-09
608 5.000 1 1.000 8.25611 2.322E+04 1.190E+13 1.951E-09 1.186E-09
81 5.000 1 1.000 8.60313 1.965E+04 9.954E+12 1.975E-09 1.091E-09
321 5.000 1 1.000 8.32289 1.938E+04 2.013E+12 9.624E-09 1.006E-09
422 5.000 1 1.000 8.27417 1.953E+04 1.069E+12 1.827E-08 1.002E-09
51 5.000 1 1.000 8.64829 1.719E+04 2.404E+13 7.151E-10 9.638E-10
661 5.000 1 1.000 8.24251 1.832E+04 3.681E+12 4.977E-09 9.331E-10
31 5.000 1 1.000 8.70270 1.586E+04 3.074E+13 5.160E-10 9.006E-10
935 5.000 1 1.000 8.19976 1.633E+04 7.425E+11 2.199E-08 8.229E-10
639 5.000 1 1.000 8.24425 1.397E+04 2.101E+12 6.647E-09 7.116E-10
161 5.000 1 1.000 8.41643 1.225E+04 1.460E+13 8.390E-10 6.504E-10
441 5.000 1 1.000 8.26968 1.239E+04 6.551E+12 1.892E-09 6.353E-10
234 5.000 1 1.000 8.35680 1.142E+04 5.399E+12 2.115E-09 5.976E-10
990 5.000 1 1.000 8.18668 1.149E+04 9.659E+10 1.190E-07 5.773E-10
163 5.000 1 1.000 8.40833 9.582E+03 1.161E+11 8.253E-08 5.078E-10
1025 3.000 1 1.000 8.18580 1.646E+04 8.855E+09 1.859E-06 4.961E-10
730 5.000 1 1.000 8.23863 9.680E+03 7.403E+10 1.308E-07 4.925E-10
645 5.000 1 1.000 8.24383 9.600E+03 6.618E+11 1.451E-08 4.890E-10
910 5.000 1 1.000 8.20633 9.142E+03 6.207E+12 1.473E-09 4.615E-10
214 5.000 1 1.000 8.37487 8.060E+03 4.413E+12 1.826E-09 4.238E-10
1121 5.000 1 1.000 8.17303 8.134E+03 5.624E+11 1.446E-08 4.073E-10
439 5.000 1 1.000 8.26996 7.288E+03 4.760E+10 1.531E-07 3.736E-10
319 5.000 1 1.000 8.32426 6.490E+03 5.305E+12 1.223E-09 3.371E-10
987 5.000 1 1.000 8.18708 6.178E+03 1.291E+11 4.786E-08 3.104E-10
176 5.000 1 1.000 8.40207 5.820E+03 3.322E+11 1.752E-08 3.080E-10
434 5.000 1 1.000 8.27177 5.926E+03 1.182E+12 5.014E-09 3.039E-10
223 5.000 1 1.000 8.36906 5.708E+03 2.022E+12 2.823E-09 2.997E-10
1088 5.000 1 1.000 8.17691 5.826E+03 4.359E+12 1.336E-09 2.920E-10
327 5.000 1 1.000 8.31863 5.236E+03 1.184E+13 4.423E-10 2.716E-10
26 3.000 1 1.000 8.72500 7.600E+03 1.335E+13 5.692E-10 2.602E-10
984 5.000 1 1.000 8.18726 4.884E+03 1.064E+11 4.592E-08 2.455E-10
249 5.000 1 1.000 8.34825 4.686E+03 4.891E+11 9.581E-09 2.448E-10
59 5.000 1 1.000 8.61508 4.002E+03 1.812E+11 2.208E-08 2.226E-10
664 5.000 1 1.000 8.24183 4.288E+03 6.883E+11 6.230E-09 2.184E-10
961 5.000 1 1.000 8.19379 3.818E+03 9.821E+11 3.887E-09 1.922E-10
566 5.000 1 1.000 8.25811 3.368E+03 2.748E+12 1.226E-09 1.721E-10
433 5.000 1 1.000 8.27223 3.292E+03 2.634E+12 1.250E-09 1.689E-10
424 5.000 1 1.000 8.27386 3.116E+03 1.825E+12 1.708E-09 1.599E-10
115 5.000 1 1.000 8.54525 2.254E+03 1.149E+12 1.961E-09 1.234E-10
53 3.000 1 1.000 8.64608 3.312E+03 1.240E+13 2.671E-10 1.113E-10
299 5.000 1 1.000 8.32869 2.076E+03 2.048E+12 1.013E-09 1.079E-10
140 3.000 1 1.000 8.44713 3.094E+03 4.976E+12 6.218E-10 9.930E-11
407 5.000 1 1.000 8.28044 1.777E+03 2.822E+12 6.299E-10 9.136E-11
621 5.000 1 1.000 8.24693 1.759E+03 8.465E+11 2.078E-09 8.967E-11
455 5.000 1 1.000 8.26793 1.460E+03 5.078E+12 2.874E-10 7.479E-11
800 5.000 1 1.000 8.22035 1.332E+03 1.984E+12 6.712E-10 6.746E-11
805 5.000 1 1.000 8.21956 1.175E+03 1.695E+12 6.931E-10 5.950E-11
908 5.000 1 1.000 8.20728 1.051E+03 1.542E+12 6.820E-10 5.309E-11
213 3.000 1 1.000 8.37677 1.634E+03 4.763E+12 3.431E-10 5.158E-11
502 5.000 1 1.000 8.26558 9.896E+02 6.012E+09 1.646E-07 5.068E-11
283 3.000 1 1.000 8.33610 1.588E+03 2.397E+12 6.626E-10 4.965E-11
973 5.000 1 1.000 8.19009 9.586E+02 1.211E+12 7.915E-10 4.820E-11
30 3.000 1 1.000 8.70454 1.396E+03 3.092E+13 4.515E-11 4.757E-11
974 5.000 1 1.000 8.18974 9.434E+02 1.015E+12 9.291E-10 4.743E-11
676 5.000 1 1.000 8.24037 8.924E+02 3.677E+12 2.427E-10 4.543E-11
585 5.000 1 1.000 8.25701 7.490E+02 3.175E+11 2.359E-09 3.828E-11
810 5.000 1 1.000 8.21525 7.084E+02 2.323E+11 3.050E-09 3.584E-11
968 5.000 1 1.000 8.19068 6.264E+02 1.150E+12 5.445E-10 3.151E-11
646 5.000 1 1.000 8.24375 6.182E+02 1.037E+10 5.963E-08 3.149E-11
55 3.000 1 1.000 8.63810 8.960E+02 2.131E+13 4.204E-11 3.007E-11
409 3.000 1 1.000 8.28014 9.420E+02 1.373E+12 6.861E-10 2.904E-11
942 5.000 1 1.000 8.19924 5.724E+02 6.074E+09 9.424E-08 2.885E-11
1155 5.000 1 1.000 8.16879 5.622E+02 2.810E+11 2.001E-09 2.812E-11
884 5.000 1 1.000 8.21210 4.828E+02 6.902E+09 6.995E-08 2.441E-11
605 5.000 1 1.000 8.25633 4.434E+02 2.641E+11 1.679E-09 2.266E-11
1128 5.000 1 1.000 8.17265 4.296E+02 4.013E+09 1.070E-07 2.151E-11
1086 5.000 1 1.000 8.17759 3.850E+02 9.064E+11 4.248E-10 1.930E-11
618 3.000 1 1.000 8.24793 5.903E+02 8.295E+11 7.117E-10 1.806E-11
603 5.000 1 1.000 8.25641 3.484E+02 1.008E+10 3.456E-08 1.780E-11
449 3.000 1 1.000 8.26865 5.560E+02 1.604E+12 3.466E-10 1.710E-11
303 5.000 1 1.000 8.32784 3.176E+02 4.336E+10 7.325E-09 1.651E-11
144 3.000 1 1.000 8.43978 4.877E+02 1.170E+13 4.169E-11 1.562E-11
398 5.000 1 1.000 8.30122 2.862E+02 5.258E+11 5.443E-10 1.478E-11
1076 5.000 1 1.000 8.18048 2.384E+02 7.135E+11 3.341E-10 1.196E-11
226 5.000 1 1.000 8.36798 2.072E+02 5.399E+12 3.837E-11 1.088E-11
589 5.000 1 1.000 8.25689 2.010E+02 1.023E+10 1.965E-08 1.027E-11
1075 3.000 1 1.000 8.18255 3.373E+02 8.786E+11 3.839E-10 1.016E-11
102 5.000 1 1.000 8.55856 1.634E+02 2.540E+13 6.433E-12 8.972E-12
447 3.000 1 1.000 8.26876 2.823E+02 8.570E+11 3.294E-10 8.682E-12
829 3.000 1 1.000 8.21374 2.436E+02 6.299E+11 3.868E-10 7.393E-12
820 3.000 1 1.000 8.21439 1.991E+02 8.172E+11 2.436E-10 6.043E-12
292 3.000 1 1.000 8.33209 1.816E+02 5.746E+12 3.160E-11 5.670E-12
517 5.000 1 1.000 8.26407 1.074E+02 6.053E+09 1.774E-08 5.498E-12
587 5.000 1 1.000 8.25696 9.394E+01 1.062E+11 8.843E-10 4.801E-12
1180 5.000 1 1.000 8.14153 9.422E+01 4.251E+12 2.217E-11 4.682E-12
438 5.000 1 1.000 8.27003 8.846E+01 1.016E+12 8.706E-11 4.536E-12
215 3.000 1 1.000 8.37339 1.425E+02 7.620E+12 1.870E-11 4.494E-12
56 5.000 1 1.000 8.61550 7.366E+01 2.948E+13 2.499E-12 4.099E-12
412 5.000 1 1.000 8.27823 6.610E+01 4.125E+12 1.602E-11 3.396E-12
413 3.000 1 1.000 8.27765 1.061E+02 3.106E+12 3.417E-11 3.271E-12
640 5.000 1 1.000 8.24425 6.308E+01 2.048E+10 3.081E-09 3.214E-12
220 5.000 1 1.000 8.37062 5.676E+01 5.952E+12 9.537E-12 2.981E-12
1123 5.000 1 1.000 8.17284 5.612E+01 9.097E+09 6.169E-09 2.810E-12
792 5.000 1 1.000 8.22486 5.470E+01 4.248E+12 1.288E-11 2.774E-12
821 5.000 1 1.000 8.21432 4.910E+01 2.722E+11 1.804E-10 2.483E-12
794 5.000 1 1.000 8.22420 4.764E+01 2.264E+12 2.104E-11 2.415E-12
1028 5.000 1 1.000 8.18576 4.686E+01 3.887E+09 1.206E-08 2.354E-12
637 5.000 1 1.000 8.24471 4.616E+01 1.178E+12 3.918E-11 2.352E-12
937 5.000 1 1.000 8.19955 4.532E+01 1.232E+10 3.679E-09 2.284E-12
415 5.000 1 1.000 8.27592 4.154E+01 3.127E+12 1.328E-11 2.132E-12
731 5.000 1 1.000 8.23862 3.864E+01 5.650E+09 6.839E-09 1.966E-12
860 5.000 1 1.000 8.21238 3.576E+01 1.419E+10 2.520E-09 1.808E-12
806 5.000 1 1.000 8.21929 3.428E+01 1.233E+12 2.781E-11 1.736E-12
195 5.000 1 1.000 8.39547 3.104E+01 3.733E+10 8.316E-10 1.640E-12
1071 5.000 1 1.000 8.18546 3.152E+01 3.915E+09 8.050E-09 1.583E-12
862 5.000 1 1.000 8.21236 3.018E+01 6.368E+09 4.739E-09 1.526E-12
369 5.000 1 1.000 8.31085 2.704E+01 2.045E+10 1.322E-09 1.400E-12
826 3.000 1 1.000 8.21409 4.573E+01 2.633E+11 1.737E-10 1.388E-12
628 3.000 1 1.000 8.24596 4.440E+01 2.059E+12 2.156E-11 1.358E-12
890 5.000 1 1.000 8.21198 2.330E+01 1.125E+12 2.071E-11 1.178E-12
571 5.000 1 1.000 8.25766 2.192E+01 2.588E+10 8.471E-10 1.120E-12
742 5.000 1 1.000 8.23718 2.008E+01 8.191E+09 2.451E-09 1.022E-12
379 5.000 1 1.000 8.30952 1.886E+01 2.027E+10 9.304E-10 9.762E-13
600 5.000 1 1.000 8.25653 1.868E+01 1.010E+10 1.849E-09 9.546E-13
