j g(j) i g(i) wl A A^a A/A^a f
747 3.000 1 1.000 12.4550 1.848E+10 1.859E+12 9.941E-03 1.289E-03
1082 3.000 1 1.000 12.3644 1.779E+10 3.905E+12 4.556E-03 1.223E-03
409 3.000 1 1.000 12.5140 1.588E+10 7.993E+11 1.987E-02 1.119E-03
97 3.000 1 1.000 12.8654 1.492E+10 1.500E+13 9.949E-04 1.111E-03
265 3.000 1 1.000 12.5667 8.507E+09 7.354E+12 1.157E-03 6.043E-04
705 3.000 1 1.000 12.4599 8.420E+09 2.665E+12 3.160E-03 5.880E-04
889 3.000 1 1.000 12.3990 7.730E+09 9.658E+11 8.004E-03 5.345E-04
150 3.000 1 1.000 12.7026 6.627E+09 2.645E+12 2.506E-03 4.809E-04
403 3.000 1 1.000 12.5162 6.620E+09 3.215E+12 2.059E-03 4.664E-04
898 3.000 1 1.000 12.3954 6.337E+09 1.278E+12 4.957E-03 4.378E-04
544 3.000 1 1.000 12.4775 5.707E+09 5.018E+11 1.137E-02 3.997E-04
1084 3.000 1 1.000 12.3633 5.427E+09 3.478E+12 1.560E-03 3.731E-04
85 3.000 1 1.000 12.8846 4.943E+09 8.962E+12 5.516E-04 3.690E-04
1088 3.000 1 1.000 12.3608 5.313E+09 5.649E+12 9.405E-04 3.652E-04
38 3.000 1 1.000 13.0071 4.763E+09 7.477E+12 6.371E-04 3.625E-04
534 3.000 1 1.000 12.4798 4.967E+09 1.277E+12 3.890E-03 3.479E-04
793 3.000 1 1.000 12.4182 3.255E+09 1.572E+12 2.070E-03 2.258E-04
242 3.000 1 1.000 12.5800 3.129E+09 1.455E+12 2.151E-03 2.227E-04
524 3.000 1 1.000 12.4814 2.929E+09 9.808E+11 2.987E-03 2.053E-04
798 3.000 1 1.000 12.4170 2.870E+09 1.719E+12 1.670E-03 1.990E-04
401 3.000 1 1.000 12.5164 2.483E+09 1.457E+12 1.705E-03 1.750E-04
407 3.000 1 1.000 12.5152 2.252E+09 7.176E+11 3.138E-03 1.587E-04
893 3.000 1 1.000 12.3964 1.898E+09 1.509E+12 1.258E-03 1.312E-04
219 3.000 1 1.000 12.6012 1.736E+09 3.386E+12 5.125E-04 1.240E-04
537 3.000 1 1.000 12.4794 1.234E+09 7.772E+11 1.588E-03 8.647E-05
961 3.000 1 1.000 12.3818 1.155E+09 1.186E+13 9.732E-05 7.962E-05
955 3.000 1 1.000 12.3827 1.079E+09 8.811E+11 1.224E-03 7.440E-05
541 3.000 1 1.000 12.4785 9.497E+08 4.689E+11 2.025E-03 6.650E-05
225 3.000 1 1.000 12.5973 5.090E+08 4.088E+12 1.245E-04 3.633E-05
749 3.000 1 1.000 12.4520 4.787E+08 9.050E+12 5.289E-05 3.339E-05
25 3.000 1 1.000 14.0767 2.451E+08 1.695E+14 1.446E-06 2.184E-05
1154 3.000 1 1.000 12.3352 2.413E+08 9.239E+12 2.611E-05 1.651E-05
1093 3.000 1 1.000 12.3586 2.258E+08 1.095E+13 2.062E-05 1.551E-05
271 3.000 1 1.000 12.5640 2.095E+08 1.437E+13 1.458E-05 1.488E-05
118 3.000 1 1.000 12.7855 1.681E+08 1.775E+13 9.470E-06 1.236E-05
1176 3.000 1 1.000 12.3000 1.530E+08 5.741E+12 2.666E-05 1.041E-05
238 3.000 1 1.000 12.5810 1.373E+08 1.780E+12 7.710E-05 9.773E-06
636 3.000 1 1.000 12.4688 1.290E+08 2.598E+09 4.966E-02 9.022E-06
895 3.000 1 1.000 12.3957 1.265E+08 3.317E+12 3.814E-05 8.742E-06
633 3.000 1 1.000 12.4689 1.151E+08 2.740E+09 4.201E-02 8.052E-06
901 3.000 1 1.000 12.3912 1.158E+08 5.853E+12 1.979E-05 8.000E-06
416 3.000 1 1.000 12.5093 1.035E+08 4.225E+12 2.451E-05 7.287E-06
104 3.000 1 1.000 12.8036 6.817E+07 1.834E+13 3.717E-06 5.026E-06
33 3.000 1 1.000 13.0149 6.353E+07 7.648E+12 8.308E-06 4.840E-06
143 3.000 1 1.000 12.7053 3.970E+07 2.845E+12 1.395E-05 2.881E-06
603 3.000 1 1.000 12.4703 3.793E+07 2.356E+09 1.610E-02 2.652E-06
197 3.000 1 1.000 12.6522 3.430E+07 9.926E+09 3.455E-03 2.470E-06
81 5.000 1 1.000 12.8894 1.974E+07 4.314E+11 4.577E-05 2.459E-06
341 3.000 1 1.000 12.5535 3.340E+07 5.446E+09 6.133E-03 2.367E-06
1156 3.000 1 1.000 12.3333 3.390E+07 5.171E+12 6.556E-06 2.319E-06
479 3.000 1 1.000 12.5006 2.810E+07 3.313E+09 8.483E-03 1.975E-06
385 3.000 1 1.000 12.5350 2.780E+07 9.873E+09 2.816E-03 1.965E-06
246 3.000 1 1.000 12.5782 2.749E+07 1.400E+12 1.964E-05 1.956E-06
1178 3.000 1 1.000 12.2987 2.754E+07 3.347E+12 8.226E-06 1.873E-06
191 3.000 1 1.000 12.6529 2.548E+07 9.866E+09 2.583E-03 1.835E-06
481 3.000 1 1.000 12.5004 2.147E+07 3.341E+09 6.425E-03 1.509E-06
93 5.000 1 1.000 12.8723 1.140E+07 4.315E+11 2.642E-05 1.416E-06
178 5.000 1 1.000 12.6597 1.119E+07 3.834E+11 2.920E-05 1.345E-06
332 3.000 1 1.000 12.5545 1.850E+07 5.865E+09 3.154E-03 1.311E-06
344 3.000 1 1.000 12.5531 1.771E+07 5.471E+09 3.237E-03 1.255E-06
769 3.000 1 1.000 12.4381 1.682E+07 5.393E+09 3.118E-03 1.170E-06
927 3.000 1 1.000 12.3861 1.682E+07 3.296E+09 5.104E-03 1.161E-06
122 5.000 1 1.000 12.7800 8.488E+06 2.054E+12 4.133E-06 1.039E-06
1118 3.000 1 1.000 12.3549 1.381E+07 7.827E+10 1.764E-04 9.481E-07
290 5.000 1 1.000 12.5581 7.930E+06 1.366E+11 5.805E-05 9.374E-07
64 5.000 1 1.000 12.8999 7.368E+06 3.143E+11 2.344E-05 9.192E-07
459 3.000 1 1.000 12.5018 1.247E+07 3.318E+09 3.758E-03 8.767E-07
128 5.000 1 1.000 12.7727 7.120E+06 1.067E+12 6.675E-06 8.709E-07
292 5.000 1 1.000 12.5577 7.184E+06 1.547E+11 4.644E-05 8.492E-07
227 3.000 1 1.000 12.5940 9.483E+06 2.124E+12 4.465E-06 6.766E-07
745 3.000 1 1.000 12.4573 9.680E+06 8.122E+09 1.192E-03 6.757E-07
101 3.000 1 1.000 12.8291 8.390E+06 2.042E+13 4.108E-07 6.210E-07
172 5.000 1 1.000 12.6647 4.970E+06 1.600E+11 3.106E-05 5.976E-07
194 5.000 1 1.000 12.6526 4.662E+06 4.137E+11 1.127E-05 5.595E-07
432 5.000 1 1.000 12.5041 3.786E+06 1.466E+11 2.583E-05 4.438E-07
200 3.000 1 1.000 12.6509 4.743E+06 9.768E+09 4.856E-04 3.414E-07
750 5.000 1 1.000 12.4462 2.896E+06 5.457E+11 5.307E-06 3.363E-07
428 5.000 1 1.000 12.5052 2.868E+06 5.308E+10 5.403E-05 3.361E-07
372 5.000 1 1.000 12.5455 2.748E+06 5.218E+11 5.266E-06 3.243E-07
548 3.000 1 1.000 12.4758 4.460E+06 8.523E+11 5.233E-06 3.123E-07
106 5.000 1 1.000 12.8005 2.392E+06 2.156E+11 1.109E-05 2.938E-07
562 5.000 1 1.000 12.4725 2.446E+06 6.986E+10 3.501E-05 2.853E-07
314 5.000 1 1.000 12.5551 2.392E+06 1.396E+11 1.713E-05 2.828E-07
899 5.000 1 1.000 12.3916 2.356E+06 2.937E+11 8.022E-06 2.711E-07
558 5.000 1 1.000 12.4729 2.266E+06 1.813E+11 1.250E-05 2.644E-07
368 5.000 1 1.000 12.5485 2.008E+06 1.097E+12 1.831E-06 2.370E-07
754 5.000 1 1.000 12.4444 1.802E+06 2.992E+11 6.023E-06 2.092E-07
1090 5.000 1 1.000 12.3591 1.701E+06 4.212E+12 4.039E-07 1.948E-07
131 5.000 1 1.000 12.7692 1.441E+06 4.267E+11 3.377E-06 1.761E-07
879 3.000 1 1.000 12.4060 2.406E+06 8.507E+09 2.829E-04 1.666E-07
850 3.000 1 1.000 12.4065 2.268E+06 3.196E+09 7.095E-04 1.570E-07
635 5.000 1 1.000 12.4688 1.334E+06 1.756E+11 7.599E-06 1.555E-07
272 5.000 1 1.000 12.5639 1.084E+06 1.063E+11 1.019E-05 1.283E-07
68 5.000 1 1.000 12.8987 9.204E+05 1.194E+11 7.711E-06 1.148E-07
903 5.000 1 1.000 12.3905 9.938E+05 1.587E+11 6.262E-06 1.144E-07
882 3.000 1 1.000 12.4059 1.640E+06 8.621E+09 1.902E-04 1.135E-07
425 5.000 1 1.000 12.5057 9.522E+05 3.813E+10 2.498E-05 1.116E-07
476 5.000 1 1.000 12.5012 7.950E+05 1.170E+11 6.795E-06 9.313E-08
688 5.000 1 1.000 12.4639 7.578E+05 2.220E+11 3.414E-06 8.824E-08
348 3.000 1 1.000 12.5529 1.027E+06 1.091E+10 9.416E-05 7.282E-08
169 5.000 1 1.000 12.6657 5.484E+05 7.381E+10 7.430E-06 6.596E-08
16 5.000 1 1.000 14.3935 4.126E+05 1.342E+14 3.075E-09 6.408E-08
1094 5.000 1 1.000 12.3583 5.368E+05 1.302E+12 4.121E-07 6.146E-08
321 3.000 1 1.000 12.5547 7.687E+05 8.904E+09 8.633E-05 5.450E-08
563 5.000 1 1.000 12.4725 4.612E+05 1.158E+12 3.984E-07 5.379E-08
119 5.000 1 1.000 12.7821 4.226E+05 2.101E+11 2.011E-06 5.175E-08
253 5.000 1 1.000 12.5698 4.364E+05 1.401E+11 3.114E-06 5.170E-08
18 5.000 1 1.000 14.2392 3.266E+05 2.489E+14 1.312E-09 4.963E-08
375 5.000 1 1.000 12.5439 3.498E+05 3.709E+11 9.430E-07 4.125E-08
24 5.000 1 1.000 14.1447 2.004E+05 2.091E+14 9.582E-10 3.005E-08
743 3.000 1 1.000 12.4574 3.177E+05 1.260E+10 2.520E-05 2.217E-08
801 3.000 1 1.000 12.4154 2.692E+05 6.322E+11 4.259E-07 1.866E-08
23 5.000 1 1.000 14.1703 1.150E+05 2.075E+14 5.542E-10 1.731E-08
146 5.000 1 1.000 12.7045 1.276E+05 7.589E+11 1.681E-07 1.544E-08
268 5.000 1 1.000 12.5650 1.093E+05 1.713E+11 6.379E-07 1.294E-08
289 5.000 1 1.000 12.5583 1.082E+05 7.500E+10 1.442E-06 1.279E-08
757 5.000 1 1.000 12.4428 1.067E+05 2.293E+11 4.653E-07 1.238E-08
115 5.000 1 1.000 12.7914 7.986E+04 3.180E+11 2.512E-07 9.796E-09
1024 3.000 1 1.000 12.3755 1.232E+05 2.665E+11 4.625E-07 8.488E-09
698 5.000 1 1.000 12.4614 7.202E+04 8.369E+10 8.606E-07 8.383E-09
39 5.000 1 1.000 13.0067 5.948E+04 7.632E+12 7.793E-09 7.543E-09
354 3.000 1 1.000 12.5527 1.062E+05 1.050E+10 1.012E-05 7.529E-09
34 5.000 1 1.000 13.0143 5.924E+04 7.636E+12 7.758E-09 7.520E-09
54 5.000 1 1.000 12.9508 4.920E+04 1.017E+13 4.837E-09 6.187E-09
90 5.000 1 1.000 12.8727 4.440E+04 2.227E+13 1.994E-09 5.516E-09
807 5.000 1 1.000 12.4101 4.522E+04 1.166E+11 3.880E-07 5.222E-09
47 5.000 1 1.000 12.9737 3.560E+04 9.318E+12 3.820E-09 4.491E-09
45 5.000 1 1.000 12.9761 3.374E+04 1.281E+13 2.634E-09 4.258E-09
144 5.000 1 1.000 12.7048 3.020E+04 2.843E+12 1.062E-08 3.653E-09
565 5.000 1 1.000 12.4722 3.116E+04 3.367E+11 9.255E-08 3.634E-09
209 5.000 1 1.000 12.6299 3.020E+04 4.538E+12 6.655E-09 3.611E-09
907 5.000 1 1.000 12.3889 3.056E+04 1.419E+11 2.154E-07 3.517E-09
100 5.000 1 1.000 12.8342 2.830E+04 4.319E+13 6.553E-10 3.494E-09
42 5.000 1 1.000 12.9797 2.622E+04 2.552E+13 1.028E-09 3.312E-09
694 5.000 1 1.000 12.4633 2.614E+04 1.357E+11 1.927E-07 3.044E-09
243 5.000 1 1.000 12.5797 2.194E+04 1.397E+12 1.570E-08 2.603E-09
152 5.000 1 1.000 12.7018 1.946E+04 2.841E+12 6.848E-09 2.353E-09
692 5.000 1 1.000 12.4634 1.982E+04 1.046E+11 1.896E-07 2.308E-09
236 5.000 1 1.000 12.5828 1.845E+04 2.938E+12 6.280E-09 2.190E-09
697 5.000 1 1.000 12.4614 1.736E+04 2.511E+12 6.911E-09 2.020E-09
157 5.000 1 1.000 12.6893 1.495E+04 1.481E+13 1.009E-09 1.804E-09
155 5.000 1 1.000 12.6909 1.460E+04 3.295E+12 4.432E-09 1.763E-09
176 5.000 1 1.000 12.6613 1.460E+04 1.339E+11 1.091E-07 1.754E-09
515 5.000 1 1.000 12.4943 1.490E+04 2.134E+12 6.982E-09 1.744E-09
252 5.000 1 1.000 12.5699 1.442E+04 1.118E+13 1.290E-09 1.708E-09
404 5.000 1 1.000 12.5161 1.447E+04 9.562E+11 1.513E-08 1.699E-09
258 5.000 1 1.000 12.5686 1.283E+04 2.129E+13 6.025E-10 1.519E-09
276 5.000 1 1.000 12.5632 1.279E+04 3.397E+10 3.766E-07 1.514E-09
282 5.000 1 1.000 12.5611 1.122E+04 3.844E+10 2.920E-07 1.327E-09
888 5.000 1 1.000 12.3998 1.063E+04 1.298E+12 8.189E-09 1.225E-09
1102 5.000 1 1.000 12.3567 1.036E+04 3.946E+12 2.626E-09 1.186E-09
1068 3.000 1 1.000 12.3750 1.721E+04 2.464E+11 6.982E-08 1.185E-09
98 5.000 1 1.000 12.8639 9.474E+03 1.531E+13 6.190E-10 1.175E-09
539 5.000 1 1.000 12.4792 9.872E+03 5.684E+11 1.737E-08 1.153E-09
75 5.000 1 1.000 12.8932 8.130E+03 7.505E+12 1.083E-09 1.013E-09
247 5.000 1 1.000 12.5778 8.168E+03 1.421E+12 5.747E-09 9.687E-10
73 5.000 1 1.000 12.8959 7.674E+03 5.716E+12 1.343E-09 9.567E-10
50 5.000 1 1.000 12.9662 7.330E+03 2.083E+13 3.519E-10 9.239E-10
1083 5.000 1 1.000 12.3640 8.000E+03 4.040E+12 1.980E-09 9.168E-10
726 3.000 1 1.000 12.4583 1.282E+04 8.089E+09 1.585E-06 8.949E-10
819 5.000 1 1.000 12.4084 6.894E+03 5.289E+10 1.303E-07 7.956E-10
250 5.000 1 1.000 12.5723 6.708E+03 1.542E+12 4.351E-09 7.948E-10
414 5.000 1 1.000 12.5111 6.666E+03 4.556E+12 1.463E-09 7.821E-10
591 5.000 1 1.000 12.4706 6.452E+03 3.664E+10 1.761E-07 7.522E-10
973 5.000 1 1.000 12.3778 6.484E+03 1.213E+13 5.345E-10 7.446E-10
748 5.000 1 1.000 12.4550 6.390E+03 1.066E+13 5.994E-10 7.431E-10
151 5.000 1 1.000 12.7025 5.988E+03 4.273E+11 1.401E-08 7.243E-10
31 5.000 1 1.000 13.0537 5.474E+03 2.439E+13 2.244E-10 6.992E-10
532 5.000 1 1.000 12.4803 5.788E+03 3.112E+11 1.860E-08 6.758E-10
436 5.000 1 1.000 12.5034 5.496E+03 4.388E+10 1.253E-07 6.441E-10
970 5.000 1 1.000 12.3794 4.922E+03 4.082E+12 1.206E-09 5.654E-10
556 5.000 1 1.000 12.4734 4.390E+03 6.777E+12 6.478E-10 5.121E-10
114 5.000 1 1.000 12.7916 3.684E+03 5.496E+11 6.704E-09 4.519E-10
86 5.000 1 1.000 12.8841 3.500E+03 7.503E+12 4.665E-10 4.356E-10
1066 3.000 1 1.000 12.3751 6.147E+03 1.325E+11 4.640E-08 4.234E-10
1160 5.000 1 1.000 12.3263 3.572E+03 3.693E+12 9.673E-10 4.069E-10
161 5.000 1 1.000 12.6826 3.302E+03 1.251E+13 2.640E-10 3.981E-10
408 5.000 1 1.000 12.5146 3.366E+03 8.460E+11 3.979E-09 3.953E-10
894 5.000 1 1.000 12.3959 3.120E+03 5.317E+12 5.868E-10 3.594E-10
1089 5.000 1 1.000 12.3603 2.840E+03 9.882E+12 2.874E-10 3.253E-10
1182 5.000 1 1.000 12.2945 2.680E+03 2.481E+12 1.080E-09 3.036E-10
966 5.000 1 1.000 12.3799 2.606E+03 9.186E+12 2.837E-10 2.994E-10
266 5.000 1 1.000 12.5660 2.414E+03 8.651E+12 2.790E-10 2.858E-10
420 5.000 1 1.000 12.5071 2.406E+03 2.146E+10 1.121E-07 2.822E-10
530 5.000 1 1.000 12.4804 2.396E+03 3.392E+11 7.064E-09 2.797E-10
270 5.000 1 1.000 12.5648 2.266E+03 2.397E+11 9.453E-09 2.681E-10
78 5.000 1 1.000 12.8913 2.088E+03 2.798E+11 7.463E-09 2.602E-10
787 5.000 1 1.000 12.4264 2.092E+03 1.182E+12 1.769E-09 2.422E-10
549 5.000 1 1.000 12.4753 1.939E+03 5.954E+11 3.257E-09 2.263E-10
812 5.000 1 1.000 12.4095 1.929E+03 6.472E+10 2.980E-08 2.227E-10
543 5.000 1 1.000 12.4779 1.872E+03 5.081E+11 3.684E-09 2.185E-10
1150 5.000 1 1.000 12.3544 1.753E+03 3.030E+12 5.785E-10 2.006E-10
814 5.000 1 1.000 12.4094 1.716E+03 7.957E+10 2.157E-08 1.981E-10
773 5.000 1 1.000 12.4375 1.686E+03 6.391E+11 2.637E-09 1.955E-10
214 5.000 1 1.000 12.6075 1.542E+03 3.400E+12 4.534E-10 1.837E-10
926 5.000 1 1.000 12.3867 1.567E+03 8.429E+11 1.860E-09 1.803E-10
413 5.000 1 1.000 12.5112 1.417E+03 1.191E+12 1.190E-09 1.663E-10
714 5.000 1 1.000 12.4588 1.401E+03 2.691E+12 5.207E-10 1.630E-10
51 5.000 1 1.000 12.9567 1.244E+03 1.988E+13 6.255E-11 1.565E-10
985 5.000 1 1.000 12.3766 1.059E+03 4.767E+12 2.222E-10 1.216E-10
135 5.000 1 1.000 12.7477 9.760E+02 1.721E+12 5.673E-10 1.189E-10
234 5.000 1 1.000 12.5853 8.434E+02 4.588E+12 1.838E-10 1.001E-10
421 5.000 1 1.000 12.5070 8.462E+02 7.049E+12 1.200E-10 9.923E-11
1158 5.000 1 1.000 12.3264 8.656E+02 6.142E+12 1.409E-10 9.859E-11
964 5.000 1 1.000 12.3807 7.574E+02 5.778E+12 1.311E-10 8.703E-11
223 5.000 1 1.000 12.5978 7.234E+02 1.361E+12 5.313E-10 8.605E-11
593 5.000 1 1.000 12.4705 6.412E+02 5.314E+12 1.207E-10 7.475E-11
26 3.000 1 1.000 13.0881 8.947E+02 1.069E+13 8.368E-11 6.894E-11
554 5.000 1 1.000 12.4739 4.950E+02 1.606E+10 3.082E-08 5.773E-11
527 5.000 1 1.000 12.4811 4.804E+02 1.035E+12 4.641E-10 5.609E-11
794 5.000 1 1.000 12.4182 4.342E+02 1.941E+12 2.237E-10 5.018E-11
1180 5.000 1 1.000 12.2946 4.330E+02 3.639E+12 1.190E-10 4.907E-11
399 5.000 1 1.000 12.5181 3.274E+02 2.626E+12 1.247E-10 3.846E-11
799 5.000 1 1.000 12.4169 3.102E+02 1.703E+12 1.821E-10 3.586E-11
956 5.000 1 1.000 12.3826 3.100E+02 1.076E+12 2.880E-10 3.562E-11
141 5.000 1 1.000 12.7186 2.792E+02 9.449E+12 2.955E-11 3.385E-11
962 5.000 1 1.000 12.3817 2.576E+02 3.665E+12 7.029E-11 2.961E-11
53 3.000 1 1.000 12.9525 3.773E+02 9.951E+12 3.792E-11 2.848E-11
980 5.000 1 1.000 12.3772 2.430E+02 1.873E+12 1.298E-10 2.791E-11
930 5.000 1 1.000 12.3860 2.308E+02 7.338E+11 3.145E-10 2.654E-11
650 5.000 1 1.000 12.4686 2.146E+02 1.015E+09 2.113E-07 2.501E-11
136 3.000 1 1.000 12.7317 3.420E+02 3.833E+12 8.922E-11 2.493E-11
897 5.000 1 1.000 12.3956 1.857E+02 3.939E+12 4.715E-11 2.139E-11
884 5.000 1 1.000 12.4051 1.853E+02 8.768E+11 2.113E-10 2.137E-11
517 5.000 1 1.000 12.4910 1.750E+02 3.355E+12 5.216E-11 2.047E-11
800 5.000 1 1.000 12.4164 1.660E+02 9.487E+11 1.750E-10 1.919E-11
389 5.000 1 1.000 12.5342 1.604E+02 1.061E+12 1.511E-10 1.889E-11
1087 5.000 1 1.000 12.3621 1.616E+02 4.064E+12 3.976E-11 1.851E-11
220 5.000 1 1.000 12.6010 1.475E+02 3.501E+12 4.214E-11 1.756E-11
1079 5.000 1 1.000 12.3666 1.516E+02 1.401E+12 1.082E-10 1.738E-11
244 5.000 1 1.000 12.5793 1.261E+02 2.254E+12 5.594E-11 1.495E-11
892 5.000 1 1.000 12.3980 1.248E+02 9.046E+11 1.379E-10 1.438E-11
213 3.000 1 1.000 12.6091 1.794E+02 3.491E+12 5.139E-11 1.283E-11
30 3.000 1 1.000 13.0554 1.654E+02 2.465E+13 6.709E-12 1.268E-11
228 3.000 1 1.000 12.5925 1.692E+02 1.810E+12 9.350E-11 1.207E-11
1122 5.000 1 1.000 12.3547 1.014E+02 1.195E+10 8.482E-09 1.160E-11
163 5.000 1 1.000 12.6694 8.652E+01 5.697E+10 1.519E-09 1.041E-11
55 3.000 1 1.000 12.9397 1.326E+02 1.669E+13 7.941E-12 9.983E-12
932 5.000 1 1.000 12.3857 8.586E+01 1.902E+09 4.514E-08 9.873E-12
474 5.000 1 1.000 12.5016 6.582E+01 1.560E+09 4.219E-08 7.712E-12
103 5.000 1 1.000 12.8037 6.256E+01 1.842E+13 3.396E-12 7.688E-12
394 3.000 1 1.000 12.5233 9.807E+01 1.001E+12 9.792E-11 6.919E-12
538 5.000 1 1.000 12.4793 5.884E+01 1.649E+12 3.568E-11 6.869E-12
551 3.000 1 1.000 12.4742 8.967E+01 1.776E+12 5.050E-11 6.275E-12
625 5.000 1 1.000 12.4702 3.864E+01 1.006E+09 3.840E-08 4.504E-12
518 3.000 1 1.000 12.4838 6.350E+01 6.170E+11 1.029E-10 4.451E-12
140 3.000 1 1.000 12.7203 6.043E+01 9.409E+12 6.423E-12 4.399E-12
915 5.000 1 1.000 12.3877 3.740E+01 7.197E+11 5.197E-11 4.303E-12
725 5.000 1 1.000 12.4583 3.488E+01 4.264E+10 8.179E-10 4.059E-12
830 3.000 1 1.000 12.4069 5.250E+01 9.417E+11 5.575E-11 3.635E-12
347 5.000 1 1.000 12.5529 2.978E+01 2.697E+09 1.104E-08 3.518E-12
728 5.000 1 1.000 12.4583 2.402E+01 2.661E+09 9.026E-09 2.794E-12
1078 3.000 1 1.000 12.3685 3.780E+01 1.510E+12 2.504E-11 2.600E-12
215 3.000 1 1.000 12.6046 3.078E+01 6.157E+12 4.999E-12 2.199E-12
1153 5.000 1 1.000 12.3352 1.822E+01 8.161E+12 2.232E-12 2.078E-12
774 5.000 1 1.000 12.4375 1.635E+01 1.793E+10 9.116E-10 1.895E-12
1119 5.000 1 1.000 12.3549 1.587E+01 5.811E+10 2.731E-10 1.816E-12
405 5.000 1 1.000 12.5160 1.501E+01 4.167E+12 3.602E-12 1.763E-12
878 5.000 1 1.000 12.4061 1.488E+01 1.544E+09 9.637E-09 1.716E-12
233 3.000 1 1.000 12.5870 2.271E+01 4.629E+12 4.906E-12 1.618E-12
338 5.000 1 1.000 12.5542 1.186E+01 2.663E+09 4.454E-09 1.401E-12
982 5.000 1 1.000 12.3771 1.216E+01 7.276E+12 1.672E-12 1.397E-12
853 5.000 1 1.000 12.4065 1.048E+01 1.558E+09 6.727E-09 1.209E-12
57 5.000 1 1.000 12.9088 9.546E+00 9.666E+10 9.876E-11 1.192E-12
770 5.000 1 1.000 12.4380 9.852E+00 5.324E+09 1.851E-09 1.143E-12
355 5.000 1 1.000 12.5527 9.646E+00 2.672E+09 3.610E-09 1.139E-12
744 5.000 1 1.000 12.4574 9.644E+00 1.676E+10 5.755E-10 1.122E-12
386 5.000 1 1.000 12.5349 9.220E+00 9.783E+09 9.425E-10 1.086E-12
875 5.000 1 1.000 12.4062 9.350E+00 1.546E+09 6.049E-09 1.079E-12
641 5.000 1 1.000 12.4686 9.008E+00 1.002E+09 8.993E-09 1.050E-12
395 5.000 1 1.000 12.5223 8.840E+00 1.005E+12 8.793E-12 1.039E-12
398 3.000 1 1.000 12.5198 1.408E+01 2.607E+12 5.402E-12 9.929E-13
226 5.000 1 1.000 12.5972 8.316E+00 3.507E+12 2.372E-12 9.893E-13
597 5.000 1 1.000 12.4704 8.284E+00 1.106E+11 7.489E-11 9.657E-13
1175 5.000 1 1.000 12.3000 7.484E+00 4.962E+12 1.508E-12 8.488E-13
525 3.000 1 1.000 12.4813 1.130E+01 1.715E+12 6.592E-12 7.921E-13
968 3.000 1 1.000 12.3797 1.147E+01 1.033E+13 1.111E-12 7.909E-13
192 5.000 1 1.000 12.6528 6.178E+00 9.809E+09 6.298E-10 7.415E-13
928 5.000 1 1.000 12.3861 5.950E+00 3.321E+09 1.791E-09 6.844E-13
1099 5.000 1 1.000 12.3568 5.848E+00 1.467E+11 3.988E-11 6.695E-13
742 5.000 1 1.000 12.4577 5.396E+00 2.702E+09 1.997E-09 6.277E-13
789 5.000 1 1.000 12.4245 4.750E+00 1.863E+12 2.550E-12 5.496E-13
211 5.000 1 1.000 12.6231 4.124E+00 7.339E+12 5.619E-13 4.925E-13
61 5.000 1 1.000 12.9028 3.764E+00 2.326E+13 1.618E-13 4.698E-13
323 5.000 1 1.000 12.5546 3.728E+00 9.008E+09 4.138E-10 4.406E-13
637 5.000 1 1.000 12.4688 3.748E+00 2.254E+09 1.662E-09 4.368E-13
