j g(j) i g(i) wl A A+A^a A/(A+A^a) f
1147 5.000 1 5.000 6.15182 4.302E+08 1.709E+12 2.517E-04 2.440E-06
304 7.000 1 5.000 6.23950 2.917E+08 1.388E+12 2.102E-04 2.384E-06
221 7.000 1 5.000 6.26679 2.893E+08 6.959E+12 4.157E-05 2.384E-06
968 7.000 1 5.000 6.16105 2.544E+08 9.504E+11 2.677E-04 2.026E-06
89 7.000 1 5.000 6.39037 2.303E+08 5.069E+11 4.543E-04 1.973E-06
94 5.000 1 5.000 6.38698 3.134E+08 2.667E+11 1.175E-03 1.917E-06
1085 3.000 1 5.000 6.15522 5.030E+08 1.968E+12 2.556E-04 1.715E-06
95 7.000 1 5.000 6.38651 1.963E+08 2.469E+11 7.949E-04 1.680E-06
261 5.000 1 5.000 6.24577 2.542E+08 2.824E+09 9.000E-02 1.487E-06
971 5.000 1 5.000 6.16082 2.508E+08 7.300E+11 3.436E-04 1.427E-06
417 3.000 1 5.000 6.20914 4.033E+08 1.664E+12 2.424E-04 1.399E-06
92 3.000 1 5.000 6.38726 3.770E+08 2.787E+11 1.353E-03 1.384E-06
122 9.000 1 5.000 6.35766 1.015E+08 8.705E+11 1.167E-04 1.108E-06
972 3.000 1 5.000 6.16069 3.228E+08 6.573E+11 4.911E-04 1.102E-06
171 9.000 1 5.000 6.27964 1.030E+08 3.293E+11 3.129E-04 1.096E-06
1174 5.000 1 5.000 6.13454 1.757E+08 3.649E+12 4.815E-05 9.914E-07
168 9.000 1 5.000 6.28063 9.233E+07 3.659E+11 2.524E-04 9.828E-07
1080 3.000 1 5.000 6.15669 2.845E+08 1.521E+12 1.870E-04 9.702E-07
257 9.000 1 5.000 6.24649 8.306E+07 4.818E+11 1.724E-04 8.746E-07
1149 3.000 1 5.000 6.15181 2.393E+08 1.994E+12 1.200E-04 8.146E-07
1035 7.000 1 5.000 6.15738 1.016E+08 2.766E+09 3.673E-02 8.084E-07
149 3.000 1 5.000 6.29675 2.254E+08 5.879E+12 3.834E-05 8.039E-07
330 9.000 1 5.000 6.23052 7.637E+07 1.791E+11 4.265E-04 8.000E-07
110 7.000 1 5.000 6.36274 9.280E+07 6.356E+11 1.460E-04 7.886E-07
116 9.000 1 5.000 6.35956 6.986E+07 1.167E+12 5.986E-05 7.624E-07
842 3.000 1 5.000 6.17308 2.159E+08 1.410E+12 1.531E-04 7.400E-07
175 7.000 1 5.000 6.27893 8.926E+07 3.175E+11 2.811E-04 7.386E-07
1031 5.000 1 5.000 6.15747 1.210E+08 4.500E+09 2.690E-02 6.880E-07
180 3.000 1 5.000 6.27777 1.937E+08 2.658E+11 7.287E-04 6.866E-07
312 3.000 1 5.000 6.23843 1.882E+08 5.730E+12 3.284E-05 6.588E-07
423 7.000 1 5.000 6.20881 7.410E+07 8.021E+11 9.238E-05 5.996E-07
91 5.000 1 5.000 6.38943 9.678E+07 5.201E+11 1.861E-04 5.924E-07
181 5.000 1 5.000 6.27721 9.906E+07 2.896E+11 3.421E-04 5.852E-07
182 7.000 1 5.000 6.27655 6.624E+07 2.760E+11 2.400E-04 5.478E-07
255 7.000 1 5.000 6.24717 6.500E+07 5.789E+11 1.123E-04 5.324E-07
266 3.000 1 5.000 6.24544 1.488E+08 1.383E+09 1.076E-01 5.222E-07
453 9.000 1 5.000 6.20394 4.999E+07 1.061E+11 4.711E-04 5.192E-07
178 5.000 1 5.000 6.27828 8.688E+07 2.984E+11 2.912E-04 5.134E-07
108 5.000 1 5.000 6.36355 8.306E+07 5.810E+11 1.430E-04 5.042E-07
332 7.000 1 5.000 6.22993 6.049E+07 1.640E+11 3.688E-04 4.928E-07
456 7.000 1 5.000 6.20364 5.720E+07 7.018E+10 8.150E-04 4.620E-07
212 7.000 1 5.000 6.27227 5.554E+07 1.529E+09 3.634E-02 4.588E-07
93 1.000 1 5.000 6.38721 3.637E+08 2.972E+11 1.224E-03 4.450E-07
608 9.000 1 5.000 6.19669 4.097E+07 2.611E+11 1.569E-04 4.246E-07
837 3.000 1 5.000 6.17318 1.225E+08 4.931E+10 2.485E-03 4.200E-07
535 7.000 1 5.000 6.20060 5.104E+07 1.819E+09 2.806E-02 4.120E-07
29 7.000 1 5.000 6.45261 4.608E+07 8.134E+12 5.665E-06 4.028E-07
102 3.000 1 5.000 6.37148 1.070E+08 1.942E+13 5.511E-06 3.909E-07
789 5.000 1 5.000 6.18156 6.352E+07 3.164E+12 2.008E-05 3.638E-07
1173 3.000 1 5.000 6.13454 1.052E+08 5.515E+12 1.907E-05 3.560E-07
948 7.000 1 5.000 6.16708 4.396E+07 4.864E+09 9.038E-03 3.508E-07
273 5.000 1 5.000 6.24490 5.946E+07 1.024E+09 5.808E-02 3.476E-07
647 7.000 1 5.000 6.19103 4.292E+07 5.044E+11 8.509E-05 3.453E-07
390 7.000 1 5.000 6.22505 4.236E+07 1.487E+09 2.848E-02 3.444E-07
121 7.000 1 5.000 6.35769 4.051E+07 9.595E+11 4.222E-05 3.438E-07
170 7.000 1 5.000 6.27988 4.114E+07 4.322E+11 9.520E-05 3.406E-07
558 7.000 1 5.000 6.19967 4.131E+07 1.127E+09 3.667E-02 3.334E-07
639 7.000 1 5.000 6.19221 4.033E+07 6.732E+09 5.991E-03 3.246E-07
382 7.000 1 5.000 6.22596 3.926E+07 2.633E+09 1.491E-02 3.194E-07
458 5.000 1 5.000 6.20354 5.384E+07 5.344E+10 1.007E-03 3.106E-07
256 5.000 1 5.000 6.24661 5.204E+07 6.635E+11 7.843E-05 3.044E-07
668 9.000 1 5.000 6.18811 2.941E+07 6.537E+10 4.499E-04 3.040E-07
339 3.000 1 5.000 6.22874 7.747E+07 1.213E+11 6.386E-04 2.704E-07
671 7.000 1 5.000 6.18784 3.236E+07 5.988E+10 5.404E-04 2.600E-07
335 9.000 1 5.000 6.22928 2.393E+07 1.729E+11 1.384E-04 2.506E-07
607 7.000 1 5.000 6.19695 3.019E+07 2.964E+11 1.019E-04 2.432E-07
1134 7.000 1 5.000 6.15202 3.036E+07 3.463E+09 8.766E-03 2.412E-07
910 9.000 1 5.000 6.17025 2.344E+07 1.544E+11 1.518E-04 2.410E-07
179 1.000 1 5.000 6.27788 1.946E+08 2.635E+11 7.385E-04 2.300E-07
334 5.000 1 5.000 6.22967 3.944E+07 1.188E+11 3.321E-04 2.296E-07
632 5.000 1 5.000 6.19356 3.826E+07 7.877E+09 4.857E-03 2.200E-07
472 7.000 1 5.000 6.20242 2.719E+07 5.325E+08 5.105E-02 2.194E-07
838 5.000 1 5.000 6.17317 3.626E+07 5.028E+10 7.212E-04 2.072E-07
621 7.000 1 5.000 6.19379 2.490E+07 7.222E+09 3.448E-03 2.006E-07
336 7.000 1 5.000 6.22889 2.354E+07 1.643E+11 1.433E-04 1.917E-07
129 3.000 1 5.000 6.35261 5.223E+07 1.332E+12 3.922E-05 1.897E-07
674 5.000 1 5.000 6.18774 3.282E+07 5.451E+10 6.021E-04 1.885E-07
922 7.000 1 5.000 6.16861 2.306E+07 5.029E+09 4.585E-03 1.842E-07
746 7.000 1 5.000 6.18540 2.283E+07 1.236E+09 1.847E-02 1.833E-07
337 5.000 1 5.000 6.22882 3.016E+07 8.510E+10 3.544E-04 1.755E-07
665 3.000 1 5.000 6.18819 5.070E+07 1.098E+12 4.619E-05 1.746E-07
128 5.000 1 5.000 6.35321 2.836E+07 1.325E+12 2.140E-05 1.716E-07
1082 3.000 1 5.000 6.15567 4.817E+07 8.403E+11 5.732E-05 1.641E-07
208 7.000 1 5.000 6.27313 1.910E+07 3.393E+09 5.629E-03 1.577E-07
845 7.000 1 5.000 6.17301 1.930E+07 1.818E+09 1.062E-02 1.543E-07
82 9.000 1 5.000 6.39361 1.394E+07 9.017E+11 1.547E-05 1.539E-07
457 3.000 1 5.000 6.20361 4.443E+07 4.652E+10 9.551E-04 1.538E-07
909 7.000 1 5.000 6.17039 1.914E+07 1.721E+11 1.112E-04 1.529E-07
1098 7.000 1 5.000 6.15353 1.916E+07 3.602E+09 5.319E-03 1.523E-07
609 5.000 1 5.000 6.19665 2.598E+07 3.548E+11 7.323E-05 1.496E-07
349 7.000 1 5.000 6.22787 1.834E+07 7.219E+08 2.541E-02 1.493E-07
568 5.000 1 5.000 6.19849 2.562E+07 2.838E+08 9.027E-02 1.476E-07
113 3.000 1 5.000 6.36086 4.050E+07 1.708E+11 2.371E-04 1.475E-07
275 3.000 1 5.000 6.24486 4.190E+07 6.841E+11 6.125E-05 1.470E-07
114 3.000 1 5.000 6.36017 4.020E+07 1.407E+11 2.857E-04 1.462E-07
340 5.000 1 5.000 6.22856 2.512E+07 2.091E+11 1.201E-04 1.461E-07
772 7.000 1 5.000 6.18446 1.819E+07 8.042E+08 2.261E-02 1.460E-07
117 5.000 1 5.000 6.35949 2.370E+07 1.567E+11 1.512E-04 1.438E-07
1089 9.000 1 5.000 6.15453 1.383E+07 9.459E+10 1.462E-04 1.414E-07
934 5.000 1 5.000 6.16848 2.388E+07 5.669E+09 4.212E-03 1.362E-07
244 7.000 1 5.000 6.25010 1.647E+07 3.735E+11 4.410E-05 1.351E-07
574 7.000 1 5.000 6.19818 1.651E+07 2.691E+09 6.137E-03 1.332E-07
578 3.000 1 5.000 6.19809 3.853E+07 3.526E+09 1.093E-02 1.331E-07
103 9.000 1 5.000 6.36473 1.217E+07 9.373E+11 1.298E-05 1.330E-07
260 3.000 1 5.000 6.24579 3.603E+07 1.966E+09 1.832E-02 1.265E-07
868 3.000 1 5.000 6.17260 3.670E+07 1.588E+10 2.311E-03 1.258E-07
869 5.000 1 5.000 6.17260 2.194E+07 2.843E+09 7.718E-03 1.254E-07
307 7.000 1 5.000 6.23904 1.486E+07 6.849E+09 2.169E-03 1.213E-07
222 3.000 1 5.000 6.26666 3.385E+07 5.092E+12 6.649E-06 1.196E-07
269 7.000 1 5.000 6.24511 1.437E+07 2.991E+09 4.804E-03 1.177E-07
801 7.000 1 5.000 6.17833 1.446E+07 1.751E+12 8.256E-06 1.158E-07
112 1.000 1 5.000 6.36155 9.449E+07 3.346E+11 2.824E-04 1.147E-07
482 5.000 1 5.000 6.20235 1.897E+07 5.137E+08 3.693E-02 1.094E-07
682 7.000 1 5.000 6.18718 1.359E+07 3.792E+08 3.583E-02 1.092E-07
673 3.000 1 5.000 6.18776 3.151E+07 5.949E+10 5.296E-04 1.085E-07
281 7.000 1 5.000 6.24439 1.314E+07 2.149E+09 6.116E-03 1.076E-07
296 7.000 1 5.000 6.24072 1.303E+07 8.815E+09 1.478E-03 1.065E-07
119 7.000 1 5.000 6.35912 1.250E+07 1.010E+12 1.238E-05 1.061E-07
911 5.000 1 5.000 6.17025 1.850E+07 1.978E+11 9.352E-05 1.056E-07
945 7.000 1 5.000 6.16712 1.296E+07 4.238E+09 3.058E-03 1.035E-07
338 1.000 1 5.000 6.22879 8.852E+07 1.443E+11 6.136E-04 1.030E-07
237 9.000 1 5.000 6.25157 9.588E+06 4.319E+11 2.220E-05 1.011E-07
468 9.000 1 5.000 6.20249 9.668E+06 1.008E+11 9.590E-05 1.004E-07
105 3.000 1 5.000 6.36448 2.721E+07 6.484E+11 4.197E-05 9.916E-08
38 3.000 1 5.000 6.44619 2.639E+07 2.065E+13 1.278E-06 9.864E-08
259 3.000 1 5.000 6.24613 2.806E+07 7.098E+11 3.954E-05 9.848E-08
1114 5.000 1 5.000 6.15345 1.649E+07 4.020E+09 4.101E-03 9.360E-08
242 5.000 1 5.000 6.25052 1.592E+07 3.427E+11 4.647E-05 9.328E-08
1087 7.000 1 5.000 6.15461 1.170E+07 9.574E+10 1.222E-04 9.304E-08
365 7.000 1 5.000 6.22763 1.065E+07 1.216E+11 8.755E-05 8.670E-08
274 1.000 1 5.000 6.24489 7.388E+07 6.823E+11 1.083E-04 8.640E-08
1131 7.000 1 5.000 6.15205 1.071E+07 3.014E+09 3.553E-03 8.508E-08
790 3.000 1 5.000 6.18153 2.371E+07 3.687E+12 6.432E-06 8.152E-08
130 1.000 1 5.000 6.35235 6.699E+07 1.326E+12 5.052E-05 8.106E-08
619 7.000 1 5.000 6.19392 9.929E+06 6.158E+09 1.612E-03 7.996E-08
524 5.000 1 5.000 6.20065 1.369E+07 1.202E+09 1.139E-02 7.892E-08
502 7.000 1 5.000 6.20228 9.559E+06 8.298E+10 1.152E-04 7.718E-08
611 3.000 1 5.000 6.19631 2.229E+07 3.748E+11 5.947E-05 7.698E-08
489 5.000 1 5.000 6.20233 1.291E+07 5.402E+10 2.389E-04 7.444E-08
378 5.000 1 5.000 6.22603 1.273E+07 1.554E+09 8.192E-03 7.398E-08
920 7.000 1 5.000 6.16869 9.201E+06 4.395E+09 2.093E-03 7.350E-08
805 3.000 1 5.000 6.17797 2.135E+07 1.073E+12 1.991E-05 7.333E-08
333 3.000 1 5.000 6.22988 2.039E+07 6.970E+10 2.925E-04 7.118E-08
172 5.000 1 5.000 6.27956 1.184E+07 2.303E+11 5.142E-05 7.002E-08
276 5.000 1 5.000 6.24474 1.194E+07 8.117E+11 1.472E-05 6.984E-08
1088 5.000 1 5.000 6.15453 1.187E+07 1.163E+11 1.021E-04 6.742E-08
1096 7.000 1 5.000 6.15358 8.394E+06 3.125E+09 2.686E-03 6.672E-08
294 7.000 1 5.000 6.24092 8.060E+06 7.409E+09 1.088E-03 6.590E-08
109 3.000 1 5.000 6.36289 1.790E+07 5.519E+11 3.244E-05 6.520E-08
359 5.000 1 5.000 6.22774 1.121E+07 5.076E+08 2.208E-02 6.516E-08
553 7.000 1 5.000 6.19974 7.930E+06 1.681E+09 4.719E-03 6.398E-08
1028 3.000 1 5.000 6.15753 1.859E+07 1.794E+09 1.036E-02 6.342E-08
123 5.000 1 5.000 6.35712 1.047E+07 1.075E+12 9.739E-06 6.342E-08
35 9.000 1 5.000 6.44827 5.546E+06 2.166E+13 2.561E-07 6.222E-08
913 3.000 1 5.000 6.17005 1.805E+07 2.122E+11 8.504E-05 6.180E-08
637 7.000 1 5.000 6.19227 7.483E+06 5.867E+09 1.275E-03 6.022E-08
510 9.000 1 5.000 6.20138 5.391E+06 2.285E+11 2.359E-05 5.594E-08
111 5.000 1 5.000 6.36189 9.082E+06 6.765E+11 1.342E-05 5.512E-08
387 7.000 1 5.000 6.22515 6.653E+06 2.462E+09 2.703E-03 5.412E-08
206 5.000 1 5.000 6.27323 8.902E+06 1.584E+09 5.620E-03 5.252E-08
803 5.000 1 5.000 6.17800 8.964E+06 1.225E+12 7.318E-06 5.130E-08
258 7.000 1 5.000 6.24616 6.077E+06 5.794E+11 1.049E-05 4.976E-08
726 9.000 1 5.000 6.18655 4.771E+06 5.852E+10 8.152E-05 4.928E-08
588 5.000 1 5.000 6.19787 8.506E+06 8.453E+08 1.006E-02 4.898E-08
469 3.000 1 5.000 6.20249 1.404E+07 3.070E+10 4.575E-04 4.860E-08
864 3.000 1 5.000 6.17271 1.390E+07 1.182E+10 1.176E-03 4.762E-08
341 7.000 1 5.000 6.22853 5.736E+06 1.025E+11 5.596E-05 4.670E-08
