j g(j) i g(i) wl A A+A^a A/(A+A^a) f
86 5.000 1 1.000 11.6286 1.602E+09 8.167E+12 1.961E-04 1.624E-04
296 5.000 1 1.000 9.12155 2.512E+09 6.906E+12 3.637E-04 1.567E-04
222 3.000 1 1.000 10.3861 3.072E+09 2.243E+13 1.370E-04 1.491E-04
445 3.000 1 1.000 8.63374 4.383E+09 2.960E+12 1.481E-03 1.470E-04
27 5.000 1 1.000 12.6685 1.204E+09 4.430E+10 2.719E-02 1.449E-04
389 3.000 1 1.000 8.82345 4.030E+09 2.895E+12 1.392E-03 1.411E-04
403 3.000 1 1.000 8.80171 3.997E+09 2.910E+12 1.373E-03 1.392E-04
966 3.000 1 1.000 7.55237 4.797E+09 4.680E+12 1.025E-03 1.231E-04
680 3.000 1 1.000 8.20735 3.623E+09 2.245E+12 1.614E-03 1.098E-04
566 3.000 1 1.000 8.33237 3.377E+09 9.261E+12 3.646E-04 1.054E-04
457 3.000 1 1.000 8.58358 2.979E+09 1.911E+12 1.559E-03 9.871E-05
359 3.000 1 1.000 8.89902 1.950E+09 3.799E+12 5.134E-04 6.947E-05
715 3.000 1 1.000 8.08955 2.238E+09 1.116E+12 2.005E-03 6.586E-05
120 5.000 1 1.000 11.2934 6.246E+08 2.006E+13 3.113E-05 5.972E-05
422 3.000 1 1.000 8.72921 1.643E+09 2.421E+12 6.787E-04 5.632E-05
881 3.000 1 1.000 7.70665 1.990E+09 7.067E+11 2.816E-03 5.317E-05
546 3.000 1 1.000 8.36499 1.653E+09 3.161E+12 5.230E-04 5.204E-05
599 5.000 1 1.000 8.28879 9.774E+08 4.521E+12 2.162E-04 5.034E-05
236 3.000 1 1.000 10.1127 1.088E+09 3.044E+13 3.573E-05 5.003E-05
424 3.000 1 1.000 8.70407 1.455E+09 1.343E+12 1.083E-03 4.957E-05
850 3.000 1 1.000 7.79152 1.721E+09 1.248E+12 1.379E-03 4.700E-05
636 3.000 1 1.000 8.24639 1.459E+09 1.644E+12 8.877E-04 4.463E-05
232 3.000 1 1.000 10.2340 8.673E+08 2.050E+13 4.230E-05 4.086E-05
