j g(j) i g(i) wl A A^a A/A^a f
223 5.000 1 5.000 8.86750 1.343E+10 3.223E+12 4.168E-03 1.584E-04
1065 3.000 1 5.000 8.74938 2.287E+10 1.006E+13 2.273E-03 1.575E-04
245 5.000 1 5.000 8.85052 1.292E+10 1.985E+12 6.510E-03 1.517E-04
214 7.000 1 5.000 8.87020 8.619E+09 5.258E+12 1.639E-03 1.423E-04
216 3.000 1 5.000 8.86955 1.915E+10 2.043E+12 9.373E-03 1.355E-04
412 5.000 1 5.000 8.81692 1.160E+10 1.079E+12 1.075E-02 1.352E-04
228 3.000 1 5.000 8.86318 1.861E+10 3.997E+12 4.656E-03 1.315E-04
554 7.000 1 5.000 8.79880 7.956E+09 4.814E+11 1.653E-02 1.293E-04
558 3.000 1 5.000 8.79858 1.787E+10 8.137E+11 2.197E-02 1.245E-04
520 7.000 1 5.000 8.80573 5.339E+09 2.173E+12 2.457E-03 8.688E-05
68 3.000 1 5.000 9.02556 1.093E+10 1.473E+13 7.417E-04 8.006E-05
35 7.000 1 5.000 9.08279 4.536E+09 1.549E+13 2.928E-04 7.854E-05
247 3.000 1 5.000 8.84984 1.091E+10 2.260E+12 4.825E-03 7.684E-05
244 3.000 1 5.000 8.85131 1.005E+10 9.905E+11 1.015E-02 7.082E-05
523 5.000 1 5.000 8.80500 5.936E+09 1.951E+12 3.043E-03 6.900E-05
144 5.000 1 5.000 8.91541 5.144E+09 3.960E+12 1.299E-03 6.130E-05
265 3.000 1 5.000 8.84469 8.393E+09 3.518E+12 2.386E-03 5.906E-05
552 3.000 1 5.000 8.79920 8.303E+09 1.911E+12 4.346E-03 5.784E-05
788 7.000 1 5.000 8.77331 3.229E+09 1.113E+12 2.900E-03 5.216E-05
44 5.000 1 5.000 9.07273 4.154E+09 9.055E+12 4.588E-04 5.128E-05
71 5.000 1 5.000 9.01921 4.158E+09 1.358E+13 3.062E-04 5.070E-05
148 5.000 1 5.000 8.91340 4.220E+09 2.710E+12 1.557E-03 5.028E-05
557 5.000 1 5.000 8.79861 4.310E+09 8.146E+11 5.291E-03 5.002E-05
391 5.000 1 5.000 8.82503 4.134E+09 4.174E+12 9.905E-04 4.828E-05
69 5.000 1 5.000 9.02392 3.154E+09 2.325E+13 1.356E-04 3.850E-05
524 7.000 1 5.000 8.80492 2.113E+09 1.771E+12 1.193E-03 3.438E-05
522 3.000 1 5.000 8.80535 4.907E+09 1.480E+12 3.315E-03 3.422E-05
527 3.000 1 5.000 8.80429 4.870E+09 1.352E+12 3.603E-03 3.396E-05
791 5.000 1 5.000 8.77294 2.754E+09 1.113E+12 2.474E-03 3.178E-05
950 7.000 1 5.000 8.75466 1.806E+09 6.548E+11 2.758E-03 2.904E-05
550 3.000 1 5.000 8.79950 3.613E+09 1.331E+12 2.714E-03 2.518E-05
22 3.000 1 5.000 9.77025 2.836E+09 3.352E+14 8.459E-06 2.434E-05
807 5.000 1 5.000 8.76812 2.048E+09 1.339E+12 1.530E-03 2.360E-05
64 3.000 1 5.000 9.02733 3.178E+09 1.678E+13 1.894E-04 2.330E-05
565 5.000 1 5.000 8.79688 1.933E+09 2.001E+12 9.660E-04 2.242E-05
528 5.000 1 5.000 8.80410 1.868E+09 1.454E+12 1.285E-03 2.170E-05
952 5.000 1 5.000 8.75445 1.810E+09 6.764E+11 2.675E-03 2.080E-05
416 3.000 1 5.000 8.81520 2.969E+09 1.882E+12 1.578E-03 2.076E-05
797 3.000 1 5.000 8.77241 2.954E+09 8.289E+11 3.563E-03 2.044E-05
141 3.000 1 5.000 8.91728 2.761E+09 1.526E+12 1.809E-03 1.975E-05
392 3.000 1 5.000 8.82493 2.778E+09 4.372E+12 6.354E-04 1.946E-05
222 3.000 1 5.000 8.86780 2.605E+09 3.916E+12 6.652E-04 1.843E-05
224 5.000 1 5.000 8.86624 1.548E+09 3.129E+12 4.949E-04 1.825E-05
1026 5.000 1 5.000 8.74957 1.360E+09 2.924E+12 4.650E-04 1.560E-05
213 5.000 1 5.000 8.87038 1.321E+09 5.312E+12 2.487E-04 1.558E-05
530 5.000 1 5.000 8.80372 1.337E+09 9.499E+11 1.407E-03 1.553E-05
551 5.000 1 5.000 8.79937 1.272E+09 1.400E+12 9.083E-04 1.477E-05
561 5.000 1 5.000 8.79793 1.218E+09 6.019E+11 2.023E-03 1.413E-05
221 7.000 1 5.000 8.86793 7.689E+08 4.670E+12 1.646E-04 1.269E-05
789 3.000 1 5.000 8.77315 1.794E+09 9.559E+11 1.876E-03 1.242E-05
559 3.000 1 5.000 8.79821 1.712E+09 8.199E+11 2.088E-03 1.192E-05
812 3.000 1 5.000 8.76726 1.723E+09 1.116E+12 1.543E-03 1.191E-05
410 3.000 1 5.000 8.81715 1.523E+09 1.060E+12 1.437E-03 1.065E-05
543 5.000 1 5.000 8.80050 9.066E+08 2.819E+11 3.216E-03 1.053E-05
556 5.000 1 5.000 8.79873 7.786E+08 1.591E+12 4.895E-04 9.038E-06
897 5.000 1 5.000 8.76195 7.746E+08 1.928E+12 4.018E-04 8.916E-06
98 3.000 1 5.000 8.98542 1.098E+09 1.101E+13 9.976E-05 7.976E-06
253 3.000 1 5.000 8.84873 1.132E+09 2.617E+12 4.326E-04 7.974E-06
959 5.000 1 5.000 8.75374 6.626E+08 3.839E+11 1.726E-03 7.612E-06
30 5.000 1 5.000 9.08962 5.664E+08 5.844E+12 9.691E-05 7.018E-06
793 7.000 1 5.000 8.77275 4.276E+08 9.423E+11 4.537E-04 6.908E-06
519 5.000 1 5.000 8.80587 5.838E+08 2.361E+12 2.473E-04 6.788E-06
1030 5.000 1 5.000 8.74954 5.846E+08 4.769E+11 1.226E-03 6.710E-06
798 5.000 1 5.000 8.77232 5.122E+08 8.811E+11 5.813E-04 5.910E-06
37 5.000 1 5.000 9.08210 4.544E+08 1.514E+13 3.001E-05 5.618E-06
951 3.000 1 5.000 8.75458 8.020E+08 6.299E+11 1.273E-03 5.528E-06
139 7.000 1 5.000 8.91863 2.723E+08 1.647E+12 1.653E-04 4.544E-06
956 3.000 1 5.000 8.75415 5.703E+08 4.880E+11 1.169E-03 3.932E-06
240 7.000 1 5.000 8.85265 2.328E+08 7.849E+11 2.966E-04 3.829E-06
1150 5.000 1 5.000 8.73017 3.304E+08 5.194E+12 6.361E-05 3.776E-06
31 3.000 1 5.000 9.08902 4.968E+08 5.655E+12 8.784E-05 3.693E-06
529 3.000 1 5.000 8.80408 5.247E+08 9.325E+11 5.626E-04 3.658E-06
402 5.000 1 5.000 8.81940 3.136E+08 4.694E+11 6.681E-04 3.656E-06
140 5.000 1 5.000 8.91812 2.980E+08 1.675E+12 1.779E-04 3.554E-06
899 3.000 1 5.000 8.76191 5.007E+08 2.274E+12 2.202E-04 3.458E-06
787 5.000 1 5.000 8.77341 2.822E+08 1.328E+12 2.125E-04 3.258E-06
648 3.000 1 5.000 8.79401 3.467E+08 3.523E+12 9.841E-05 2.412E-06
890 3.000 1 5.000 8.76483 3.480E+08 1.737E+12 2.003E-04 2.404E-06
553 3.000 1 5.000 8.79886 3.397E+08 8.245E+11 4.120E-04 2.366E-06
401 7.000 1 5.000 8.81961 1.212E+08 4.425E+11 2.739E-04 1.979E-06
413 3.000 1 5.000 8.81647 2.665E+08 1.294E+12 2.060E-04 1.863E-06
1172 5.000 1 5.000 8.71180 1.586E+08 2.948E+12 5.381E-05 1.805E-06
153 3.000 1 5.000 8.91228 2.360E+08 5.949E+12 3.967E-05 1.686E-06
241 5.000 1 5.000 8.85230 1.407E+08 8.019E+11 1.755E-04 1.653E-06
949 5.000 1 5.000 8.75472 1.379E+08 7.959E+11 1.732E-04 1.584E-06
800 5.000 1 5.000 8.77191 1.318E+08 6.376E+11 2.068E-04 1.521E-06
958 5.000 1 5.000 8.75394 1.313E+08 5.449E+11 2.409E-04 1.508E-06
546 5.000 1 5.000 8.80032 1.286E+08 2.441E+12 5.268E-05 1.493E-06
83 9.000 1 5.000 9.00361 6.714E+07 2.338E+11 2.871E-04 1.469E-06
960 3.000 1 5.000 8.75361 2.020E+08 3.690E+11 5.473E-04 1.392E-06
1151 3.000 1 5.000 8.73016 1.991E+08 8.598E+12 2.316E-05 1.365E-06
525 7.000 1 5.000 8.80461 8.091E+07 1.987E+12 4.072E-05 1.317E-06
955 7.000 1 5.000 8.75417 7.110E+07 5.355E+11 1.328E-04 1.144E-06
1033 7.000 1 5.000 8.74947 6.806E+07 1.395E+11 4.879E-04 1.094E-06
29 7.000 1 5.000 9.09021 5.095E+07 5.900E+12 8.636E-06 8.838E-07
1023 3.000 1 5.000 8.74963 1.220E+08 3.519E+11 3.467E-04 8.404E-07
1087 3.000 1 5.000 8.74698 1.216E+08 4.640E+12 2.620E-05 8.366E-07
389 7.000 1 5.000 8.83239 5.033E+07 2.092E+09 2.406E-02 8.240E-07
574 3.000 1 5.000 8.79605 1.003E+08 1.881E+12 5.331E-05 6.978E-07
1174 3.000 1 5.000 8.71180 9.633E+07 4.731E+12 2.036E-05 6.578E-07
93 5.000 1 5.000 8.99833 5.416E+07 1.168E+11 4.639E-04 6.576E-07
284 9.000 1 5.000 8.84062 2.956E+07 9.479E+10 3.118E-04 6.234E-07
86 7.000 1 5.000 9.00257 3.624E+07 2.200E+11 1.647E-04 6.166E-07
94 7.000 1 5.000 8.99807 3.519E+07 1.127E+11 3.122E-04 5.980E-07
1075 3.000 1 5.000 8.74887 8.612E+07 3.093E+12 2.784E-05 5.929E-07
777 7.000 1 5.000 8.78457 3.346E+07 1.813E+09 1.845E-02 5.418E-07
168 9.000 1 5.000 8.89067 2.260E+07 1.378E+11 1.640E-04 4.820E-07
821 3.000 1 5.000 8.76652 6.867E+07 7.980E+11 8.604E-05 4.746E-07
208 7.000 1 5.000 8.88308 2.766E+07 3.859E+08 7.167E-02 4.580E-07
796 7.000 1 5.000 8.77257 2.700E+07 1.025E+12 2.633E-05 4.360E-07
1029 3.000 1 5.000 8.74955 6.290E+07 2.553E+11 2.464E-04 4.332E-07
92 3.000 1 5.000 8.99836 5.637E+07 1.195E+11 4.716E-04 4.104E-07
122 9.000 1 5.000 8.95285 1.809E+07 3.593E+11 5.034E-05 3.912E-07
540 7.000 1 5.000 8.80062 2.287E+07 2.897E+11 7.894E-05 3.718E-07
298 7.000 1 5.000 8.83938 2.091E+07 7.684E+08 2.722E-02 3.430E-07
110 7.000 1 5.000 8.95907 1.871E+07 2.927E+11 6.394E-05 3.152E-07
117 9.000 1 5.000 8.95480 1.394E+07 4.995E+11 2.792E-05 3.018E-07
364 7.000 1 5.000 8.83560 1.830E+07 7.157E+08 2.557E-02 2.998E-07
936 7.000 1 5.000 8.75877 1.790E+07 1.305E+09 1.372E-02 2.884E-07
276 7.000 1 5.000 8.84175 1.716E+07 1.615E+11 1.063E-04 2.816E-07
102 3.000 1 5.000 8.96738 3.844E+07 9.639E+12 3.988E-06 2.780E-07
172 7.000 1 5.000 8.88984 1.580E+07 1.311E+11 1.205E-04 2.622E-07
1085 5.000 1 5.000 8.74795 2.066E+07 2.301E+12 8.977E-06 2.372E-07
165 9.000 1 5.000 8.89166 1.112E+07 1.634E+11 6.807E-05 2.372E-07
277 5.000 1 5.000 8.84154 1.930E+07 1.659E+11 1.163E-04 2.262E-07
372 7.000 1 5.000 8.83470 1.369E+07 5.877E+08 2.329E-02 2.242E-07
673 7.000 1 5.000 8.79390 1.324E+07 3.452E+08 3.834E-02 2.148E-07
1135 7.000 1 5.000 8.74327 1.231E+07 8.506E+10 1.447E-04 1.975E-07
204 7.000 1 5.000 8.88394 1.176E+07 9.252E+08 1.271E-02 1.948E-07
386 5.000 1 5.000 8.83371 1.656E+07 2.451E+09 6.756E-03 1.937E-07
108 5.000 1 5.000 8.95976 1.606E+07 2.623E+11 6.122E-05 1.933E-07
180 5.000 1 5.000 8.88727 1.562E+07 1.046E+12 1.494E-05 1.850E-07
507 7.000 1 5.000 8.80861 1.113E+07 3.004E+08 3.704E-02 1.812E-07
181 7.000 1 5.000 8.88655 1.073E+07 8.280E+11 1.296E-05 1.779E-07
760 7.000 1 5.000 8.78631 1.097E+07 1.953E+09 5.620E-03 1.778E-07
425 9.000 1 5.000 8.81294 8.197E+06 4.500E+10 1.821E-04 1.718E-07
692 7.000 1 5.000 8.79294 1.046E+07 2.179E+08 4.802E-02 1.698E-07
380 7.000 1 5.000 8.83443 1.019E+07 2.388E+09 4.265E-03 1.669E-07
718 7.000 1 5.000 8.79128 1.018E+07 6.922E+08 1.470E-02 1.651E-07
175 3.000 1 5.000 8.88799 2.290E+07 9.833E+11 2.328E-05 1.627E-07
498 7.000 1 5.000 8.80955 9.920E+06 4.883E+08 2.032E-02 1.616E-07
95 1.000 1 5.000 8.99787 6.365E+07 1.471E+11 4.326E-04 1.545E-07
121 7.000 1 5.000 8.95295 9.124E+06 3.969E+11 2.299E-05 1.535E-07
88 5.000 1 5.000 9.00166 1.256E+07 2.268E+11 5.536E-05 1.525E-07
748 9.000 1 5.000 8.78936 7.306E+06 1.099E+11 6.646E-05 1.523E-07
145 3.000 1 5.000 8.91493 2.024E+07 3.780E+12 5.353E-06 1.447E-07
773 5.000 1 5.000 8.78600 1.234E+07 2.094E+09 5.894E-03 1.429E-07
910 7.000 1 5.000 8.76044 8.854E+06 1.388E+09 6.380E-03 1.426E-07
930 5.000 1 5.000 8.76027 1.237E+07 1.871E+09 6.611E-03 1.423E-07
378 7.000 1 5.000 8.83463 8.417E+06 1.800E+09 4.677E-03 1.379E-07
833 5.000 1 5.000 8.76565 1.191E+07 3.172E+09 3.756E-03 1.373E-07
799 3.000 1 5.000 8.77203 1.919E+07 5.277E+11 3.638E-05 1.328E-07
428 7.000 1 5.000 8.81251 8.096E+06 4.475E+10 1.809E-04 1.320E-07
328 7.000 1 5.000 8.83753 7.707E+06 1.851E+08 4.163E-02 1.263E-07
1099 7.000 1 5.000 8.74491 7.859E+06 5.351E+10 1.469E-04 1.261E-07
822 5.000 1 5.000 8.76650 1.067E+07 1.219E+12 8.754E-06 1.230E-07
585 7.000 1 5.000 8.79567 6.883E+06 1.794E+08 3.837E-02 1.118E-07
174 5.000 1 5.000 8.88909 9.324E+06 1.426E+11 6.538E-05 1.105E-07
569 9.000 1 5.000 8.79664 5.178E+06 2.717E+10 1.905E-04 1.081E-07
572 7.000 1 5.000 8.79641 6.533E+06 2.398E+10 2.724E-04 1.061E-07
129 3.000 1 5.000 8.94747 1.462E+07 5.458E+11 2.678E-05 1.053E-07
305 3.000 1 5.000 8.83915 1.364E+07 1.247E+11 1.093E-04 9.586E-08
1125 5.000 1 5.000 8.74481 7.656E+06 1.148E+11 6.667E-05 8.778E-08
957 7.000 1 5.000 8.75406 5.453E+06 6.180E+11 8.824E-06 8.770E-08
895 9.000 1 5.000 8.76217 4.230E+06 6.506E+10 6.502E-05 8.764E-08
268 7.000 1 5.000 8.84440 5.327E+06 1.674E+11 3.183E-05 8.746E-08
430 5.000 1 5.000 8.81231 7.440E+06 3.446E+10 2.159E-04 8.662E-08
128 5.000 1 5.000 8.94784 7.176E+06 5.415E+11 1.325E-05 8.614E-08
832 3.000 1 5.000 8.76566 1.244E+07 1.296E+10 9.598E-04 8.596E-08
177 5.000 1 5.000 8.88780 7.222E+06 1.948E+12 3.707E-06 8.554E-08
279 3.000 1 5.000 8.84126 1.205E+07 1.888E+11 6.383E-05 8.476E-08
860 3.000 1 5.000 8.76513 1.196E+07 2.863E+10 4.176E-04 8.262E-08
176 1.000 1 5.000 8.88799 3.366E+07 1.235E+11 2.726E-04 7.972E-08
202 5.000 1 5.000 8.88404 6.550E+06 4.104E+08 1.596E-02 7.750E-08
747 7.000 1 5.000 8.78967 4.727E+06 1.392E+11 3.396E-05 7.666E-08
360 5.000 1 5.000 8.83568 6.454E+06 4.083E+08 1.581E-02 7.554E-08
178 3.000 1 5.000 8.88765 1.035E+07 1.927E+12 5.371E-06 7.354E-08
573 5.000 1 5.000 8.79635 6.286E+06 1.870E+10 3.361E-04 7.292E-08
1034 5.000 1 5.000 8.74947 6.298E+06 1.541E+11 4.086E-05 7.228E-08
166 7.000 1 5.000 8.89093 4.351E+06 1.700E+11 2.559E-05 7.220E-08
96 3.000 1 5.000 8.99677 9.773E+06 1.417E+11 6.899E-05 7.118E-08
775 7.000 1 5.000 8.78464 4.381E+06 1.527E+09 2.870E-03 7.096E-08
307 9.000 1 5.000 8.83913 3.272E+06 8.600E+10 3.805E-05 6.900E-08
933 7.000 1 5.000 8.75881 4.283E+06 1.121E+09 3.821E-03 6.896E-08
187 7.000 1 5.000 8.88619 3.976E+06 2.033E+08 1.956E-02 6.590E-08
439 7.000 1 5.000 8.81137 3.950E+06 1.316E+08 3.002E-02 6.438E-08
1132 7.000 1 5.000 8.74330 3.833E+06 7.811E+10 4.907E-05 6.150E-08
893 7.000 1 5.000 8.76237 3.443E+06 6.818E+10 5.050E-05 5.548E-08
338 5.000 1 5.000 8.83737 4.704E+06 1.398E+08 3.365E-02 5.508E-08
390 5.000 1 5.000 8.83235 4.452E+06 2.244E+09 1.984E-03 5.208E-08
861 5.000 1 5.000 8.76512 4.438E+06 1.203E+09 3.688E-03 5.112E-08
313 5.000 1 5.000 8.83860 4.316E+06 1.527E+11 2.827E-05 5.054E-08
1090 9.000 1 5.000 8.74596 2.437E+06 3.917E+11 6.220E-06 5.030E-08
714 3.000 1 5.000 8.79134 7.187E+06 8.947E+09 8.033E-04 4.998E-08
288 7.000 1 5.000 8.84004 2.961E+06 2.088E+11 1.418E-05 4.856E-08
311 7.000 1 5.000 8.83862 2.929E+06 7.585E+10 3.861E-05 4.802E-08
301 1.000 1 5.000 8.83937 2.018E+07 1.351E+12 1.493E-05 4.728E-08
843 7.000 1 5.000 8.76543 2.899E+06 4.844E+08 5.983E-03 4.674E-08
758 7.000 1 5.000 8.78645 2.877E+06 1.644E+09 1.750E-03 4.662E-08
130 1.000 1 5.000 8.94731 1.936E+07 5.445E+11 3.556E-05 4.646E-08
612 5.000 1 5.000 8.79562 3.896E+06 1.053E+08 3.700E-02 4.520E-08
749 5.000 1 5.000 8.78930 3.896E+06 1.630E+11 2.390E-05 4.512E-08
350 7.000 1 5.000 8.83628 2.721E+06 1.691E+11 1.609E-05 4.462E-08
907 7.000 1 5.000 8.76052 2.681E+06 1.178E+09 2.275E-03 4.320E-08
370 7.000 1 5.000 8.83478 2.627E+06 6.710E+08 3.915E-03 4.304E-08
179 7.000 1 5.000 8.88751 2.580E+06 2.307E+12 1.118E-06 4.278E-08
429 3.000 1 5.000 8.81238 5.877E+06 2.560E+10 2.295E-04 4.104E-08
778 5.000 1 5.000 8.78456 3.536E+06 1.894E+09 1.867E-03 4.092E-08
894 5.000 1 5.000 8.76219 3.394E+06 8.112E+10 4.184E-05 3.908E-08
438 3.000 1 5.000 8.81139 5.527E+06 2.034E+10 2.717E-04 3.860E-08
654 5.000 1 5.000 8.79393 3.260E+06 2.324E+08 1.403E-02 3.778E-08
264 5.000 1 5.000 8.84484 3.162E+06 1.469E+11 2.153E-05 3.708E-08
431 9.000 1 5.000 8.81157 1.752E+06 4.237E+10 4.135E-05 3.672E-08
348 5.000 1 5.000 8.83674 3.124E+06 1.869E+11 1.671E-05 3.658E-08
571 3.000 1 5.000 8.79642 5.167E+06 1.480E+10 3.492E-04 3.596E-08
1097 7.000 1 5.000 8.74496 2.209E+06 8.396E+10 2.631E-05 3.544E-08
97 5.000 1 5.000 8.99572 2.894E+06 1.542E+11 1.877E-05 3.512E-08
454 5.000 1 5.000 8.81131 2.942E+06 2.161E+10 1.362E-04 3.426E-08
295 3.000 1 5.000 8.83968 4.793E+06 5.394E+10 8.886E-05 3.370E-08
114 3.000 1 5.000 8.95651 4.560E+06 7.189E+10 6.343E-05 3.290E-08
79 9.000 1 5.000 9.00627 1.488E+06 3.836E+11 3.879E-06 3.256E-08
1088 7.000 1 5.000 8.74607 2.016E+06 3.090E+12 6.523E-07 3.236E-08
123 5.000 1 5.000 8.95235 2.562E+06 4.535E+11 5.649E-06 3.078E-08
485 5.000 1 5.000 8.80960 2.618E+06 3.165E+08 8.272E-03 3.046E-08
113 3.000 1 5.000 8.95713 4.203E+06 8.960E+10 4.691E-05 3.034E-08
116 5.000 1 5.000 8.95593 2.508E+06 5.451E+10 4.601E-05 3.016E-08
708 5.000 1 5.000 8.79168 2.546E+06 7.819E+08 3.256E-03 2.952E-08
296 7.000 1 5.000 8.83943 1.797E+06 1.117E+11 1.609E-05 2.948E-08
109 3.000 1 5.000 8.95925 4.057E+06 2.373E+11 1.710E-05 2.930E-08
119 7.000 1 5.000 8.95427 1.739E+06 4.406E+11 3.946E-06 2.926E-08
325 7.000 1 5.000 8.83768 1.769E+06 1.565E+08 1.130E-02 2.900E-08
285 1.000 1 5.000 8.84035 1.228E+07 7.603E+11 1.615E-05 2.878E-08
103 9.000 1 5.000 8.96126 1.316E+06 3.906E+11 3.368E-06 2.850E-08
689 7.000 1 5.000 8.79298 1.741E+06 3.129E+08 5.565E-03 2.826E-08
459 5.000 1 5.000 8.81128 2.412E+06 9.620E+07 2.507E-02 2.808E-08
990 5.000 1 5.000 8.75004 2.378E+06 1.893E+11 1.256E-05 2.730E-08
190 5.000 1 5.000 8.88588 2.290E+06 1.516E+08 1.511E-02 2.710E-08
314 5.000 1 5.000 8.83848 2.314E+06 8.457E+10 2.736E-05 2.710E-08
107 3.000 1 5.000 8.96085 3.737E+06 2.902E+11 1.288E-05 2.700E-08
32 9.000 1 5.000 9.08378 1.188E+06 1.590E+13 7.471E-08 2.646E-08
201 7.000 1 5.000 8.88409 1.569E+06 2.612E+08 6.006E-03 2.598E-08
112 1.000 1 5.000 8.95767 1.045E+07 1.834E+11 5.696E-05 2.516E-08
935 5.000 1 5.000 8.75877 2.156E+06 1.364E+09 1.581E-03 2.478E-08
255 9.000 1 5.000 8.84625 1.156E+06 1.820E+11 6.350E-06 2.440E-08
1089 5.000 1 5.000 8.74597 2.082E+06 5.629E+12 3.699E-07 2.388E-08
688 5.000 1 5.000 8.79300 2.056E+06 6.151E+10 3.343E-05 2.384E-08
453 7.000 1 5.000 8.81131 1.459E+06 3.356E+10 4.347E-05 2.378E-08
909 5.000 1 5.000 8.76046 2.038E+06 1.345E+09 1.516E-03 2.344E-08
184 7.000 1 5.000 8.88642 1.356E+06 1.686E+08 8.046E-03 2.248E-08
