j g(j) i g(i) wl A A+A^a A/(A+A^a) f
1151 7.000 1 5.000 28.3479 1.136E-07 1.688E+11 6.729E-19 1.916E-20
866 9.000 1 5.000 28.5691 7.003E-08 1.557E+10 4.498E-18 1.542E-20
511 9.000 1 5.000 28.8424 3.923E-08 1.666E+07 2.355E-15 8.806E-21
680 9.000 1 5.000 28.6179 2.779E-08 9.240E+10 3.008E-19 6.142E-21
463 9.000 1 5.000 28.8439 2.250E-08 1.667E+07 1.350E-15 5.052E-21
602 9.000 1 5.000 28.6991 2.091E-08 7.617E+10 2.745E-19 4.648E-21
473 9.000 1 5.000 28.8439 1.973E-08 1.184E+07 1.667E-15 4.432E-21
520 9.000 1 5.000 28.8423 1.781E-08 1.664E+07 1.070E-15 4.000E-21
440 9.000 1 5.000 28.8448 1.661E-08 1.666E+07 9.973E-16 3.728E-21
373 9.000 1 5.000 28.8693 1.652E-08 2.634E+07 6.273E-16 3.716E-21
339 9.000 1 5.000 28.8709 1.291E-08 2.637E+07 4.896E-16 2.904E-21
1117 9.000 1 5.000 28.4994 9.884E-09 6.204E+09 1.593E-18 2.166E-21
512 9.000 1 5.000 28.8424 8.333E-09 1.185E+07 7.030E-16 1.871E-21
321 9.000 1 5.000 28.8717 7.871E-09 2.632E+07 2.991E-16 1.771E-21
348 9.000 1 5.000 28.8708 6.544E-09 2.624E+07 2.494E-16 1.472E-21
1044 9.000 1 5.000 28.5256 5.587E-09 9.201E+09 6.072E-19 1.227E-21
374 9.000 1 5.000 28.8693 5.081E-09 2.627E+07 1.934E-16 1.143E-21
846 9.000 1 5.000 28.5714 4.283E-09 2.991E+10 1.432E-19 9.436E-22
507 9.000 1 5.000 28.8424 2.229E-09 1.187E+07 1.878E-16 5.004E-22
1067 9.000 1 5.000 28.5013 1.748E-09 1.190E+10 1.469E-19 3.832E-22
595 9.000 1 5.000 28.6997 1.506E-09 1.527E+11 9.857E-21 3.348E-22
479 9.000 1 5.000 28.8439 8.981E-10 1.664E+07 5.398E-17 2.016E-22
936 9.000 1 5.000 28.5468 7.676E-10 2.670E+08 2.875E-18 1.688E-22
854 9.000 1 5.000 28.5698 7.008E-10 1.882E+10 3.723E-20 1.544E-22
1011 9.000 1 5.000 28.5277 6.866E-10 1.829E+10 3.754E-20 1.508E-22
1025 9.000 1 5.000 28.5260 4.020E-10 1.135E+10 3.541E-20 8.828E-23
1090 9.000 1 5.000 28.4996 3.361E-10 7.275E+09 4.620E-20 7.368E-23
972 9.000 1 5.000 28.5466 2.630E-10 1.947E+07 1.351E-17 5.784E-23
969 9.000 1 5.000 28.5466 1.367E-10 1.147E+08 1.192E-18 3.006E-23
971 7.000 1 5.000 28.5466 1.324E-10 1.947E+07 6.801E-18 2.266E-23
648 9.000 1 5.000 28.6509 7.326E-11 3.336E+10 2.196E-21 1.623E-23
800 9.000 1 5.000 28.5732 3.791E-11 2.690E+08 1.409E-19 8.352E-24
820 9.000 1 5.000 28.5730 3.434E-11 9.569E+07 3.589E-19 7.568E-24
962 9.000 1 5.000 28.5466 3.241E-11 1.621E+07 2.000E-18 7.126E-24
908 9.000 1 5.000 28.5470 1.096E-11 3.597E+10 3.047E-22 2.410E-24
777 9.000 1 5.000 28.5735 7.683E-12 5.380E+10 1.428E-22 1.693E-24
933 9.000 1 5.000 28.5468 5.972E-12 2.133E+07 2.800E-19 1.313E-24
946 9.000 1 5.000 28.5467 3.418E-12 2.399E+10 1.425E-22 7.516E-25
1099 9.000 1 5.000 28.4996 2.456E-12 1.395E+07 1.760E-19 5.382E-25
681 9.000 1 5.000 28.6177 6.328E-13 8.328E+10 7.598E-24 1.399E-25
816 9.000 1 5.000 28.5730 4.959E-13 4.023E+10 1.233E-23 1.092E-25
709 9.000 1 5.000 28.6167 2.426E-13 7.559E+10 3.209E-24 5.360E-26
612 9.000 1 5.000 28.6974 1.722E-13 1.748E+11 9.855E-25 3.828E-26
1096 9.000 1 5.000 28.4996 3.629E-14 7.285E+07 4.981E-22 7.954E-27
597 9.000 1 5.000 28.6995 3.370E-14 1.300E+11 2.593E-25 7.490E-27
1031 9.000 1 5.000 28.5259 2.553E-14 7.519E+07 3.396E-22 5.608E-27
918 9.000 1 5.000 28.5469 1.354E-14 5.499E+08 2.463E-23 2.978E-27
1073 9.000 1 5.000 28.5013 1.101E-14 2.158E+08 5.104E-23 2.414E-27
791 9.000 1 5.000 28.5733 5.178E-15 5.554E+08 9.322E-24 1.141E-27
1017 9.000 1 5.000 28.5276 2.678E-15 2.161E+08 1.239E-23 5.880E-28
1105 9.000 1 5.000 28.4995 4.011E-16 3.088E+08 1.299E-24 8.792E-29
1034 9.000 1 5.000 28.5258 4.034E-17 2.929E+08 1.377E-25 8.860E-30
808 9.000 1 5.000 28.5731 9.471E-18 2.018E+08 4.693E-26 2.086E-30
1169 9.000 1 5.000 28.3049 8.031E-20 1.467E+10 5.475E-30 1.737E-32
1195 9.000 1 5.000 28.2790 4.728E-20 1.430E+10 3.306E-30 1.020E-32
954 9.000 1 5.000 28.5467 9.634E-21 2.176E+08 4.428E-29 2.118E-33
