j g(j) i g(i) wl A A^a A/A^a f
329 4.000 1 2.000 7.94815 1.600E+04 1.762E+12 9.080E-09 3.031E-10
460 4.000 1 2.000 7.90648 1.451E+04 9.754E+11 1.487E-08 2.719E-10
337 6.000 1 2.000 7.94604 8.547E+03 9.062E+11 9.432E-09 2.427E-10
17 4.000 1 2.000 8.49098 1.039E+04 1.622E+13 6.405E-10 2.245E-10
457 6.000 1 2.000 7.93174 6.473E+03 1.029E+10 6.291E-07 1.832E-10
344 6.000 1 2.000 7.94502 6.142E+03 1.656E+12 3.709E-09 1.743E-10
16 2.000 1 2.000 8.49210 1.518E+04 1.618E+13 9.378E-10 1.641E-10
494 6.000 1 2.000 7.89936 5.763E+03 6.698E+09 8.605E-07 1.618E-10
208 4.000 1 2.000 8.00676 8.372E+03 2.756E+12 3.038E-09 1.609E-10
68 4.000 1 2.000 8.17214 6.242E+03 9.938E+12 6.282E-10 1.250E-10
347 6.000 1 2.000 7.94487 3.938E+03 1.051E+12 3.747E-09 1.118E-10
234 6.000 1 2.000 7.98601 3.572E+03 1.737E+10 2.056E-07 1.025E-10
65 4.000 1 2.000 8.17971 4.823E+03 6.251E+12 7.716E-10 9.673E-11
326 6.000 1 2.000 7.94903 3.002E+03 1.049E+12 2.862E-09 8.535E-11
137 4.000 1 2.000 8.05298 3.813E+03 3.079E+12 1.238E-09 7.415E-11
64 2.000 1 2.000 8.18072 6.425E+03 6.214E+12 1.034E-09 6.450E-11
361 6.000 1 2.000 7.94377 1.291E+03 6.637E+09 1.945E-07 3.664E-11
136 2.000 1 2.000 8.05394 3.304E+03 3.052E+12 1.083E-09 3.214E-11
322 4.000 1 2.000 7.95104 1.511E+03 1.101E+12 1.373E-09 2.864E-11
220 2.000 1 2.000 7.98936 1.832E+03 1.623E+12 1.128E-09 1.752E-11
179 6.000 1 2.000 8.03168 5.625E+02 1.765E+10 3.186E-08 1.632E-11
29 2.000 1 2.000 8.43514 1.236E+03 1.491E+13 8.294E-11 1.319E-11
321 2.000 1 2.000 7.95196 1.194E+03 1.104E+12 1.081E-09 1.132E-11
229 6.000 1 2.000 7.98647 2.718E+02 1.693E+12 1.605E-10 7.795E-12
117 2.000 1 2.000 8.13082 5.390E+02 5.392E+12 9.997E-11 5.340E-12
310 6.000 1 2.000 7.97435 1.588E+02 1.025E+10 1.549E-08 4.543E-12
452 6.000 1 2.000 7.93182 1.490E+02 2.254E+10 6.609E-09 4.216E-12
199 6.000 1 2.000 8.02928 1.414E+02 1.746E+10 8.097E-09 4.100E-12
296 6.000 1 2.000 7.97452 1.402E+02 2.298E+10 6.102E-09 4.012E-12
192 6.000 1 2.000 8.02948 1.355E+02 3.524E+10 3.844E-09 3.927E-12
138 6.000 1 2.000 8.05102 1.206E+02 3.014E+12 4.000E-11 3.515E-12
19 2.000 1 2.000 8.47437 3.120E+02 2.603E+13 1.199E-11 3.359E-12
485 6.000 1 2.000 7.89942 1.189E+02 1.593E+10 7.466E-09 3.337E-12
415 6.000 1 2.000 7.94158 1.058E+02 6.598E+09 1.603E-08 3.000E-12
207 2.000 1 2.000 8.00680 2.882E+02 2.775E+12 1.039E-10 2.770E-12
135 6.000 1 2.000 8.08776 9.387E+01 6.281E+10 1.494E-09 2.762E-12
355 6.000 1 2.000 7.94401 6.465E+01 1.644E+10 3.931E-09 1.836E-12
359 6.000 1 2.000 7.94379 6.208E+01 3.197E+10 1.942E-09 1.762E-12
113 6.000 1 2.000 8.13240 5.908E+01 6.350E+10 9.304E-10 1.757E-12
258 6.000 1 2.000 7.97786 5.927E+01 2.736E+10 2.166E-09 1.697E-12
274 6.000 1 2.000 7.97664 5.850E+01 2.751E+10 2.127E-09 1.674E-12
266 6.000 1 2.000 7.97699 5.200E+01 2.127E+10 2.444E-09 1.488E-12
380 2.000 1 2.000 7.94341 1.509E+02 1.437E+12 1.050E-10 1.427E-12
110 6.000 1 2.000 8.13303 4.303E+01 6.472E+10 6.649E-10 1.281E-12
459 2.000 1 2.000 7.90649 1.074E+02 9.786E+11 1.098E-10 1.007E-12
395 6.000 1 2.000 7.94170 3.527E+01 1.548E+10 2.278E-09 1.000E-12
172 6.000 1 2.000 8.03233 3.215E+01 3.504E+10 9.176E-10 9.330E-13
66 6.000 1 2.000 8.17776 2.817E+01 6.187E+12 4.553E-12 8.475E-13
218 2.000 1 2.000 7.98973 7.780E+01 3.956E+11 1.967E-10 7.445E-13
44 2.000 1 2.000 8.38819 5.820E+01 1.012E+12 5.754E-11 6.135E-13
52 2.000 1 2.000 8.38312 5.700E+01 7.396E+11 7.707E-11 6.005E-13
67 2.000 1 2.000 8.17433 5.575E+01 9.714E+12 5.739E-12 5.585E-13
205 4.000 1 2.000 8.02909 2.147E+01 1.738E+10 1.235E-09 4.150E-13
89 2.000 1 2.000 8.14326 3.956E+01 4.625E+11 8.554E-11 3.933E-13
101 6.000 1 2.000 8.13634 1.183E+01 6.461E+10 1.830E-10 3.520E-13
319 4.000 1 2.000 7.97423 1.640E+01 1.021E+10 1.606E-09 3.126E-13
160 2.000 1 2.000 8.03570 2.783E+01 2.541E+11 1.095E-10 2.694E-13
429 6.000 1 2.000 7.94150 7.997E+00 6.629E+09 1.206E-09 2.268E-13
178 6.000 1 2.000 8.03170 7.313E+00 3.815E+10 1.917E-10 2.122E-13
168 6.000 1 2.000 8.03309 7.148E+00 3.699E+10 1.932E-10 2.075E-13
62 2.000 1 2.000 8.33166 1.928E+01 1.154E+12 1.671E-11 2.007E-13
94 2.000 1 2.000 8.14052 1.959E+01 3.490E+11 5.612E-11 1.946E-13
255 2.000 1 2.000 7.97887 2.012E+01 1.593E+11 1.263E-10 1.921E-13
393 6.000 1 2.000 7.94183 6.732E+00 1.502E+10 4.481E-10 1.910E-13
389 2.000 1 2.000 7.94225 1.691E+01 2.871E+11 5.891E-11 1.599E-13
428 4.000 1 2.000 7.94150 8.009E+00 6.621E+09 1.210E-09 1.514E-13
57 2.000 1 2.000 8.37270 1.396E+01 1.307E+12 1.068E-11 1.467E-13
323 2.000 1 2.000 7.95032 1.526E+01 1.690E+12 9.028E-12 1.446E-13
99 2.000 1 2.000 8.13675 1.290E+01 9.247E+11 1.395E-11 1.280E-13
128 2.000 1 2.000 8.09475 1.144E+01 5.689E+11 2.011E-11 1.124E-13
18 6.000 1 2.000 8.48896 3.110E+00 1.615E+13 1.925E-13 1.008E-13
105 6.000 1 2.000 8.13501 3.283E+00 6.468E+10 5.076E-11 9.775E-14
343 2.000 1 2.000 7.94517 1.028E+01 1.282E+11 8.012E-11 9.725E-14
166 2.000 1 2.000 8.03341 8.530E+00 1.948E+11 4.379E-11 8.250E-14
206 6.000 1 2.000 8.02908 2.802E+00 1.736E+10 1.614E-10 8.125E-14
439 2.000 1 2.000 7.93372 6.200E+00 2.017E+11 3.074E-11 5.855E-14
272 2.000 1 2.000 7.97671 4.888E+00 1.208E+11 4.046E-11 4.663E-14
386 2.000 1 2.000 7.94305 4.526E+00 9.054E+10 4.999E-11 4.281E-14
320 6.000 1 2.000 7.97423 1.363E+00 1.020E+10 1.336E-10 3.898E-14
470 2.000 1 2.000 7.90061 3.315E+00 1.519E+11 2.182E-11 3.102E-14
224 2.000 1 2.000 7.98713 2.772E+00 2.630E+12 1.054E-12 2.652E-14
233 6.000 1 2.000 7.98610 6.838E-01 3.535E+10 1.934E-11 1.962E-14
139 2.000 1 2.000 8.05060 1.978E+00 4.691E+12 4.216E-13 1.922E-14
290 2.000 1 2.000 7.97551 1.720E+00 2.327E+11 7.390E-12 1.640E-14
98 6.000 1 2.000 8.13683 4.865E-01 6.490E+10 7.496E-12 1.449E-14
184 2.000 1 2.000 8.03140 1.241E+00 3.601E+11 3.446E-12 1.201E-14
190 6.000 1 2.000 8.02985 5.573E-02 3.703E+10 1.505E-12 1.616E-15
222 6.000 1 2.000 7.98734 4.697E-02 3.450E+10 1.361E-12 1.347E-15
441 6.000 1 2.000 7.93252 6.903E-03 2.060E+10 3.351E-13 1.954E-16
130 6.000 1 2.000 8.09033 4.032E-03 6.414E+10 6.285E-14 1.187E-16
472 6.000 1 2.000 7.89985 3.242E-04 1.336E+10 2.426E-14 9.100E-18
316 6.000 1 2.000 7.97429 5.265E-05 6.714E+09 7.842E-15 1.506E-18
425 6.000 1 2.000 7.94154 2.015E-05 4.263E+09 4.727E-15 5.715E-19
