j g(j) i g(i) wl A A+A^a A/(A+A^a) f
357 5.000 1 1.000 6.28399 2.264E+05 2.360E+11 9.594E-07 6.699E-09
345 5.000 1 1.000 6.30092 2.138E+05 2.588E+11 8.261E-07 6.361E-09
373 5.000 1 1.000 6.26524 1.862E+05 2.245E+11 8.296E-07 5.480E-09
218 3.000 1 1.000 6.49283 2.774E+05 2.769E+11 1.002E-06 5.260E-09
306 3.000 1 1.000 6.33614 2.804E+05 1.333E+11 2.103E-06 5.063E-09
75 5.000 1 1.000 7.93922 1.052E+05 6.067E+12 1.734E-08 4.970E-09
11 3.000 1 1.000 11.2269 8.500E+04 3.483E+12 2.440E-08 4.818E-09
230 5.000 1 1.000 6.43702 1.533E+05 5.211E+11 2.943E-07 4.763E-09
389 5.000 1 1.000 6.25021 1.615E+05 2.971E+11 5.435E-07 4.729E-09
266 5.000 1 1.000 6.38033 1.522E+05 4.006E+11 3.800E-07 4.645E-09
115 5.000 1 1.000 7.18078 1.163E+05 4.794E+12 2.425E-08 4.494E-09
152 5.000 1 1.000 6.83810 1.124E+05 1.512E+12 7.433E-08 3.939E-09
384 3.000 1 1.000 6.25080 2.118E+05 2.591E+11 8.176E-07 3.722E-09
368 3.000 1 1.000 6.26597 1.813E+05 1.609E+11 1.127E-06 3.201E-09
292 5.000 1 1.000 6.33912 1.047E+05 3.133E+11 3.341E-07 3.153E-09
328 5.000 1 1.000 6.30814 9.256E+04 2.564E+11 3.610E-07 2.761E-09
29 5.000 1 1.000 10.4364 3.160E+04 2.399E+12 1.317E-08 2.580E-09
136 5.000 1 1.000 6.89133 7.196E+04 2.674E+12 2.692E-08 2.562E-09
110 5.000 1 1.000 7.18459 6.210E+04 3.266E+12 1.901E-08 2.403E-09
47 3.000 1 1.000 8.36402 7.200E+04 1.935E+12 3.721E-08 2.265E-09
354 5.000 1 1.000 6.28427 7.496E+04 2.174E+11 3.447E-07 2.219E-09
370 5.000 1 1.000 6.26547 6.020E+04 1.991E+11 3.023E-07 1.772E-09
161 5.000 1 1.000 6.83063 4.328E+04 2.829E+12 1.530E-08 1.514E-09
100 5.000 1 1.000 7.24764 3.794E+04 4.571E+12 8.299E-09 1.494E-09
64 5.000 1 1.000 8.01294 3.072E+04 8.032E+12 3.825E-09 1.478E-09
386 5.000 1 1.000 6.25040 5.002E+04 2.369E+11 2.112E-07 1.465E-09
187 5.000 1 1.000 6.63578 3.968E+04 1.826E+12 2.173E-08 1.310E-09
83 3.000 1 1.000 7.49715 4.753E+04 1.128E+12 4.214E-08 1.202E-09
156 5.000 1 1.000 6.83264 3.022E+04 1.973E+12 1.532E-08 1.057E-09
213 5.000 1 1.000 6.51520 2.914E+04 1.243E+12 2.344E-08 9.269E-10
182 5.000 1 1.000 6.63692 2.192E+04 1.273E+12 1.721E-08 7.237E-10
119 3.000 1 1.000 7.10179 3.073E+04 6.936E+11 4.430E-08 6.971E-10
240 5.000 1 1.000 6.43507 2.068E+04 8.908E+11 2.322E-08 6.422E-10
352 3.000 1 1.000 6.28490 3.353E+04 1.552E+11 2.160E-07 5.955E-10
172 5.000 1 1.000 6.69285 1.600E+04 1.745E+12 9.166E-09 5.371E-10
139 3.000 1 1.000 6.88474 2.448E+04 5.695E+11 4.299E-08 5.219E-10
63 5.000 1 1.000 8.02357 1.074E+04 2.992E+12 3.589E-09 5.183E-10
275 5.000 1 1.000 6.37896 1.627E+04 6.614E+11 2.460E-08 4.963E-10
208 5.000 1 1.000 6.51592 1.522E+04 8.670E+11 1.756E-08 4.845E-10
17 3.000 1 1.000 10.8721 8.943E+03 2.269E+13 3.942E-10 4.754E-10
27 3.000 1 1.000 10.4984 9.113E+03 5.411E+12 1.684E-09 4.518E-10
34 3.000 1 1.000 10.3713 8.793E+03 5.825E+12 1.510E-09 4.255E-10
198 5.000 1 1.000 6.57021 1.298E+04 1.190E+12 1.090E-08 4.200E-10
301 5.000 1 1.000 6.33810 1.227E+04 5.095E+11 2.409E-08 3.696E-10
24 5.000 1 1.000 10.5563 4.168E+03 3.025E+12 1.378E-09 3.483E-10
67 5.000 1 1.000 8.00271 7.040E+03 1.884E+12 3.737E-09 3.379E-10
234 5.000 1 1.000 6.43556 1.041E+04 6.082E+11 1.711E-08 3.231E-10
224 5.000 1 1.000 6.48873 1.000E+04 8.532E+11 1.173E-08 3.157E-10
337 5.000 1 1.000 6.30737 9.856E+03 4.037E+11 2.441E-08 2.939E-10
250 5.000 1 1.000 6.43169 9.020E+03 6.390E+11 1.412E-08 2.797E-10
270 5.000 1 1.000 6.37931 8.238E+03 4.686E+11 1.758E-08 2.513E-10
33 5.000 1 1.000 10.3772 2.974E+03 1.521E+13 1.955E-10 2.401E-10
363 5.000 1 1.000 6.28367 7.934E+03 3.302E+11 2.403E-08 2.349E-10
326 3.000 1 1.000 6.30894 1.216E+04 1.717E+11 7.083E-08 2.177E-10
379 5.000 1 1.000 6.26499 6.352E+03 2.860E+11 2.221E-08 1.869E-10
296 5.000 1 1.000 6.33836 6.072E+03 3.552E+11 1.709E-08 1.829E-10
99 5.000 1 1.000 7.25244 4.630E+03 1.891E+12 2.448E-09 1.826E-10
30 3.000 1 1.000 10.3980 3.740E+03 5.985E+12 6.249E-10 1.819E-10
72 3.000 1 1.000 7.96055 6.113E+03 3.758E+12 1.627E-09 1.742E-10
53 3.000 1 1.000 8.28267 5.550E+03 9.324E+12 5.952E-10 1.712E-10
60 3.000 1 1.000 8.03859 5.820E+03 3.750E+12 1.552E-09 1.691E-10
260 5.000 1 1.000 6.39016 5.460E+03 4.882E+11 1.118E-08 1.671E-10
395 5.000 1 1.000 6.25001 5.444E+03 2.911E+11 1.870E-08 1.594E-10
332 5.000 1 1.000 6.30757 4.874E+03 2.862E+11 1.703E-08 1.454E-10
286 5.000 1 1.000 6.35893 4.558E+03 3.878E+11 1.175E-08 1.382E-10
23 3.000 1 1.000 10.5728 2.517E+03 4.125E+12 6.102E-10 1.265E-10
312 5.000 1 1.000 6.33485 4.108E+03 3.188E+11 1.289E-08 1.236E-10
108 3.000 1 1.000 7.19366 5.007E+03 2.334E+12 2.145E-09 1.165E-10
358 5.000 1 1.000 6.28383 3.886E+03 2.347E+11 1.655E-08 1.150E-10
374 5.000 1 1.000 6.26512 3.274E+03 2.023E+11 1.619E-08 9.633E-11
322 5.000 1 1.000 6.31587 2.928E+03 2.739E+11 1.069E-08 8.756E-11
89 3.000 1 1.000 7.46449 3.224E+03 4.807E+12 6.708E-10 8.080E-11
103 5.000 1 1.000 7.21157 2.056E+03 9.451E+11 2.175E-09 8.019E-11
348 5.000 1 1.000 6.30064 2.656E+03 2.827E+11 9.395E-09 7.904E-11
390 5.000 1 1.000 6.25011 2.646E+03 2.208E+11 1.198E-08 7.751E-11
96 3.000 1 1.000 7.25884 2.831E+03 2.308E+12 1.226E-09 6.708E-11
171 5.000 1 1.000 6.69429 1.718E+03 8.087E+11 2.124E-09 5.770E-11
125 3.000 1 1.000 7.08528 2.001E+03 2.829E+12 7.073E-10 4.519E-11
197 5.000 1 1.000 6.57113 1.030E+03 5.661E+11 1.819E-09 3.334E-11
154 3.000 1 1.000 6.83700 1.538E+03 1.407E+12 1.093E-09 3.234E-11
180 3.000 1 1.000 6.63962 1.630E+03 9.838E+11 1.657E-09 3.231E-11
69 3.000 1 1.000 7.96822 1.110E+03 3.830E+12 2.899E-10 3.171E-11
135 5.000 1 1.000 6.89363 8.798E+02 1.208E+12 7.281E-10 3.134E-11
290 3.000 1 1.000 6.34016 1.559E+03 2.003E+11 7.782E-09 2.818E-11
145 3.000 1 1.000 6.87502 1.315E+03 1.839E+12 7.151E-10 2.796E-11
59 3.000 1 1.000 8.05629 8.840E+02 3.532E+12 2.503E-10 2.581E-11
168 3.000 1 1.000 6.69625 1.242E+03 9.895E+11 1.255E-09 2.505E-11
206 3.000 1 1.000 6.51767 1.232E+03 6.965E+11 1.769E-09 2.354E-11
223 5.000 1 1.000 6.48936 6.812E+02 4.125E+11 1.651E-09 2.151E-11
201 5.000 1 1.000 6.52126 5.962E+02 3.311E+11 1.801E-09 1.900E-11
175 5.000 1 1.000 6.64521 5.372E+02 4.602E+11 1.167E-09 1.778E-11
232 3.000 1 1.000 6.43676 9.453E+02 5.143E+11 1.838E-09 1.762E-11
105 3.000 1 1.000 7.19659 6.603E+02 2.327E+12 2.838E-10 1.538E-11
194 3.000 1 1.000 6.57240 7.863E+02 7.005E+11 1.123E-09 1.528E-11
227 5.000 1 1.000 6.43922 4.590E+02 2.524E+11 1.819E-09 1.426E-11
263 5.000 1 1.000 6.38193 4.368E+02 1.940E+11 2.252E-09 1.334E-11
259 5.000 1 1.000 6.39050 4.130E+02 2.395E+11 1.725E-09 1.264E-11
268 3.000 1 1.000 6.38017 6.877E+02 3.934E+11 1.748E-09 1.259E-11
220 3.000 1 1.000 6.49023 5.490E+02 5.163E+11 1.063E-09 1.040E-11
249 5.000 1 1.000 6.43215 3.314E+02 3.177E+11 1.043E-09 1.028E-11
294 3.000 1 1.000 6.33899 5.443E+02 3.115E+11 1.747E-09 9.836E-12
289 5.000 1 1.000 6.34030 3.192E+02 1.589E+11 2.009E-09 9.621E-12
95 3.000 1 1.000 7.26590 3.827E+02 2.239E+12 1.709E-10 9.086E-12
285 5.000 1 1.000 6.35919 2.964E+02 1.925E+11 1.540E-09 8.988E-12
325 5.000 1 1.000 6.30905 2.810E+02 1.330E+11 2.113E-09 8.382E-12
330 3.000 1 1.000 6.30805 4.237E+02 2.557E+11 1.657E-09 7.582E-12
246 3.000 1 1.000 6.43276 4.057E+02 3.950E+11 1.027E-09 7.550E-12
132 3.000 1 1.000 6.89728 3.523E+02 1.521E+12 2.316E-10 7.540E-12
351 5.000 1 1.000 6.28498 2.302E+02 1.177E+11 1.957E-09 6.816E-12
356 3.000 1 1.000 6.28420 3.423E+02 2.189E+11 1.564E-09 6.079E-12
321 5.000 1 1.000 6.31603 1.979E+02 1.398E+11 1.416E-09 5.919E-12
151 3.000 1 1.000 6.83886 2.737E+02 1.467E+12 1.866E-10 5.757E-12
311 5.000 1 1.000 6.33505 1.901E+02 1.608E+11 1.182E-09 5.719E-12
367 5.000 1 1.000 6.26604 1.892E+02 1.167E+11 1.621E-09 5.569E-12
256 3.000 1 1.000 6.39096 3.013E+02 3.108E+11 9.693E-10 5.534E-12
372 3.000 1 1.000 6.26542 2.843E+02 2.056E+11 1.383E-09 5.020E-12
149 5.000 1 1.000 6.84662 1.362E+02 6.527E+11 2.086E-10 4.786E-12
383 5.000 1 1.000 6.25086 1.626E+02 1.623E+11 1.002E-09 4.762E-12
347 5.000 1 1.000 6.30078 1.480E+02 1.540E+11 9.612E-10 4.406E-12
177 3.000 1 1.000 6.64060 2.218E+02 9.956E+11 2.227E-10 4.398E-12
388 3.000 1 1.000 6.25035 2.447E+02 2.576E+11 9.496E-10 4.299E-12
282 3.000 1 1.000 6.35954 2.359E+02 2.541E+11 9.282E-10 4.291E-12
308 3.000 1 1.000 6.33532 1.898E+02 2.164E+11 8.770E-10 3.425E-12
167 3.000 1 1.000 6.69839 1.580E+02 9.634E+11 1.640E-10 3.188E-12
203 3.000 1 1.000 6.51829 1.573E+02 7.025E+11 2.240E-10 3.007E-12
318 3.000 1 1.000 6.31624 1.529E+02 2.002E+11 7.635E-10 2.743E-12
344 3.000 1 1.000 6.30095 1.299E+02 2.438E+11 5.329E-10 2.320E-12
193 3.000 1 1.000 6.57377 9.603E+01 6.853E+11 1.401E-10 1.867E-12
265 3.000 1 1.000 6.38047 9.380E+01 3.950E+11 2.375E-10 1.717E-12
229 3.000 1 1.000 6.43718 9.157E+01 5.162E+11 1.774E-10 1.707E-12
131 3.000 1 1.000 6.90064 7.150E+01 1.490E+12 4.800E-11 1.532E-12
219 3.000 1 1.000 6.49116 6.490E+01 5.037E+11 1.288E-10 1.230E-12
291 3.000 1 1.000 6.33921 6.153E+01 3.119E+11 1.973E-10 1.112E-12
327 3.000 1 1.000 6.30822 5.470E+01 2.557E+11 2.140E-10 9.793E-13
353 3.000 1 1.000 6.28433 4.337E+01 2.181E+11 1.988E-10 7.704E-13
245 3.000 1 1.000 6.43344 3.813E+01 3.831E+11 9.954E-11 7.097E-13
255 3.000 1 1.000 6.39145 3.833E+01 3.010E+11 1.273E-10 7.045E-13
369 3.000 1 1.000 6.26552 3.332E+01 2.047E+11 1.628E-10 5.883E-13
281 3.000 1 1.000 6.35992 2.837E+01 2.445E+11 1.160E-10 5.161E-13
385 3.000 1 1.000 6.25044 2.545E+01 2.610E+11 9.751E-11 4.472E-13
307 3.000 1 1.000 6.33562 1.998E+01 2.059E+11 9.705E-11 3.607E-13
317 3.000 1 1.000 6.31648 1.882E+01 1.882E+11 1.000E-10 3.377E-13
343 3.000 1 1.000 6.30114 1.471E+01 2.228E+11 6.604E-11 2.627E-13
