j g(j) i g(i) wl A A+A^a A/(A+A^a) f
532 3.000 1 5.000 13.4302 5.070E+04 6.316E+06 8.027E-03 8.228E-10
605 7.000 1 5.000 13.4276 2.143E+04 4.119E+10 5.203E-07 8.110E-10
749 5.000 1 5.000 13.3847 2.968E+04 3.000E+12 9.894E-09 7.974E-10
81 5.000 1 5.000 13.6006 2.816E+04 6.711E+10 4.196E-07 7.810E-10
269 5.000 1 5.000 13.4651 2.838E+04 1.159E+09 2.450E-05 7.714E-10
88 7.000 1 5.000 13.5975 1.911E+04 1.027E+10 1.861E-06 7.416E-10
169 7.000 1 5.000 13.5069 1.934E+04 6.130E+09 3.155E-06 7.408E-10
474 3.000 1 5.000 13.4315 4.410E+04 1.724E+10 2.557E-06 7.156E-10
146 7.000 1 5.000 13.5160 1.771E+04 9.533E+10 1.858E-07 6.792E-10
231 9.000 1 5.000 13.4681 1.387E+04 5.101E+09 2.719E-06 6.790E-10
237 1.000 1 5.000 13.4670 1.246E+05 2.526E+09 4.932E-05 6.778E-10
129 1.000 1 5.000 13.5250 1.186E+05 4.665E+10 2.542E-06 6.508E-10
726 7.000 1 5.000 13.3882 1.633E+04 1.236E+11 1.321E-07 6.146E-10
261 3.000 1 5.000 13.4652 3.750E+04 6.108E+06 6.139E-03 6.118E-10
685 1.000 1 5.000 13.3907 1.130E+05 3.361E+12 3.362E-08 6.076E-10
214 9.000 1 5.000 13.4818 1.234E+04 6.776E+11 1.822E-08 6.056E-10
682 3.000 1 5.000 13.3908 3.720E+04 1.803E+12 2.063E-08 6.002E-10
893 3.000 1 5.000 13.3632 3.610E+04 1.935E+12 1.866E-08 5.800E-10
466 1.000 1 5.000 13.4329 1.056E+05 1.626E+10 6.496E-06 5.714E-10
693 5.000 1 5.000 13.3898 2.116E+04 6.766E+12 3.127E-09 5.688E-10
812 5.000 1 5.000 13.3682 2.106E+04 2.066E+12 1.019E-08 5.640E-10
153 9.000 1 5.000 13.5116 1.058E+04 6.189E+09 1.710E-06 5.214E-10
604 7.000 1 5.000 13.4277 1.351E+04 8.857E+07 1.525E-04 5.114E-10
345 9.000 1 5.000 13.4449 1.043E+04 3.870E+09 2.695E-06 5.088E-10
689 5.000 1 5.000 13.3901 1.842E+04 1.917E+13 9.612E-10 4.952E-10
889 7.000 1 5.000 13.3638 1.316E+04 1.497E+12 8.792E-09 4.934E-10
122 7.000 1 5.000 13.5270 1.239E+04 9.382E+10 1.321E-07 4.760E-10
971 7.000 1 5.000 13.3547 1.270E+04 1.256E+12 1.012E-08 4.756E-10
74 1.000 1 5.000 13.6061 8.208E+04 1.673E+13 4.907E-09 4.556E-10
694 9.000 1 5.000 13.3898 8.848E+03 1.939E+12 4.563E-09 4.280E-10
477 9.000 1 5.000 13.4311 8.327E+03 2.514E+09 3.312E-06 4.054E-10
459 7.000 1 5.000 13.4336 1.032E+04 4.757E+10 2.170E-07 3.910E-10
235 3.000 1 5.000 13.4675 2.368E+04 2.535E+09 9.339E-06 3.862E-10
195 3.000 1 5.000 13.5032 2.311E+04 3.414E+10 6.770E-07 3.790E-10
867 7.000 1 5.000 13.3666 9.966E+03 7.081E+10 1.407E-07 3.738E-10
747 5.000 1 5.000 13.3854 1.392E+04 2.409E+12 5.777E-09 3.738E-10
139 7.000 1 5.000 13.5200 9.221E+03 4.566E+10 2.020E-07 3.538E-10
811 3.000 1 5.000 13.3682 2.198E+04 2.131E+12 1.031E-08 3.534E-10
810 3.000 1 5.000 13.3683 2.093E+04 8.719E+11 2.400E-08 3.364E-10
816 5.000 1 5.000 13.3679 1.251E+04 9.770E+12 1.281E-09 3.352E-10
626 5.000 1 5.000 13.4268 1.174E+04 4.532E+10 2.590E-07 3.172E-10
750 7.000 1 5.000 13.3846 8.336E+03 1.585E+12 5.260E-09 3.134E-10
1029 5.000 1 5.000 13.3536 1.157E+04 1.158E+10 9.993E-07 3.092E-10
692 3.000 1 5.000 13.3898 1.847E+04 9.095E+12 2.031E-09 2.978E-10
428 5.000 1 5.000 13.4412 1.082E+04 8.157E+09 1.327E-06 2.932E-10
329 9.000 1 5.000 13.4524 5.677E+03 3.245E+11 1.749E-08 2.772E-10
1179 3.000 1 5.000 13.2860 1.737E+04 6.318E+12 2.750E-09 2.759E-10
970 5.000 1 5.000 13.3547 1.008E+04 1.429E+12 7.050E-09 2.694E-10
809 1.000 1 5.000 13.3683 4.935E+04 2.135E+12 2.312E-08 2.644E-10
349 3.000 1 5.000 13.4445 1.607E+04 1.504E+09 1.069E-05 2.612E-10
69 9.000 1 5.000 13.6084 4.871E+03 7.951E+09 6.126E-07 2.434E-10
54 1.000 1 5.000 13.6280 4.291E+04 2.788E+12 1.539E-08 2.390E-10
680 7.000 1 5.000 13.3912 6.324E+03 4.405E+11 1.436E-08 2.380E-10
969 3.000 1 5.000 13.3547 1.349E+04 1.097E+12 1.230E-08 2.164E-10
233 5.000 1 5.000 13.4678 7.852E+03 2.862E+09 2.744E-06 2.136E-10
259 5.000 1 5.000 13.4652 7.408E+03 2.127E+08 3.482E-05 2.014E-10
160 5.000 1 5.000 13.5086 7.332E+03 9.379E+10 7.817E-08 2.006E-10
1072 7.000 1 5.000 13.3503 5.221E+03 8.939E+11 5.841E-09 1.953E-10
972 5.000 1 5.000 13.3546 6.968E+03 4.868E+12 1.431E-09 1.863E-10
475 5.000 1 5.000 13.4314 6.866E+03 2.148E+10 3.196E-07 1.857E-10
484 7.000 1 5.000 13.4309 4.849E+03 2.829E+10 1.714E-07 1.836E-10
599 5.000 1 5.000 13.4282 6.648E+03 5.921E+09 1.123E-06 1.797E-10
561 5.000 1 5.000 13.4286 6.222E+03 4.464E+06 1.394E-03 1.682E-10
347 5.000 1 5.000 13.4447 5.716E+03 1.701E+09 3.360E-06 1.549E-10
200 5.000 1 5.000 13.5027 5.456E+03 3.318E+10 1.644E-07 1.491E-10
1011 5.000 1 5.000 13.3541 5.568E+03 1.182E+11 4.711E-08 1.489E-10
278 3.000 1 5.000 13.4638 8.960E+03 1.050E+10 8.537E-07 1.461E-10
808 7.000 1 5.000 13.3685 3.754E+03 3.795E+11 9.892E-09 1.409E-10
768 3.000 1 5.000 13.3832 8.493E+03 1.487E+12 5.711E-09 1.369E-10
769 5.000 1 5.000 13.3832 5.034E+03 3.149E+12 1.599E-09 1.352E-10
449 9.000 1 5.000 13.4356 2.773E+03 1.846E+11 1.502E-08 1.351E-10
690 3.000 1 5.000 13.3900 8.200E+03 4.843E+12 1.693E-09 1.322E-10
967 1.000 1 5.000 13.3548 2.462E+04 1.341E+12 1.836E-08 1.317E-10
639 5.000 1 5.000 13.4227 4.778E+03 6.408E+10 7.456E-08 1.291E-10
968 3.000 1 5.000 13.3548 7.960E+03 3.956E+11 2.012E-08 1.277E-10
483 5.000 1 5.000 13.4309 4.628E+03 3.103E+10 1.491E-07 1.252E-10
640 3.000 1 5.000 13.4226 7.650E+03 6.498E+10 1.177E-07 1.240E-10
697 7.000 1 5.000 13.3896 3.293E+03 1.193E+13 2.760E-10 1.239E-10
921 5.000 1 5.000 13.3623 4.402E+03 1.122E+12 3.923E-09 1.178E-10
168 3.000 1 5.000 13.5071 7.020E+03 9.952E+10 7.054E-08 1.152E-10
696 5.000 1 5.000 13.3897 4.250E+03 1.219E+13 3.485E-10 1.142E-10
1075 3.000 1 5.000 13.3499 6.410E+03 9.950E+11 6.442E-09 1.028E-10
923 7.000 1 5.000 13.3622 2.681E+03 8.708E+11 3.079E-09 1.005E-10
27 3.000 1 5.000 13.7488 5.778E+03 1.496E+13 3.861E-10 9.824E-11
925 5.000 1 5.000 13.3616 3.626E+03 2.041E+12 1.777E-09 9.706E-11
714 7.000 1 5.000 13.3886 2.514E+03 1.772E+11 1.419E-08 9.462E-11
268 3.000 1 5.000 13.4651 5.693E+03 3.158E+08 1.803E-05 9.282E-11
820 9.000 1 5.000 13.3675 1.903E+03 1.089E+12 1.747E-09 9.178E-11
