j g(j) i g(i) wl A A+A^a A/(A+A^a) f
300 8.000 1 4.000 13.8617 2.954E+04 5.797E+08 5.095E-05 1.702E-09
414 6.000 1 4.000 13.8268 3.650E+04 7.422E+11 4.918E-08 1.570E-09
304 6.000 1 4.000 13.8616 3.608E+04 6.080E+08 5.934E-05 1.560E-09
154 2.000 1 4.000 13.8780 9.995E+04 1.927E+09 5.186E-05 1.443E-09
436 8.000 1 4.000 13.8166 2.426E+04 2.151E+11 1.128E-07 1.389E-09
116 2.000 1 4.000 13.8888 9.585E+04 1.274E+10 7.523E-06 1.386E-09
166 8.000 1 4.000 13.8765 2.315E+04 2.097E+09 1.104E-05 1.337E-09
113 6.000 1 4.000 13.8888 3.082E+04 7.476E+09 4.122E-06 1.337E-09
114 4.000 1 4.000 13.8888 4.538E+04 1.216E+10 3.732E-06 1.312E-09
165 6.000 1 4.000 13.8767 3.027E+04 2.411E+09 1.256E-05 1.311E-09
305 4.000 1 4.000 13.8615 4.475E+04 5.971E+08 7.495E-05 1.290E-09
392 4.000 1 4.000 13.8458 4.298E+04 4.759E+09 9.030E-06 1.235E-09
51 4.000 1 4.000 13.9369 3.820E+04 1.197E+10 3.190E-06 1.113E-09
231 2.000 1 4.000 13.8677 7.260E+04 8.816E+08 8.235E-05 1.047E-09
52 2.000 1 4.000 13.9368 6.885E+04 5.259E+09 1.309E-05 1.002E-09
167 4.000 1 4.000 13.8765 3.440E+04 2.927E+09 1.175E-05 9.930E-10
210 8.000 1 4.000 13.8679 1.660E+04 1.170E+09 1.419E-05 9.575E-10
439 6.000 1 4.000 13.8164 2.162E+04 4.375E+11 4.941E-08 9.283E-10
99 2.000 1 4.000 13.8955 6.190E+04 3.385E+09 1.829E-05 8.963E-10
76 6.000 1 4.000 13.8981 1.978E+04 1.861E+09 1.063E-05 8.595E-10
390 2.000 1 4.000 13.8465 5.715E+04 7.594E+09 7.526E-06 8.215E-10
467 8.000 1 4.000 13.8103 1.409E+04 1.284E+11 1.097E-07 8.060E-10
251 8.000 1 4.000 13.8659 1.396E+04 1.256E+09 1.111E-05 8.045E-10
61 8.000 1 4.000 13.9197 1.368E+04 9.560E+11 1.430E-08 7.943E-10
53 6.000 1 4.000 13.9366 1.787E+04 2.250E+10 7.943E-07 7.808E-10
389 4.000 1 4.000 13.8465 2.693E+04 7.232E+09 3.723E-06 7.738E-10
387 6.000 1 4.000 13.8466 1.700E+04 4.151E+09 4.095E-06 7.328E-10
96 6.000 1 4.000 13.8958 1.670E+04 4.490E+09 3.719E-06 7.253E-10
330 2.000 1 4.000 13.8615 5.005E+04 5.357E+08 9.343E-05 7.210E-10
415 4.000 1 4.000 13.8268 2.444E+04 2.462E+12 9.929E-09 7.005E-10
93 6.000 1 4.000 13.8961 1.569E+04 1.846E+11 8.500E-08 6.814E-10
250 6.000 1 4.000 13.8660 1.537E+04 7.960E+08 1.931E-05 6.648E-10
138 6.000 1 4.000 13.8786 1.417E+04 1.472E+09 9.623E-06 6.138E-10
470 6.000 1 4.000 13.8102 1.328E+04 2.674E+11 4.966E-08 5.695E-10
252 4.000 1 4.000 13.8659 1.854E+04 1.127E+09 1.645E-05 5.343E-10
303 8.000 1 4.000 13.8616 9.124E+03 7.429E+08 1.228E-05 5.257E-10
413 2.000 1 4.000 13.8271 3.583E+04 3.853E+12 9.300E-09 5.135E-10
412 4.000 1 4.000 13.8271 1.680E+04 4.947E+12 3.395E-09 4.815E-10
348 8.000 1 4.000 13.8596 8.354E+03 7.731E+08 1.081E-05 4.812E-10
39 6.000 1 4.000 13.9411 1.031E+04 2.686E+09 3.839E-06 4.508E-10
170 2.000 1 4.000 13.8762 3.048E+04 1.876E+09 1.625E-05 4.400E-10
440 4.000 1 4.000 13.8164 1.454E+04 1.517E+12 9.589E-09 4.163E-10
410 6.000 1 4.000 13.8271 9.272E+03 5.011E+11 1.850E-08 3.988E-10
209 6.000 1 4.000 13.8680 9.197E+03 8.985E+08 1.024E-05 3.978E-10
347 6.000 1 4.000 13.8596 8.708E+03 4.528E+08 1.923E-05 3.763E-10
349 4.000 1 4.000 13.8596 1.115E+04 5.933E+08 1.879E-05 3.210E-10
438 2.000 1 4.000 13.8166 2.128E+04 2.309E+12 9.215E-09 3.045E-10
437 4.000 1 4.000 13.8166 9.915E+03 2.884E+12 3.438E-09 2.838E-10
118 8.000 1 4.000 13.8883 4.789E+03 3.333E+11 1.437E-08 2.770E-10
255 2.000 1 4.000 13.8658 1.820E+04 1.099E+09 1.656E-05 2.623E-10
471 4.000 1 4.000 13.8102 8.963E+03 9.635E+11 9.302E-09 2.563E-10
301 6.000 1 4.000 13.8616 5.790E+03 4.757E+08 1.217E-05 2.503E-10
168 6.000 1 4.000 13.8764 5.392E+03 1.692E+09 3.188E-06 2.335E-10
435 6.000 1 4.000 13.8166 5.270E+03 2.874E+11 1.834E-08 2.263E-10
97 4.000 1 4.000 13.8955 7.431E+03 3.217E+10 2.310E-07 2.151E-10
73 4.000 1 4.000 13.8985 6.588E+03 1.330E+09 4.954E-06 1.908E-10
469 2.000 1 4.000 13.8103 1.276E+04 1.308E+12 9.755E-09 1.824E-10
468 4.000 1 4.000 13.8103 5.908E+03 1.783E+12 3.314E-09 1.689E-10
351 2.000 1 4.000 13.8595 1.168E+04 6.541E+08 1.786E-05 1.682E-10
466 6.000 1 4.000 13.8103 3.060E+03 1.708E+11 1.792E-08 1.313E-10
193 8.000 1 4.000 13.8733 2.091E+03 1.453E+11 1.440E-08 1.207E-10
253 6.000 1 4.000 13.8659 2.348E+03 1.054E+09 2.229E-06 1.015E-10
