                 wl             A       A+Aa         f
   56    1    15.3163      1.649E+13  6.929E+13  1.739E+00
   51    1    15.5751      7.053E+12  4.271E+13  7.694E-01
   55    1    15.4318      3.026E+12  3.243E+14  3.241E-01
   60    1    14.1191      2.961E+12  4.932E+13  2.655E-01
   49    1    15.6058      4.420E+11  9.159E+13  4.841E-02
   18    1    16.1509      3.125E+11  3.662E+13  3.666E-02
   39    1    15.7303      2.115E+11  2.583E+13  2.354E-02
   58    1    14.2011      1.873E+11  7.763E+13  1.699E-02
   35    1    15.8448      1.329E+11  6.213E+13  1.500E-02
   32    1    15.8852      1.195E+11  1.217E+13  1.356E-02
   42    1    15.6930      8.057E+10  1.566E+14  8.926E-03
   16    1    16.1813      7.217E+10  2.487E+13  8.499E-03
   29    1    15.9080      5.727E+10  5.520E+13  6.519E-03
   21    1    16.1204      6.590E+09  3.599E+12  7.702E-04
   46    1    15.6590      6.183E+09  1.195E+14  6.820E-04
   24    1    16.0284      1.253E+09  3.194E+13  1.448E-04
    5    1    16.4153      7.577E+08  6.431E+11  9.184E-05
    9    1    16.3485      1.013E+08  1.617E+11  1.218E-05
   12    1    16.2986      8.470E+07  5.301E+10  1.012E-05
