                 wl             A       A+Aa         f
   61    1    16.6576      8.722E+12  2.159E+14  3.630E-01
   46    1    16.9174      3.855E+12  1.973E+14  2.481E-01
   51    1    16.7971      3.273E+12  1.637E+14  2.077E-01
   63    1    16.6328      4.178E+12  2.124E+14  1.732E-01
   47    1    16.8888      6.590E+12  1.593E+14  1.409E-01
   43    1    16.9612      1.913E+12  2.227E+14  1.238E-01
   53    1    16.7698      1.743E+12  1.847E+14  1.103E-01
   59    1    16.6894      5.140E+12  1.395E+14  1.073E-01
   42    1    16.9620      2.323E+12  1.034E+14  1.002E-01
   64    1    16.5526      3.014E+12  1.316E+14  6.190E-02
   54    1    16.7629      8.762E+11  8.592E+13  3.692E-02
   33    1    17.0435      4.490E+11  1.015E+14  1.956E-02
   39    1    17.0107      4.028E+11  8.871E+13  1.747E-02
   31    1    17.0678      3.678E+11  9.373E+13  1.606E-02
   37    1    17.0133      2.188E+11  1.092E+14  1.424E-02
   48    1    16.8353      2.688E+11  1.243E+14  1.141E-02
   32    1    17.0611      1.314E+11  9.416E+13  8.605E-03
   60    1    16.6730      8.865E+10  2.020E+14  5.542E-03
   56    1    16.7350      5.520E+10  7.626E+13  2.318E-03
   40    1    17.0077      9.520E+10  8.702E+13  2.064E-03
   57    1    16.7304      3.183E+10  7.788E+13  2.004E-03
   30    1    17.0713      2.297E+10  1.028E+14  1.505E-03
   45    1    16.9189      1.932E+10  1.048E+14  8.290E-04
   21    1    17.1432      1.865E+10  1.019E+14  8.215E-04
   55    1    16.7431      2.696E+10  7.866E+13  5.667E-04
   20    1    17.1474      2.223E+10  1.009E+14  4.900E-04
   34    1    17.0356      8.600E+09  8.809E+13  1.871E-04
   22    1    17.1364      1.188E+09  1.033E+14  7.842E-05
   27    1    17.0912      9.365E+08  9.297E+13  6.153E-05
