                 wl             A       A+Aa         f
  169    1    15.9630      8.460E+12  1.263E+14  3.232E-01
  164    1    15.9697      3.650E+12  1.038E+14  2.093E-01
  185    1    15.9017      3.050E+12  1.014E+14  1.735E-01
  132    1    16.0935      4.125E+12  7.988E+13  1.601E-01
  163    1    15.9768      6.990E+12  2.019E+14  1.338E-01
  118    1    16.1476      1.641E+12  3.910E+13  9.620E-02
  170    1    15.9624      1.628E+12  5.136E+13  9.325E-02
   75    1    16.3352      1.502E+12  1.694E+13  9.015E-02
  130    1    16.1045      1.309E+12  7.500E+13  7.635E-02
  141    1    16.0484      3.881E+12  8.554E+13  7.493E-02
  242    1    14.6034      1.374E+12  2.227E+14  6.590E-02
   70    1    16.3570      1.228E+12  1.835E+13  4.927E-02
  152    1    16.0212      1.273E+12  7.782E+13  4.897E-02
  243    1    14.5820      1.403E+12  2.235E+14  4.473E-02
  162    1    15.9782      7.712E+11  7.888E+13  4.428E-02
  154    1    16.0136      2.240E+12  6.164E+13  4.305E-02
  173    1    15.9505      7.040E+11  1.214E+14  4.027E-02
  159    1    15.9957      6.703E+11  5.897E+13  3.857E-02
  139    1    16.0599      6.482E+11  1.193E+14  3.760E-02
  174    1    15.9410      1.915E+12  1.074E+14  3.648E-02
  133    1    16.0886      6.132E+11  6.790E+13  3.570E-02
  119    1    16.1466      5.910E+11  1.212E+13  3.465E-02
  158    1    15.9957      8.350E+11  6.956E+13  3.202E-02
  225    1    15.6801      5.650E+11  1.683E+14  3.125E-02
  195    1    15.8675      8.080E+11  8.782E+13  3.050E-02
  134    1    16.0856      1.513E+12  6.461E+13  2.935E-02
   67    1    16.3747      1.340E+12  2.188E+13  2.695E-02
  200    1    15.8511      4.563E+11  8.179E+13  2.580E-02
  140    1    16.0510      6.235E+11  1.003E+14  2.408E-02
  127    1    16.1185      4.005E+11  6.112E+13  2.340E-02
  143    1    16.0431      5.895E+11  6.830E+13  2.274E-02
  244    1    14.5716      1.392E+12  2.290E+14  2.217E-02
  188    1    15.8938      3.308E+11  8.290E+13  1.880E-02
  166    1    15.9663      4.682E+11  4.089E+13  1.790E-02
  110    1    16.1974      2.915E+11  8.794E+12  1.720E-02
  217    1    15.7479      2.937E+11  3.807E+13  1.638E-02
  235    1    15.6002      2.892E+11  1.260E+14  1.582E-02
  213    1    15.7718      4.208E+11  1.071E+14  1.570E-02
  183    1    15.9103      2.553E+11  6.068E+13  1.453E-02
   83    1    16.2829      2.400E+11  1.612E+13  1.431E-02
  192    1    15.8825      7.515E+11  7.471E+13  1.421E-02
   45    1    16.4671      2.238E+11  6.050E+12  1.365E-02
   77    1    16.3143      3.088E+11  2.026E+13  1.231E-02
  218    1    15.7312      3.235E+11  6.178E+13  1.200E-02
  156    1    16.0019      5.705E+11  5.489E+13  1.095E-02
  182    1    15.9138      2.882E+11  8.246E+13  1.094E-02
  153    1    16.0206      1.823E+11  6.522E+13  1.052E-02
