j g(j) i g(i) wl A A^a A/A^a f
622 8.000 1 4.000 12.9090 2.628E-11 4.009E+09 6.553E-21 1.313E-24
1472 8.000 1 4.000 12.7867 2.606E-11 8.914E+10 2.924E-22 1.277E-24
1076 8.000 1 4.000 12.8524 1.528E-11 2.080E+09 7.345E-21 7.568E-25
1452 8.000 1 4.000 12.7867 5.125E-12 6.082E+08 8.426E-21 2.512E-25
1300 8.000 1 4.000 12.8079 5.030E-12 3.723E+05 1.351E-17 2.474E-25
1376 8.000 1 4.000 12.8045 3.783E-12 4.141E+06 9.134E-19 1.860E-25
1357 8.000 1 4.000 12.8045 2.761E-12 2.653E+09 1.041E-21 1.358E-25
1216 8.000 1 4.000 12.8257 1.921E-12 1.621E+09 1.185E-21 9.472E-26
1225 8.000 1 4.000 12.8257 1.716E-12 2.959E+06 5.800E-19 8.463E-26
418 8.000 1 4.000 12.9835 1.402E-12 4.132E+01 3.394E-14 7.090E-26
1360 8.000 1 4.000 12.8045 1.112E-12 1.766E+09 6.296E-22 5.467E-26
1217 8.000 1 4.000 12.8257 9.604E-13 2.436E+09 3.942E-22 4.737E-26
923 8.000 1 4.000 12.8608 2.359E-13 7.774E+08 3.034E-22 1.170E-26
307 8.000 1 4.000 13.0054 4.468E-14 2.655E+01 1.683E-15 2.266E-27
423 8.000 1 4.000 12.9835 1.680E-14 5.703E-04 2.946E-11 8.493E-28
410 8.000 1 4.000 12.9835 9.563E-15 6.928E+00 1.380E-15 4.833E-28
299 8.000 1 4.000 13.0054 2.310E-15 5.260E+00 4.391E-16 1.172E-28
1068 8.000 1 4.000 12.8553 5.306E-16 3.791E+06 1.400E-22 2.630E-29
1153 8.000 1 4.000 12.8340 1.763E-16 4.067E+06 4.333E-23 8.708E-30
1537 8.000 1 4.000 12.7313 1.525E-16 1.671E+10 9.128E-27 7.410E-30
1504 8.000 1 4.000 12.7523 8.679E-17 1.985E+10 4.373E-27 4.232E-30
