j g(j) i g(i) wl A A+A^a A/(A+A^a) f
24 0 0 0 17.2656 3.79740E+12 7.30234E+14 0 2.54566E-01
35 0 0 0 17.2105 3.30665E+12 5.93308E+14 0 1.46837E-01
39 0 0 0 17.1881 2.72155E+12 7.06147E+14 0 1.20539E-01
74 0 0 0 16.9575 4.07450E+12 6.01843E+14 0 8.78260E-02
63 0 0 0 17.0535 3.39508E+12 4.68975E+14 0 7.40122E-02
25 0 0 0 17.2502 2.67099E+12 5.85405E+14 0 5.95787E-02
45 0 0 0 17.1572 5.98410E+11 6.72654E+14 0 3.96133E-02
83 0 0 0 16.9159 1.61290E+12 5.90448E+14 0 3.45958E-02
40 0 0 0 17.1838 7.54002E+11 6.66968E+14 0 3.33786E-02
49 0 0 0 17.1429 7.04102E+11 6.84928E+14 0 3.10213E-02
71 0 0 0 16.9786 4.52405E+11 4.98853E+14 0 2.93280E-02
32 0 0 0 17.2280 5.49628E+11 5.83228E+14 0 2.44568E-02
17 0 0 0 17.2968 3.09114E+11 5.39824E+14 0 2.07970E-02
20 0 0 0 17.2757 2.74526E+11 5.31089E+14 0 1.84248E-02
10 0 0 0 17.3433 7.93740E+11 5.18937E+14 0 1.78966E-02
29 0 0 0 17.2389 7.04822E+11 5.85829E+14 0 1.57010E-02
36 0 0 0 17.2074 2.13310E+11 5.84164E+14 0 1.42034E-02
59 0 0 0 17.0697 3.14537E+11 6.24135E+14 0 1.37399E-02
13 0 0 0 17.3355 2.66622E+11 5.13148E+14 0 1.20123E-02
97 0 0 0 16.7972 2.57888E+11 6.21151E+14 0 1.09084E-02
78 0 0 0 16.9369 1.66813E+11 5.29143E+14 0 1.07609E-02
42 0 0 0 17.1758 4.57536E+11 7.49377E+14 0 1.01179E-02
34 0 0 0 17.2182 4.24660E+11 5.93866E+14 0 9.43728E-03
70 0 0 0 16.9867 1.38918E+11 5.56138E+14 0 9.01414E-03
12 0 0 0 17.3377 1.22402E+11 5.13535E+14 0 8.27412E-03
77 0 0 0 16.9405 1.22092E+11 5.71509E+14 0 7.87938E-03
33 0 0 0 17.2233 1.15743E+11 5.98237E+14 0 7.72110E-03
37 0 0 0 17.2015 3.41704E+11 5.68577E+14 0 7.57894E-03
26 0 0 0 17.2500 1.12443E+11 6.42546E+14 0 7.52422E-03
61 0 0 0 17.0607 1.13357E+11 6.13918E+14 0 7.41975E-03
72 0 0 0 16.9698 1.67585E+11 5.81780E+14 0 7.23511E-03
19 0 0 0 17.2838 1.02363E+11 5.38398E+14 0 6.87657E-03
30 0 0 0 17.2368 1.48754E+11 5.93051E+14 0 6.62582E-03
38 0 0 0 17.1908 9.43995E+10 6.03854E+14 0 6.27352E-03
54 0 0 0 17.1140 1.37820E+11 5.54651E+14 0 6.05168E-03
89 0 0 0 16.8683 9.36206E+10 6.16938E+14 0 5.99050E-03
51 0 0 0 17.1312 2.57930E+11 6.72643E+14 0 5.67418E-03
87 0 0 0 16.8720 8.53698E+10 5.26786E+14 0 5.46493E-03
53 0 0 0 17.1248 1.18573E+11 5.78338E+14 0 5.21308E-03
52 0 0 0 17.1262 7.56493E+10 5.49380E+14 0 4.98975E-03
92 0 0 0 16.8562 1.12995E+11 5.40536E+14 0 4.81323E-03
22 0 0 0 17.2669 1.03790E+11 5.19553E+14 0 4.63918E-03
85 0 0 0 16.8920 1.06348E+11 6.06216E+14 0 4.54936E-03
88 0 0 0 16.8696 9.74250E+10 5.14454E+14 0 4.15661E-03
56 0 0 0 17.0984 1.77195E+11 5.72627E+14 0 3.88319E-03
64 0 0 0 17.0336 5.40066E+10 5.80474E+14 0 3.52379E-03
67 0 0 0 17.0058 4.58238E+10 6.01968E+14 0 2.98014E-03
9 0 0 0 17.3550 6.58290E+10 5.11818E+14 0 2.97251E-03
27 0 0 0 17.2488 6.38358E+10 5.96729E+14 0 2.84734E-03
43 0 0 0 17.1720 4.09414E+10 6.29104E+14 0 2.71490E-03
60 0 0 0 17.0681 3.94930E+10 6.17650E+14 0 2.58726E-03
80 0 0 0 16.9258 3.78675E+10 4.12396E+14 0 2.43957E-03
66 0 0 0 17.0104 1.11375E+11 6.10704E+14 0 2.41572E-03
7 0 0 0 17.3854 9.04096E+10 5.19984E+14 0 2.04838E-03
86 0 0 0 16.8774 9.40483E+10 6.66389E+14 0 2.00811E-03
93 0 0 0 16.8370 9.33628E+10 5.59664E+14 0 1.98395E-03
58 0 0 0 17.0932 2.95569E+10 6.36807E+14 0 1.94202E-03
68 0 0 0 17.0012 3.75169E+10 5.04399E+14 0 1.62572E-03
55 0 0 0 17.1017 3.69546E+10 5.88576E+14 0 1.62033E-03
91 0 0 0 16.8569 2.45897E+10 5.76615E+14 0 1.57130E-03
84 0 0 0 16.8986 2.18329E+10 6.24581E+14 0 1.40205E-03
14 0 0 0 17.3208 2.03763E+10 5.12734E+14 0 1.37471E-03
