j g(j) i g(i) wl A A+A^a A/(A+A^a) f
815 5.000 1 1.000 6.67100 1.368E+06 5.103E+12 2.680E-07 4.563E-08
39 5.000 1 1.000 10.3659 5.306E+05 2.053E+12 2.584E-07 4.274E-08
432 5.000 1 1.000 7.31060 1.009E+06 7.649E+12 1.319E-07 4.042E-08
324 5.000 1 1.000 7.61949 7.848E+05 1.087E+13 7.219E-08 3.415E-08
33 5.000 1 1.000 10.4491 4.158E+05 3.254E+12 1.278E-07 3.403E-08
674 5.000 1 1.000 6.91599 9.482E+05 3.989E+12 2.377E-07 3.400E-08
49 5.000 1 1.000 10.2158 4.098E+05 2.470E+13 1.659E-08 3.206E-08
665 5.000 1 1.000 6.91993 8.330E+05 4.148E+12 2.008E-07 2.991E-08
420 3.000 1 1.000 7.36510 1.204E+06 3.488E+12 3.452E-07 2.937E-08
832 5.000 1 1.000 6.65476 8.674E+05 8.665E+12 1.001E-07 2.880E-08
197 5.000 1 1.000 8.95853 4.784E+05 5.491E+12 8.712E-08 2.878E-08
193 5.000 1 1.000 9.00059 4.514E+05 8.514E+12 5.302E-08 2.741E-08
632 5.000 1 1.000 6.94622 7.078E+05 5.120E+12 1.382E-07 2.560E-08
785 5.000 1 1.000 6.76680 7.132E+05 1.504E+12 4.742E-07 2.448E-08
26 3.000 1 1.000 10.6678 4.677E+05 1.562E+11 2.994E-06 2.393E-08
855 5.000 1 1.000 6.55656 7.240E+05 2.977E+12 2.432E-07 2.333E-08
998 5.000 1 1.000 6.34264 7.720E+05 2.197E+12 3.514E-07 2.328E-08
839 5.000 1 1.000 6.64972 6.206E+05 1.293E+12 4.801E-07 2.057E-08
190 5.000 1 1.000 9.02598 3.244E+05 4.470E+12 7.257E-08 1.981E-08
263 5.000 1 1.000 7.88208 4.134E+05 1.047E+13 3.947E-08 1.926E-08
784 5.000 1 1.000 6.76702 5.344E+05 1.242E+12 4.302E-07 1.834E-08
585 5.000 1 1.000 7.02443 4.774E+05 3.923E+12 1.217E-07 1.765E-08
701 5.000 1 1.000 6.90103 4.880E+05 1.231E+12 3.963E-07 1.742E-08
245 5.000 1 1.000 7.99716 3.186E+05 3.167E+12 1.006E-07 1.528E-08
756 5.000 1 1.000 6.77642 4.430E+05 6.246E+12 7.092E-08 1.525E-08
67 5.000 1 1.000 9.99449 1.986E+05 8.954E+11 2.218E-07 1.487E-08
377 5.000 1 1.000 7.45460 2.784E+05 1.081E+13 2.576E-08 1.160E-08
625 5.000 1 1.000 6.95604 3.190E+05 1.593E+12 2.002E-07 1.157E-08
989 5.000 1 1.000 6.34450 3.320E+05 2.249E+12 1.476E-07 1.002E-08
510 5.000 1 1.000 7.13241 2.464E+05 5.496E+12 4.483E-08 9.394E-09
486 5.000 1 1.000 7.15844 2.384E+05 9.296E+11 2.564E-07 9.158E-09
513 5.000 1 1.000 7.12740 2.332E+05 3.956E+12 5.895E-08 8.881E-09
884 5.000 1 1.000 6.49427 2.640E+05 2.565E+12 1.029E-07 8.344E-09
240 3.000 1 1.000 8.04363 2.817E+05 1.018E+12 2.767E-07 8.197E-09
257 5.000 1 1.000 7.92937 1.729E+05 1.028E+12 1.682E-07 8.147E-09
579 5.000 1 1.000 7.03540 2.176E+05 4.122E+12 5.279E-08 8.073E-09
34 3.000 1 1.000 10.4456 1.614E+05 1.959E+12 8.241E-08 7.921E-09
220 5.000 1 1.000 8.82904 1.237E+05 5.918E+12 2.091E-08 7.230E-09
959 5.000 1 1.000 6.40675 2.248E+05 2.566E+12 8.762E-08 6.915E-09
485 5.000 1 1.000 7.15919 1.761E+05 6.746E+12 2.611E-08 6.767E-09
259 5.000 1 1.000 7.89153 1.446E+05 6.796E+12 2.128E-08 6.752E-09
459 5.000 1 1.000 7.22141 1.705E+05 2.025E+12 8.419E-08 6.663E-09
243 5.000 1 1.000 8.01153 1.301E+05 2.297E+12 5.664E-08 6.260E-09
591 5.000 1 1.000 6.99849 1.662E+05 9.965E+11 1.668E-07 6.102E-09
458 5.000 1 1.000 7.22326 1.534E+05 3.929E+12 3.905E-08 6.001E-09
599 5.000 1 1.000 6.98308 1.545E+05 4.436E+12 3.483E-08 5.649E-09
23 5.000 1 1.000 10.7921 6.456E+04 2.941E+12 2.195E-08 5.637E-09
211 5.000 1 1.000 8.86503 8.248E+04 2.220E+13 3.715E-09 4.860E-09
285 5.000 1 1.000 7.71972 1.039E+05 1.892E+12 5.491E-08 4.641E-09
133 5.000 1 1.000 9.50032 6.812E+04 2.894E+12 2.354E-08 4.609E-09
675 5.000 1 1.000 6.91570 1.221E+05 5.374E+12 2.271E-08 4.376E-09
573 5.000 1 1.000 7.03733 1.172E+05 4.131E+12 2.837E-08 4.351E-09
888 5.000 1 1.000 6.49063 1.314E+05 2.581E+12 5.091E-08 4.149E-09
454 3.000 1 1.000 7.23944 1.666E+05 8.965E+11 1.858E-07 3.927E-09
142 5.000 1 1.000 9.45145 5.744E+04 6.796E+11 8.451E-08 3.846E-09
62 5.000 1 1.000 10.0355 5.090E+04 7.667E+12 6.639E-09 3.842E-09
113 5.000 1 1.000 9.67273 5.402E+04 4.048E+12 1.335E-08 3.789E-09
417 5.000 1 1.000 7.37164 9.266E+04 1.623E+12 5.709E-08 3.775E-09
504 5.000 1 1.000 7.13608 9.860E+04 3.657E+12 2.696E-08 3.764E-09
780 5.000 1 1.000 6.76808 1.075E+05 1.243E+12 8.647E-08 3.691E-09
820 5.000 1 1.000 6.66135 1.088E+05 4.241E+12 2.565E-08 3.618E-09
76 3.000 1 1.000 9.90087 6.893E+04 3.440E+12 2.004E-08 3.039E-09
862 5.000 1 1.000 6.53919 9.338E+04 5.212E+12 1.792E-08 2.994E-09
928 3.000 1 1.000 6.44877 1.503E+05 7.234E+12 2.077E-08 2.811E-09
44 5.000 1 1.000 10.2603 3.452E+04 1.595E+13 2.164E-09 2.723E-09
801 5.000 1 1.000 6.70450 7.632E+04 1.003E+12 7.606E-08 2.572E-09
805 5.000 1 1.000 6.69064 7.510E+04 1.120E+12 6.704E-08 2.520E-09
275 3.000 1 1.000 7.82707 9.060E+04 1.479E+12 6.126E-08 2.496E-09
547 5.000 1 1.000 7.07430 6.638E+04 1.128E+13 5.886E-09 2.490E-09
536 5.000 1 1.000 7.10020 6.352E+04 4.565E+12 1.391E-08 2.401E-09
277 5.000 1 1.000 7.77975 4.976E+04 1.496E+12 3.326E-08 2.258E-09
346 5.000 1 1.000 7.55738 5.192E+04 1.803E+12 2.879E-08 2.223E-09
852 5.000 1 1.000 6.56608 6.548E+04 2.503E+12 2.616E-08 2.116E-09
32 3.000 1 1.000 10.5043 3.863E+04 1.487E+11 2.598E-07 1.917E-09
752 5.000 1 1.000 6.78132 5.354E+04 5.698E+12 9.396E-09 1.845E-09
145 5.000 1 1.000 9.43946 2.736E+04 8.434E+11 3.244E-08 1.828E-09
941 5.000 1 1.000 6.44304 5.298E+04 2.239E+12 2.366E-08 1.649E-09
25 3.000 1 1.000 10.7503 3.044E+04 3.253E+10 9.357E-07 1.582E-09
902 5.000 1 1.000 6.46934 4.576E+04 6.208E+12 7.371E-09 1.436E-09
226 5.000 1 1.000 8.73543 2.464E+04 2.076E+13 1.187E-09 1.409E-09
45 3.000 1 1.000 10.2584 2.924E+04 3.335E+12 8.769E-09 1.384E-09
75 5.000 1 1.000 9.92541 1.816E+04 2.200E+12 8.254E-09 1.341E-09
708 5.000 1 1.000 6.84372 3.806E+04 1.072E+12 3.550E-08 1.336E-09
128 5.000 1 1.000 9.51008 1.948E+04 8.068E+11 2.415E-08 1.321E-09
574 3.000 1 1.000 7.03725 5.560E+04 1.009E+12 5.512E-08 1.238E-09
86 5.000 1 1.000 9.82111 1.561E+04 3.129E+12 4.990E-09 1.129E-09
421 5.000 1 1.000 7.36472 2.666E+04 2.935E+12 9.082E-09 1.084E-09
606 5.000 1 1.000 6.97723 2.894E+04 3.798E+12 7.619E-09 1.056E-09
711 5.000 1 1.000 6.82323 3.012E+04 1.275E+12 2.362E-08 1.051E-09
181 5.000 1 1.000 9.07414 1.559E+04 6.592E+11 2.365E-08 9.624E-10
18 3.000 1 1.000 49.8156 8.443E+02 9.087E+10 9.292E-09 9.426E-10
777 5.000 1 1.000 6.76842 2.744E+04 2.229E+12 1.231E-08 9.421E-10
351 3.000 1 1.000 7.52369 3.527E+04 2.104E+12 1.677E-08 8.982E-10
95 5.000 1 1.000 9.76001 1.192E+04 6.099E+12 1.955E-09 8.513E-10
615 5.000 1 1.000 6.97395 2.110E+04 1.331E+12 1.585E-08 7.696E-10
256 3.000 1 1.000 7.94417 2.699E+04 1.065E+12 2.534E-08 7.661E-10
301 5.000 1 1.000 7.67307 1.716E+04 1.260E+12 1.362E-08 7.575E-10
98 5.000 1 1.000 9.74187 1.032E+04 1.917E+12 5.385E-09 7.345E-10
239 3.000 1 1.000 8.06306 2.387E+04 1.099E+12 2.172E-08 6.981E-10
481 5.000 1 1.000 7.17458 1.789E+04 2.240E+12 7.987E-09 6.903E-10
292 5.000 1 1.000 7.70191 1.551E+04 4.588E+12 3.380E-09 6.896E-10
219 5.000 1 1.000 8.83125 1.052E+04 7.036E+12 1.495E-09 6.151E-10
423 5.000 1 1.000 7.35449 1.363E+04 1.485E+12 9.178E-09 5.525E-10
158 5.000 1 1.000 9.28067 8.188E+03 2.175E+12 3.765E-09 5.286E-10
600 5.000 1 1.000 6.98284 1.381E+04 6.580E+12 2.099E-09 5.049E-10
231 5.000 1 1.000 8.68568 8.102E+03 3.631E+12 2.231E-09 4.582E-10
731 3.000 1 1.000 6.79157 2.066E+04 1.266E+12 1.632E-08 4.287E-10
69 3.000 1 1.000 9.97968 9.497E+03 5.387E+11 1.763E-08 4.254E-10
859 5.000 1 1.000 6.54610 1.318E+04 1.726E+12 7.637E-09 4.235E-10
900 5.000 1 1.000 6.47076 1.294E+04 2.844E+12 4.550E-09 4.062E-10
360 5.000 1 1.000 7.49459 9.432E+03 3.349E+12 2.816E-09 3.972E-10
453 3.000 1 1.000 7.24717 1.622E+04 9.019E+11 1.798E-08 3.831E-10
489 3.000 1 1.000 7.15671 1.488E+04 8.955E+11 1.662E-08 3.429E-10
477 5.000 1 1.000 7.17824 8.694E+03 2.233E+12 3.894E-09 3.358E-10
948 3.000 1 1.000 6.44245 1.434E+04 1.244E+12 1.153E-08 2.677E-10
746 5.000 1 1.000 6.78658 7.334E+03 2.296E+12 3.195E-09 2.532E-10
936 5.000 1 1.000 6.44392 7.644E+03 2.232E+12 3.424E-09 2.379E-10
