j g(j) i g(i) wl A A^a A/A^a f
83 4.000 1 4.000 8.78999 1.902E+09 9.418E+12 2.019E-04 2.203E-05
82 4.000 1 4.000 8.79308 1.708E+09 2.806E+13 6.087E-05 1.979E-05
1126 4.000 1 4.000 8.46172 1.790E+09 8.982E+12 1.993E-04 1.921E-05
236 4.000 1 4.000 8.59992 1.669E+09 9.425E+12 1.771E-04 1.851E-05
946 2.000 1 4.000 8.46853 3.401E+09 1.116E+12 3.048E-03 1.829E-05
681 2.000 1 4.000 8.50258 3.213E+09 3.385E+12 9.492E-04 1.741E-05
85 4.000 1 4.000 8.78770 1.314E+09 2.091E+13 6.286E-05 1.522E-05
222 6.000 1 4.000 8.61416 8.300E+08 3.699E+12 2.244E-04 1.385E-05
302 6.000 1 4.000 8.58641 7.550E+08 7.023E+12 1.075E-04 1.252E-05
333 4.000 1 4.000 8.58298 1.043E+09 6.794E+12 1.534E-04 1.152E-05
298 4.000 1 4.000 8.58706 9.430E+08 2.882E+12 3.272E-04 1.043E-05
80 4.000 1 4.000 8.79596 7.735E+08 1.517E+13 5.098E-05 8.973E-06
1321 4.000 1 4.000 8.43787 7.125E+08 5.262E+12 1.354E-04 7.605E-06
32 6.000 1 4.000 8.89871 4.157E+08 7.554E+12 5.503E-05 7.404E-06
301 4.000 1 4.000 8.58643 6.633E+08 7.118E+12 9.318E-05 7.330E-06
220 4.000 1 4.000 8.61419 6.510E+08 3.518E+12 1.851E-04 7.243E-06
240 4.000 1 4.000 8.59532 6.375E+08 1.684E+13 3.786E-05 7.060E-06
1127 2.000 1 4.000 8.46161 1.246E+09 9.824E+12 1.268E-04 6.688E-06
81 2.000 1 4.000 8.79327 1.001E+09 2.953E+13 3.389E-05 5.803E-06
663 6.000 1 4.000 8.50440 3.395E+08 3.320E+12 1.023E-04 5.520E-06
239 6.000 1 4.000 8.59960 3.310E+08 1.001E+13 3.306E-05 5.505E-06
680 4.000 1 4.000 8.50261 4.328E+08 3.334E+12 1.298E-04 4.690E-06
662 4.000 1 4.000 8.50442 4.138E+08 3.352E+12 1.234E-04 4.488E-06
221 2.000 1 4.000 8.61417 7.765E+08 3.651E+12 2.127E-04 4.320E-06
79 6.000 1 4.000 8.79608 2.335E+08 1.492E+13 1.565E-05 4.063E-06
658 4.000 1 4.000 8.50471 3.395E+08 1.380E+12 2.461E-04 3.680E-06
322 6.000 1 4.000 8.58511 2.063E+08 7.376E+10 2.798E-03 3.420E-06
24 4.000 1 4.000 9.65095 2.411E+08 3.996E+14 6.034E-07 3.368E-06
482 6.000 1 4.000 8.53631 2.013E+08 2.019E+12 9.970E-05 3.300E-06
476 2.000 1 4.000 8.53811 5.825E+08 8.057E+12 7.230E-05 3.183E-06
91 4.000 1 4.000 8.77868 2.665E+08 2.191E+13 1.216E-05 3.080E-06
31 4.000 1 4.000 8.89889 2.568E+08 7.580E+12 3.388E-05 3.051E-06
641 4.000 1 4.000 8.51543 2.759E+08 1.033E+13 2.671E-05 2.999E-06
1121 4.000 1 4.000 8.46261 2.620E+08 4.053E+12 6.464E-05 2.813E-06
130 6.000 1 4.000 8.73602 1.563E+08 2.703E+13 5.782E-06 2.683E-06
72 8.000 1 4.000 8.81202 1.151E+08 3.864E+11 2.978E-04 2.680E-06
590 6.000 1 4.000 8.52004 1.595E+08 1.585E+09 1.007E-01 2.605E-06
93 4.000 1 4.000 8.77680 2.162E+08 1.792E+13 1.207E-05 2.497E-06
84 2.000 1 4.000 8.78774 4.004E+08 2.104E+13 1.902E-05 2.318E-06
1122 6.000 1 4.000 8.46259 1.432E+08 3.781E+12 3.786E-05 2.306E-06
169 6.000 1 4.000 8.69047 1.329E+08 2.811E+12 4.727E-05 2.257E-06
101 6.000 1 4.000 8.75621 1.280E+08 3.824E+13 3.349E-06 2.208E-06
99 2.000 1 4.000 8.75840 3.824E+08 1.030E+13 3.714E-05 2.199E-06
241 2.000 1 4.000 8.59525 3.931E+08 1.672E+13 2.351E-05 2.177E-06
1317 4.000 1 4.000 8.43841 1.997E+08 2.276E+12 8.776E-05 2.132E-06
71 6.000 1 4.000 8.81206 1.151E+08 3.837E+11 3.000E-04 2.010E-06
26 4.000 1 4.000 9.63739 1.349E+08 2.790E+14 4.834E-07 1.878E-06
28 2.000 1 4.000 9.59291 2.505E+08 3.352E+14 7.474E-07 1.728E-06
55 6.000 1 4.000 8.82414 9.780E+07 9.999E+12 9.781E-06 1.713E-06
1118 4.000 1 4.000 8.46280 1.548E+08 1.463E+12 1.058E-04 1.662E-06
1214 4.000 1 4.000 8.45200 1.550E+08 2.733E+12 5.673E-05 1.660E-06
134 8.000 1 4.000 8.73260 7.124E+07 1.387E+12 5.136E-05 1.629E-06
683 6.000 1 4.000 8.50167 9.525E+07 4.674E+12 2.038E-05 1.548E-06
481 4.000 1 4.000 8.53638 1.414E+08 1.990E+12 7.104E-05 1.545E-06
1322 2.000 1 4.000 8.43775 2.770E+08 5.067E+12 5.466E-05 1.478E-06
917 4.000 1 4.000 8.47490 1.367E+08 5.468E+12 2.501E-05 1.472E-06
188 8.000 1 4.000 8.65913 6.265E+07 3.550E+11 1.765E-04 1.408E-06
70 4.000 1 4.000 8.81209 1.151E+08 3.880E+11 2.967E-04 1.340E-06
54 4.000 1 4.000 8.82436 1.141E+08 9.808E+12 1.164E-05 1.332E-06
1318 6.000 1 4.000 8.43840 8.277E+07 2.204E+12 3.755E-05 1.326E-06
1325 6.000 1 4.000 8.43723 8.208E+07 3.804E+12 2.158E-05 1.314E-06
669 2.000 1 4.000 8.50301 2.321E+08 2.565E+12 9.049E-05 1.258E-06
299 2.000 1 4.000 8.58647 2.228E+08 7.244E+12 3.076E-05 1.231E-06
133 6.000 1 4.000 8.73274 7.083E+07 1.308E+12 5.415E-05 1.215E-06
135 4.000 1 4.000 8.72969 1.048E+08 2.069E+13 5.067E-06 1.198E-06
1130 6.000 1 4.000 8.46125 7.052E+07 2.913E+12 2.421E-05 1.135E-06
338 6.000 1 4.000 8.58094 6.668E+07 9.225E+12 7.228E-06 1.104E-06
187 6.000 1 4.000 8.65914 6.263E+07 3.494E+11 1.793E-04 1.056E-06
469 6.000 1 4.000 8.54109 6.417E+07 5.704E+12 1.125E-05 1.053E-06
471 4.000 1 4.000 8.53971 8.823E+07 5.303E+12 1.664E-05 9.645E-07
945 4.000 1 4.000 8.46876 8.688E+07 3.579E+12 2.428E-05 9.341E-07
168 4.000 1 4.000 8.69054 8.230E+07 2.820E+12 2.918E-05 9.317E-07
94 4.000 1 4.000 8.77620 7.944E+07 1.815E+13 4.376E-06 9.175E-07
332 2.000 1 4.000 8.58356 1.635E+08 6.117E+12 2.673E-05 9.030E-07
474 6.000 1 4.000 8.53828 5.462E+07 4.626E+11 1.181E-04 8.956E-07
692 2.000 1 4.000 8.49634 1.628E+08 9.544E+12 1.705E-05 8.805E-07
1134 4.000 1 4.000 8.45949 8.023E+07 2.734E+12 2.934E-05 8.608E-07
1319 2.000 1 4.000 8.43788 1.573E+08 2.304E+12 6.828E-05 8.395E-07
345 2.000 1 4.000 8.57208 1.518E+08 1.227E+13 1.237E-05 8.358E-07
1124 4.000 1 4.000 8.46200 7.680E+07 4.229E+12 1.816E-05 8.243E-07
132 4.000 1 4.000 8.73286 7.070E+07 1.246E+12 5.676E-05 8.085E-07
90 2.000 1 4.000 8.77943 1.384E+08 2.118E+13 6.533E-06 7.998E-07
325 4.000 1 4.000 8.58507 6.965E+07 9.615E+10 7.244E-04 7.695E-07
272 8.000 1 4.000 8.58964 3.372E+07 1.611E+11 2.093E-04 7.460E-07
642 2.000 1 4.000 8.51531 1.358E+08 1.026E+13 1.324E-05 7.379E-07
342 8.000 1 4.000 8.57701 3.326E+07 7.663E+11 4.340E-05 7.337E-07
593 4.000 1 4.000 8.52002 6.473E+07 6.353E+08 1.019E-01 7.043E-07
185 4.000 1 4.000 8.65914 6.263E+07 3.453E+11 1.814E-04 7.040E-07
660 2.000 1 4.000 8.50445 1.284E+08 3.439E+12 3.733E-05 6.960E-07
69 2.000 1 4.000 8.81211 1.152E+08 3.774E+11 3.051E-04 6.703E-07
361 6.000 1 4.000 8.56314 3.805E+07 7.535E+11 5.050E-05 6.276E-07
1314 4.000 1 4.000 8.43854 5.568E+07 9.144E+11 6.088E-05 5.945E-07
27 2.000 1 4.000 9.63537 8.132E+07 2.768E+14 2.938E-07 5.661E-07
328 2.000 1 4.000 8.58503 1.008E+08 7.310E+10 1.379E-03 5.570E-07
341 6.000 1 4.000 8.57708 3.350E+07 7.283E+11 4.600E-05 5.543E-07
271 6.000 1 4.000 8.58970 3.323E+07 1.541E+11 2.156E-04 5.515E-07
390 8.000 1 4.000 8.55452 2.348E+07 2.114E+11 1.110E-04 5.150E-07
227 6.000 1 4.000 8.60606 3.025E+07 1.353E+12 2.236E-05 5.039E-07
1128 2.000 1 4.000 8.46149 9.345E+07 6.951E+11 1.344E-04 5.018E-07
106 4.000 1 4.000 8.75143 4.367E+07 2.411E+13 1.811E-06 5.014E-07
599 2.000 1 4.000 8.51994 9.015E+07 4.801E+08 1.878E-01 4.905E-07
327 4.000 1 4.000 8.58504 4.250E+07 1.006E+11 4.226E-04 4.698E-07
496 4.000 1 4.000 8.53395 4.098E+07 2.937E+12 1.395E-05 4.475E-07
1119 2.000 1 4.000 8.46266 8.110E+07 3.259E+12 2.489E-05 4.353E-07
657 8.000 1 4.000 8.50762 1.886E+07 4.216E+11 4.475E-05 4.092E-07
497 8.000 1 4.000 8.53327 1.862E+07 6.888E+10 2.704E-04 4.068E-07
131 2.000 1 4.000 8.73295 7.070E+07 1.241E+12 5.698E-05 4.043E-07
729 4.000 1 4.000 8.48954 3.691E+07 1.935E+12 1.908E-05 3.988E-07
544 6.000 1 4.000 8.52953 2.422E+07 9.237E+12 2.622E-06 3.963E-07
458 6.000 1 4.000 8.54164 2.350E+07 2.094E+12 1.122E-05 3.855E-07
391 6.000 1 4.000 8.55448 2.290E+07 2.184E+11 1.048E-04 3.770E-07
340 4.000 1 4.000 8.57715 3.380E+07 6.944E+11 4.868E-05 3.728E-07
270 4.000 1 4.000 8.58975 3.310E+07 1.523E+11 2.173E-04 3.663E-07
473 4.000 1 4.000 8.53829 3.348E+07 4.639E+11 7.217E-05 3.660E-07
918 2.000 1 4.000 8.47484 6.709E+07 5.636E+12 1.190E-05 3.613E-07
186 2.000 1 4.000 8.65914 6.260E+07 3.419E+11 1.831E-04 3.518E-07
1476 6.000 1 4.000 8.41982 2.165E+07 2.239E+12 9.669E-06 3.453E-07
596 4.000 1 4.000 8.51997 3.160E+07 2.874E+08 1.100E-01 3.440E-07
594 6.000 1 4.000 8.51999 2.062E+07 2.755E+08 7.483E-02 3.365E-07
600 4.000 1 4.000 8.51994 3.038E+07 4.214E+08 7.209E-02 3.305E-07
324 4.000 1 4.000 8.58507 2.805E+07 8.510E+10 3.296E-04 3.100E-07
656 6.000 1 4.000 8.50766 1.898E+07 4.083E+11 4.649E-05 3.090E-07
68 6.000 1 4.000 8.81381 1.755E+07 2.793E+13 6.284E-07 3.068E-07
498 6.000 1 4.000 8.53327 1.862E+07 6.550E+10 2.842E-04 3.048E-07
1334 2.000 1 4.000 8.43440 5.555E+07 6.849E+12 8.111E-06 2.963E-07
97 6.000 1 4.000 8.77253 1.641E+07 2.316E+13 7.087E-07 2.840E-07
1315 2.000 1 4.000 8.43846 5.295E+07 1.934E+12 2.738E-05 2.828E-07
53 2.000 1 4.000 8.82448 4.638E+07 9.601E+12 4.830E-06 2.708E-07
100 4.000 1 4.000 8.75626 2.278E+07 3.825E+13 5.954E-07 2.618E-07
1123 2.000 1 4.000 8.46207 4.855E+07 2.913E+12 1.667E-05 2.605E-07
306 6.000 1 4.000 8.58530 1.568E+07 7.538E+10 2.080E-04 2.600E-07
360 4.000 1 4.000 8.56316 2.360E+07 7.558E+11 3.122E-05 2.593E-07
900 6.000 1 4.000 8.47701 1.580E+07 3.223E+09 4.902E-03 2.553E-07
929 8.000 1 4.000 8.47080 1.186E+07 4.543E+12 2.611E-06 2.553E-07
472 2.000 1 4.000 8.53959 4.568E+07 5.614E+12 8.138E-06 2.497E-07
1510 6.000 1 4.000 8.39606 1.552E+07 3.604E+12 4.308E-06 2.461E-07
392 4.000 1 4.000 8.55444 2.243E+07 2.310E+11 9.707E-05 2.461E-07
545 4.000 1 4.000 8.52951 2.237E+07 9.514E+12 2.351E-06 2.440E-07
1146 2.000 1 4.000 8.45576 4.493E+07 9.689E+12 4.637E-06 2.408E-07
480 2.000 1 4.000 8.53641 4.394E+07 1.949E+12 2.254E-05 2.400E-07
695 6.000 1 4.000 8.49411 1.447E+07 1.185E+12 1.221E-05 2.348E-07
701 4.000 1 4.000 8.49351 2.120E+07 2.115E+12 1.002E-05 2.293E-07
246 8.000 1 4.000 8.59464 9.940E+06 1.039E+11 9.563E-05 2.202E-07
136 2.000 1 4.000 8.72896 3.833E+07 2.209E+13 1.735E-06 2.190E-07
226 4.000 1 4.000 8.60610 1.908E+07 1.357E+12 1.407E-05 2.119E-07
655 4.000 1 4.000 8.50769 1.913E+07 3.852E+11 4.966E-05 2.076E-07
1477 4.000 1 4.000 8.41931 1.933E+07 1.901E+12 1.017E-05 2.054E-07
499 4.000 1 4.000 8.53326 1.862E+07 6.749E+10 2.759E-04 2.033E-07
714 6.000 1 4.000 8.49262 1.233E+07 1.065E+12 1.157E-05 1.999E-07
928 6.000 1 4.000 8.47082 1.190E+07 3.183E+12 3.739E-06 1.921E-07
247 6.000 1 4.000 8.59464 1.152E+07 7.797E+10 1.477E-04 1.913E-07
129 4.000 1 4.000 8.73620 1.641E+07 2.711E+13 6.052E-07 1.878E-07
339 2.000 1 4.000 8.57719 3.401E+07 6.580E+11 5.168E-05 1.875E-07
269 2.000 1 4.000 8.58978 3.309E+07 1.455E+11 2.274E-04 1.830E-07
1227 8.000 1 4.000 8.44892 7.518E+06 2.950E+12 2.549E-06 1.609E-07
348 6.000 1 4.000 8.57049 9.370E+06 1.036E+13 9.045E-07 1.548E-07
1420 6.000 1 4.000 8.42640 9.648E+06 1.498E+12 6.440E-06 1.541E-07
1133 2.000 1 4.000 8.45954 2.698E+07 2.605E+12 1.036E-05 1.447E-07
1511 4.000 1 4.000 8.39575 1.364E+07 3.204E+12 4.257E-06 1.442E-07
1010 6.000 1 4.000 8.46417 8.602E+06 1.436E+10 5.991E-04 1.386E-07
736 6.000 1 4.000 8.48863 8.457E+06 2.518E+12 3.358E-06 1.371E-07
739 6.000 1 4.000 8.48860 8.403E+06 2.440E+12 3.444E-06 1.362E-07
248 4.000 1 4.000 8.59464 1.213E+07 6.752E+10 1.796E-04 1.343E-07
927 4.000 1 4.000 8.47084 1.195E+07 3.934E+12 3.037E-06 1.286E-07
1323 4.000 1 4.000 8.43771 1.199E+07 2.277E+12 5.264E-06 1.279E-07
702 2.000 1 4.000 8.49337 2.362E+07 2.302E+12 1.026E-05 1.277E-07
393 2.000 1 4.000 8.55441 2.213E+07 2.558E+11 8.648E-05 1.214E-07
1226 6.000 1 4.000 8.44893 7.522E+06 2.044E+12 3.681E-06 1.208E-07
583 4.000 1 4.000 8.52010 9.748E+06 5.477E+08 1.780E-02 1.061E-07
118 8.000 1 4.000 8.74664 4.618E+06 1.332E+11 3.466E-05 1.059E-07
225 4.000 1 4.000 8.60705 9.503E+06 1.239E+13 7.668E-07 1.056E-07
654 2.000 1 4.000 8.50771 1.924E+07 3.759E+11 5.119E-05 1.044E-07
500 2.000 1 4.000 8.53326 1.863E+07 7.627E+10 2.442E-04 1.017E-07
730 2.000 1 4.000 8.48939 1.879E+07 2.397E+12 7.838E-06 1.015E-07
694 4.000 1 4.000 8.49417 9.023E+06 1.194E+12 7.559E-06 9.760E-08
1013 6.000 1 4.000 8.46416 6.045E+06 1.701E+10 3.554E-04 9.738E-08
96 2.000 1 4.000 8.77599 1.682E+07 1.963E+13 8.566E-07 9.709E-08
224 6.000 1 4.000 8.60712 5.823E+06 1.218E+13 4.782E-07 9.703E-08
310 4.000 1 4.000 8.58526 8.255E+06 2.401E+10 3.438E-04 9.123E-08
313 4.000 1 4.000 8.58520 8.078E+06 7.605E+10 1.062E-04 8.928E-08
65 4.000 1 4.000 8.81754 7.647E+06 8.432E+12 9.069E-07 8.914E-08
1215 2.000 1 4.000 8.45196 1.638E+07 2.644E+12 6.196E-06 8.771E-08
901 4.000 1 4.000 8.47701 8.140E+06 3.117E+09 2.611E-03 8.770E-08
467 4.000 1 4.000 8.54119 7.645E+06 4.966E+12 1.539E-06 8.360E-08
1132 6.000 1 4.000 8.46019 5.120E+06 6.680E+12 7.665E-07 8.243E-08
138 2.000 1 4.000 8.72020 1.429E+07 3.569E+13 4.003E-07 8.143E-08
1225 4.000 1 4.000 8.44894 7.465E+06 2.413E+12 3.094E-06 7.990E-08
117 6.000 1 4.000 8.74664 4.607E+06 1.232E+11 3.738E-05 7.925E-08
323 6.000 1 4.000 8.58509 4.450E+06 1.342E+11 3.316E-05 7.378E-08
206 4.000 1 4.000 8.61939 6.200E+06 3.980E+12 1.558E-06 6.905E-08
249 2.000 1 4.000 8.59464 1.240E+07 6.364E+10 1.948E-04 6.865E-08
350 4.000 1 4.000 8.56816 6.163E+06 8.027E+12 7.678E-07 6.784E-08
1014 4.000 1 4.000 8.46415 6.120E+06 2.312E+10 2.647E-04 6.575E-08
926 2.000 1 4.000 8.47085 1.199E+07 5.352E+12 2.239E-06 6.445E-08
244 8.000 1 4.000 8.59486 2.861E+06 1.901E+11 1.505E-05 6.340E-08
587 2.000 1 4.000 8.52005 1.128E+07 6.295E+08 1.792E-02 6.140E-08
331 6.000 1 4.000 8.58499 3.422E+06 1.482E+10 2.309E-04 5.670E-08
457 4.000 1 4.000 8.54166 4.800E+06 2.768E+12 1.734E-06 5.250E-08
319 2.000 1 4.000 8.58515 9.475E+06 1.413E+11 6.707E-05 5.235E-08
115 4.000 1 4.000 8.74665 4.423E+06 1.233E+11 3.588E-05 5.073E-08
752 6.000 1 4.000 8.48838 3.098E+06 7.713E+11 4.017E-06 5.020E-08
1230 4.000 1 4.000 8.44852 4.596E+06 5.593E+12 8.217E-07 4.917E-08
216 4.000 1 4.000 8.61575 4.398E+06 3.997E+12 1.100E-06 4.893E-08
95 6.000 1 4.000 8.77600 2.804E+06 1.854E+13 1.513E-07 4.856E-08
606 6.000 1 4.000 8.51992 2.902E+06 7.286E+08 3.983E-03 4.738E-08
1478 2.000 1 4.000 8.41925 8.127E+06 1.965E+12 4.135E-06 4.319E-08
316 6.000 1 4.000 8.58519 2.523E+06 2.615E+10 9.649E-05 4.183E-08
488 6.000 1 4.000 8.53470 2.528E+06 4.588E+12 5.511E-07 4.143E-08
1224 2.000 1 4.000 8.44895 7.420E+06 3.186E+12 2.329E-06 3.970E-08
562 8.000 1 4.000 8.52365 1.638E+06 6.997E+10 2.340E-05 3.568E-08
1513 2.000 1 4.000 8.39545 6.565E+06 2.824E+12 2.324E-06 3.468E-08
1072 2.000 1 4.000 8.46405 6.335E+06 1.107E+10 5.723E-04 3.403E-08
1512 2.000 1 4.000 8.39571 6.083E+06 4.666E+12 1.304E-06 3.217E-08
1071 4.000 1 4.000 8.46405 2.913E+06 1.882E+10 1.548E-04 3.128E-08
971 6.000 1 4.000 8.46696 1.910E+06 1.960E+13 9.743E-08 3.080E-08
671 6.000 1 4.000 8.50286 1.887E+06 8.806E+09 2.143E-04 3.068E-08
60 6.000 1 4.000 8.82146 1.743E+06 2.299E+13 7.583E-08 3.050E-08
1475 4.000 1 4.000 8.41984 2.793E+06 2.285E+12 1.222E-06 2.968E-08
210 6.000 1 4.000 8.61859 1.735E+06 8.436E+12 2.057E-07 2.900E-08
33 8.000 1 4.000 8.89846 1.208E+06 7.515E+12 1.607E-07 2.868E-08
1479 2.000 1 4.000 8.41866 5.145E+06 3.740E+12 1.376E-06 2.733E-08
207 6.000 1 4.000 8.61929 1.607E+06 4.069E+12 3.951E-07 2.685E-08
561 6.000 1 4.000 8.52371 1.582E+06 6.182E+10 2.559E-05 2.585E-08
1231 2.000 1 4.000 8.44831 4.719E+06 5.332E+12 8.849E-07 2.525E-08
116 2.000 1 4.000 8.74664 4.267E+06 1.194E+11 3.573E-05 2.447E-08
595 2.000 1 4.000 8.51998 4.472E+06 2.464E+08 1.815E-02 2.434E-08
1421 4.000 1 4.000 8.42635 2.243E+06 1.426E+12 1.573E-06 2.388E-08
805 6.000 1 4.000 8.48509 1.402E+06 6.187E+07 2.265E-02 2.269E-08
1422 4.000 1 4.000 8.42592 2.127E+06 1.148E+12 1.852E-06 2.264E-08
349 4.000 1 4.000 8.57030 2.027E+06 9.497E+12 2.134E-07 2.232E-08
1509 4.000 1 4.000 8.39607 2.073E+06 4.550E+12 4.555E-07 2.191E-08
1009 4.000 1 4.000 8.46419 1.966E+06 2.886E+10 6.814E-05 2.112E-08
205 2.000 1 4.000 8.61944 3.674E+06 3.891E+12 9.442E-07 2.046E-08
107 2.000 1 4.000 8.75136 3.459E+06 2.178E+13 1.588E-07 1.986E-08
732 6.000 1 4.000 8.48868 1.219E+06 2.431E+11 5.015E-06 1.976E-08
376 6.000 1 4.000 8.56017 1.166E+06 3.058E+11 3.811E-06 1.921E-08
377 4.000 1 4.000 8.56010 1.730E+06 3.489E+11 4.958E-06 1.900E-08
214 6.000 1 4.000 8.61584 1.085E+06 9.598E+12 1.130E-07 1.811E-08
742 6.000 1 4.000 8.48854 1.025E+06 2.163E+11 4.738E-06 1.661E-08
243 6.000 1 4.000 8.59494 9.680E+05 2.084E+11 4.644E-06 1.608E-08
560 4.000 1 4.000 8.52376 1.443E+06 6.120E+10 2.358E-05 1.572E-08
970 4.000 1 4.000 8.46699 1.291E+06 5.902E+12 2.187E-07 1.387E-08
944 2.000 1 4.000 8.46887 2.518E+06 1.867E+12 1.349E-06 1.354E-08
343 6.000 1 4.000 8.57362 8.052E+05 8.982E+12 8.965E-08 1.331E-08
152 4.000 1 4.000 8.71082 1.145E+06 8.044E+11 1.424E-06 1.303E-08
693 2.000 1 4.000 8.49419 2.399E+06 1.165E+12 2.059E-06 1.297E-08
1011 2.000 1 4.000 8.46417 2.395E+06 2.140E+10 1.119E-04 1.286E-08
466 4.000 1 4.000 8.54144 1.175E+06 1.047E+11 1.122E-05 1.285E-08
151 6.000 1 4.000 8.71084 7.192E+05 7.194E+11 9.996E-07 1.227E-08
375 8.000 1 4.000 8.56019 5.370E+05 2.730E+11 1.967E-06 1.180E-08
1069 6.000 1 4.000 8.46407 7.282E+05 3.949E+10 1.844E-05 1.173E-08
66 2.000 1 4.000 8.81713 1.998E+06 9.145E+12 2.185E-07 1.164E-08
934 6.000 1 4.000 8.46963 7.070E+05 1.405E+12 5.032E-07 1.141E-08
378 2.000 1 4.000 8.56005 2.051E+06 3.698E+11 5.544E-06 1.127E-08
1131 4.000 1 4.000 8.46031 1.019E+06 6.041E+12 1.687E-07 1.094E-08
1129 4.000 1 4.000 8.46132 1.012E+06 1.991E+12 5.081E-07 1.086E-08
