                 wl             A       A+Aa         f
  146    1    16.9027      4.128E+12  2.415E+14  1.768E-01
  117    1    17.0910      2.200E+12  3.742E+14  1.349E-01
  131    1    17.0128      2.203E+12  2.898E+14  1.338E-01
  115    1    17.0952      2.876E+12  2.012E+14  1.260E-01
  170    1    16.7600      4.863E+12  2.405E+14  1.229E-01
  109    1    17.1169      1.344E+12  1.859E+14  8.266E-02
  126    1    17.0473      1.727E+12  1.692E+14  7.526E-02
  166    1    16.7973      1.621E+12  2.270E+14  6.856E-02
  123    1    17.0568      9.676E+11  2.356E+14  5.908E-02
  132    1    17.0066      2.079E+12  2.612E+14  5.408E-02
  174    1    16.7336      1.537E+12  2.557E+14  3.870E-02
  171    1    16.7584      5.709E+11  2.896E+14  3.364E-02
  152    1    16.8603      1.301E+12  1.990E+14  3.328E-02
  118    1    17.0890      1.049E+12  1.498E+14  2.756E-02
  165    1    16.8102      1.036E+12  1.757E+14  2.634E-02
  163    1    16.8158      6.068E+11  1.865E+14  2.572E-02
  150    1    16.8651      5.488E+11  1.845E+14  2.340E-02
  156    1    16.8487      4.662E+11  1.467E+14  1.984E-02
  137    1    16.9670      7.407E+11  1.923E+14  1.918E-02
  179    1    16.6712      3.804E+11  1.271E+14  1.585E-02
  135    1    16.9790      2.236E+11  1.836E+14  1.353E-02
  182    1    16.6011      4.903E+11  2.954E+14  1.216E-02
  141    1    16.9389      4.623E+11  2.679E+14  1.194E-02
   85    1    17.2143      4.310E+11  1.296E+14  1.148E-02
  175    1    16.7203      2.688E+11  2.682E+14  1.126E-02
  172    1    16.7564      2.656E+11  2.524E+14  1.118E-02
  159    1    16.8401      1.789E+11  1.433E+14  1.065E-02
  112    1    17.1048      2.296E+11  1.538E+14  1.007E-02
  147    1    16.9000      3.740E+11  2.522E+14  9.608E-03
  167    1    16.7859      1.355E+11  2.365E+14  8.016E-03
  129    1    17.0290      1.198E+11  1.590E+14  7.290E-03
  177    1    16.7102      2.332E+11  2.604E+14  5.858E-03
  160    1    16.8378      1.131E+11  1.826E+14  4.808E-03
   82    1    17.2224      8.706E+10  1.252E+14  3.872E-03
  110    1    17.1168      8.602E+10  1.163E+14  3.778E-03
  178    1    16.6924      6.110E+10  2.675E+14  3.574E-03
  139    1    16.9424      5.559E+10  1.580E+14  3.348E-03
  143    1    16.9308      7.568E+10  1.379E+14  3.252E-03
   99    1    17.1481      6.090E+10  1.272E+14  2.686E-03
  173    1    16.7526      4.523E+10  1.609E+14  2.664E-03
   88    1    17.1970      5.952E+10  1.249E+14  2.640E-03
   83    1    17.2219      3.694E+10  1.292E+14  2.300E-03
  120    1    17.0772      8.003E+10  1.771E+14  2.100E-03
  106    1    17.1244      7.787E+10  1.123E+14  2.054E-03
  127    1    17.0345      5.907E+10  1.772E+14  1.541E-03
  149    1    16.8810      2.259E+10  1.665E+14  1.351E-03
  108    1    17.1215      4.837E+10  1.213E+14  1.276E-03
   89    1    17.1835      1.829E+10  1.265E+14  1.133E-03
  130    1    17.0232      2.560E+10  2.425E+14  1.112E-03
   77    1    17.2564      3.733E+10  1.256E+14  1.000E-03
  180    1    16.6453      2.172E+10  2.191E+14  9.020E-04
  157    1    16.8464      2.997E+10  2.214E+14  7.650E-04
  151    1    16.8628      1.153E+10  2.082E+14  6.882E-04
   87    1    17.2037      5.029E+09  1.159E+14  3.124E-04
   93    1    17.1648      6.976E+09  1.602E+14  3.082E-04
  140    1    16.9402      6.608E+09  1.875E+14  2.844E-04
  105    1    17.1258      3.071E+09  1.553E+14  1.891E-04
  133    1    17.0038      3.452E+09  2.981E+14  1.496E-04
   92    1    17.1648      1.901E+09  1.282E+14  1.176E-04
  104    1    17.1266      1.245E+09  1.353E+14  7.664E-05
   75    1    17.2627      1.464E+09  1.264E+14  6.542E-05
  119    1    17.0866      1.236E+09  1.744E+14  5.412E-05
   96    1    17.1573      1.829E+09  1.387E+14  4.842E-05
  103    1    17.1305      3.214E+08  1.588E+14  1.980E-05
  181    1    16.6339      2.086E+08  1.909E+14  1.211E-05
   80    1    17.2304      2.530E+08  1.434E+14  1.126E-05
  145    1    16.9101      1.280E+08  2.401E+14  7.684E-06
   73    1    17.2669      2.049E+06  1.305E+14  1.282E-07
