                 wl             A       A+Aa         f
  149    1    15.8485      6.200E+12  2.143E+14  7.003E-01
  178    1    15.7336      3.041E+12  1.297E+14  3.385E-01
  160    1    15.8081      2.811E+12  1.323E+14  3.159E-01
  139    1    15.9021      1.954E+12  1.406E+14  2.223E-01
  166    1    15.7948      1.372E+12  1.282E+14  1.540E-01
   84    1    16.1530      1.141E+12  4.739E+13  1.339E-01
  171    1    15.7671      1.181E+12  2.445E+13  1.320E-01
  201    1    15.5866      1.103E+12  1.358E+14  1.205E-01
  217    1    14.4620      1.156E+12  2.071E+14  1.087E-01
  159    1    15.8230      8.803E+11  8.361E+13  9.913E-02
  193    1    15.6290      8.583E+11  9.136E+13  9.429E-02
  175    1    15.7442      8.263E+11  6.893E+13  9.213E-02
  219    1    14.4382      5.760E+11  1.875E+14  5.401E-02
  202    1    15.5641      4.217E+11  1.240E+14  4.593E-02
   42    1    16.3647      2.657E+11  1.542E+14  3.201E-02
  186    1    15.6819      2.255E+11  8.704E+13  2.495E-02
   67    1    16.2477      1.711E+11  2.044E+13  2.032E-02
   80    1    16.1847      1.372E+11  1.270E+14  1.617E-02
  129    1    15.9654      1.343E+11  1.679E+14  1.539E-02
  223    1    14.3552      1.606E+11  1.890E+14  1.489E-02
   92    1    16.0923      1.275E+11  3.802E+13  1.485E-02
   66    1    16.2499      1.097E+11  2.003E+14  1.303E-02
  191    1    15.6495      1.166E+11  2.105E+14  1.284E-02
   61    1    16.2723      7.873E+10  1.482E+14  9.376E-03
  215    1    15.3469      8.377E+10  2.366E+14  8.873E-03
  133    1    15.9415      6.363E+10  6.563E+13  7.275E-03
  108    1    16.0285      5.947E+10  6.263E+13  6.870E-03
   51    1    16.3160      5.630E+10  7.257E+13  6.740E-03
  206    1    15.5159      5.740E+10  1.082E+14  6.214E-03
  153    1    15.8433      5.460E+10  1.940E+14  6.163E-03
  130    1    15.9630      5.187E+10  1.157E+14  5.944E-03
  210    1    15.4908      4.000E+10  2.329E+14  4.319E-03
   85    1    16.1394      3.265E+10  3.757E+13  3.826E-03
  109    1    16.0198      3.119E+10  8.849E+13  3.600E-03
   17    1    16.7518      2.752E+10  3.434E+13  3.474E-03
  167    1    15.7896      2.477E+10  9.386E+13  2.778E-03
  183    1    15.6945      2.479E+10  7.998E+13  2.747E-03
  121    1    15.9851      1.920E+10  1.107E+13  2.207E-03
   36    1    16.4095      1.817E+10  2.304E+14  2.200E-03
   22    1    16.6489      1.637E+10  2.751E+13  2.041E-03
  196    1    15.6164      1.719E+10  1.132E+14  1.885E-03
   32    1    16.4652      1.533E+10  4.746E+13  1.870E-03
   40    1    16.3808      1.117E+10  1.712E+12  1.348E-03
  101    1    16.0532      9.320E+09  1.100E+14  1.080E-03
   24    1    16.6160      7.820E+09  3.235E+13  9.709E-04
  123    1    15.9810      8.383E+09  2.072E+13  9.628E-04
  211    1    15.4766      6.890E+09  9.515E+13  7.423E-04
   52    1    16.3154      5.630E+09  5.551E+13  6.742E-04
   33    1    16.4573      2.094E+09  3.621E+13  2.550E-04
  117    1    15.9949      6.097E+08  2.373E+13  7.017E-05
   45    1    16.3381      2.175E+08  5.654E+13  2.612E-05
  225    1    14.2964      1.479E+07  2.051E+14  1.360E-06
