j g(j) i g(i) wl A A+A^a A/(A+A^a) f
1321 6.000 1 4.000 5.96455 3.378E+09 5.174E+12 6.530E-04 2.703E-05
32 6.000 1 4.000 6.33095 2.920E+09 9.462E+12 3.086E-04 2.631E-05
271 4.000 1 4.000 6.08940 4.388E+09 9.351E+12 4.692E-04 2.440E-05
266 6.000 1 4.000 6.08996 2.837E+09 6.482E+12 4.376E-04 2.367E-05
82 2.000 1 4.000 6.26450 7.894E+09 3.479E+13 2.269E-04 2.323E-05
616 4.000 1 4.000 6.02191 4.083E+09 1.919E+12 2.127E-03 2.220E-05
259 4.000 1 4.000 6.09177 3.748E+09 9.374E+12 3.998E-04 2.085E-05
232 4.000 1 4.000 6.09643 3.604E+09 1.956E+13 1.843E-04 2.009E-05
543 4.000 1 4.000 6.02976 3.165E+09 2.719E+10 1.164E-01 1.725E-05
26 4.000 1 4.000 6.94647 2.184E+09 3.388E+14 6.445E-06 1.580E-05
1003 2.000 1 4.000 5.98332 5.825E+09 1.179E+12 4.940E-03 1.563E-05
273 6.000 1 4.000 6.08832 1.800E+09 7.279E+12 2.473E-04 1.501E-05
256 4.000 1 4.000 6.09218 2.487E+09 3.952E+12 6.291E-04 1.384E-05
968 4.000 1 4.000 5.98578 2.370E+09 2.104E+12 1.127E-03 1.273E-05
662 6.000 1 4.000 6.02169 1.540E+09 4.360E+12 3.532E-04 1.256E-05
552 2.000 1 4.000 6.02969 3.880E+09 3.965E+10 9.784E-02 1.057E-05
31 4.000 1 4.000 6.33116 1.717E+09 9.497E+12 1.808E-04 1.032E-05
919 4.000 1 4.000 5.99420 1.776E+09 3.094E+12 5.739E-04 9.568E-06
977 6.000 1 4.000 5.98482 1.152E+09 3.297E+12 3.494E-04 9.280E-06
95 4.000 1 4.000 6.25372 1.551E+09 2.493E+13 6.223E-05 9.096E-06
772 4.000 1 4.000 6.00414 1.653E+09 1.710E+12 9.664E-04 8.933E-06
93 4.000 1 4.000 6.25438 1.521E+09 2.404E+13 6.328E-05 8.923E-06
175 6.000 1 4.000 6.15589 9.963E+08 3.594E+12 2.772E-04 8.490E-06
591 4.000 1 4.000 6.02774 1.496E+09 1.076E+13 1.390E-04 8.146E-06
1318 4.000 1 4.000 5.96485 1.513E+09 2.540E+12 5.955E-04 8.068E-06
1002 4.000 1 4.000 5.98341 1.461E+09 1.517E+12 9.631E-04 7.843E-06
563 4.000 1 4.000 6.02964 1.392E+09 1.568E+10 8.878E-02 7.585E-06
1324 6.000 1 4.000 5.96417 9.313E+08 3.765E+12 2.474E-04 7.450E-06
291 6.000 1 4.000 6.08784 8.937E+08 1.530E+12 5.840E-04 7.448E-06
86 2.000 1 4.000 6.26188 2.525E+09 2.655E+13 9.508E-05 7.420E-06
91 4.000 1 4.000 6.25529 1.209E+09 2.986E+13 4.050E-05 7.095E-06
