j g(j) i g(i) wl A A+A^a A/(A+A^a) f
31 0 0 0 15.8898 4.86891E+12 1.76072E+14 0 5.52898E-01
33 0 0 0 15.8495 4.13321E+12 1.01240E+14 0 4.66977E-01
38 0 0 0 15.7811 2.31136E+12 2.14394E+14 0 2.58895E-01
34 0 0 0 15.8366 2.14507E+12 2.05977E+14 0 2.41961E-01
44 0 0 0 15.6405 1.92102E+12 2.79913E+14 0 2.11354E-01
17 0 0 0 16.1495 1.69325E+12 9.69668E+13 0 1.98617E-01
50 0 0 0 14.5322 1.61370E+12 2.48016E+14 0 1.53273E-01
29 0 0 0 15.9409 1.28272E+12 1.81129E+14 0 1.46601E-01
43 0 0 0 15.6756 1.21679E+12 4.26369E+14 0 1.34475E-01
40 0 0 0 15.7228 1.10821E+12 3.36928E+14 0 1.23214E-01
32 0 0 0 15.8655 1.02802E+12 1.39519E+14 0 1.16382E-01
36 0 0 0 15.8119 7.94233E+11 1.06638E+14 0 8.93091E-02
15 0 0 0 16.2356 3.94810E+11 3.27147E+13 0 4.68064E-02
9 0 0 0 16.3474 3.37224E+11 1.49665E+14 0 4.05317E-02
30 0 0 0 15.8966 3.41881E+11 2.76394E+14 0 3.88562E-02
52 0 0 0 14.5109 3.49059E+11 1.97636E+14 0 3.30573E-02
16 0 0 0 16.1759 2.36586E+11 1.55207E+14 0 2.78423E-02
51 0 0 0 14.5123 2.75281E+11 2.18734E+14 0 2.60752E-02
35 0 0 0 15.8239 2.05774E+11 1.93181E+14 0 2.31737E-02
23 0 0 0 16.0167 1.44655E+11 2.45969E+14 0 1.66900E-02
45 0 0 0 15.6139 1.40487E+11 1.06165E+14 0 1.54041E-02
39 0 0 0 15.7424 1.14674E+11 2.15946E+14 0 1.27817E-02
49 0 0 0 15.4343 1.11802E+11 8.93561E+14 0 1.19786E-02
19 0 0 0 16.0871 8.57421E+10 9.13092E+13 0 9.97991E-03
27 0 0 0 15.9798 7.15132E+10 1.24802E+14 0 8.21310E-03
47 0 0 0 15.5625 7.52778E+10 2.81355E+14 0 8.19987E-03
13 0 0 0 16.2635 5.77197E+10 2.01899E+14 0 6.86646E-03
6 0 0 0 16.4307 5.54842E+10 2.09458E+14 0 6.73695E-03
53 0 0 0 14.4438 6.93456E+10 1.98260E+14 0 6.50666E-03
37 0 0 0 15.7894 5.14721E+10 1.05487E+14 0 5.77141E-03
18 0 0 0 16.1397 4.68848E+10 8.43533E+13 0 5.49294E-03
46 0 0 0 15.5709 4.78980E+10 6.75870E+14 0 5.22307E-03
22 0 0 0 16.0208 4.51102E+10 3.03504E+13 0 5.20742E-03
14 0 0 0 16.2391 4.09639E+10 2.94228E+14 0 4.85851E-03
54 0 0 0 14.4425 5.09536E+10 1.97614E+14 0 4.78010E-03
2 0 0 0 16.7035 3.65187E+10 4.56642E+13 0 4.58256E-03
3 0 0 0 16.6055 3.36725E+10 3.03463E+13 0 4.17597E-03
8 0 0 0 16.3590 3.24762E+10 2.33570E+13 0 3.90891E-03
25 0 0 0 16.0074 3.16746E+10 3.14682E+14 0 3.65034E-03
12 0 0 0 16.3022 2.96802E+10 6.48496E+13 0 3.54765E-03
21 0 0 0 16.0408 3.04609E+10 9.69273E+13 0 3.52511E-03
41 0 0 0 15.7134 2.97388E+10 2.88116E+14 0 3.30250E-03
11 0 0 0 16.3048 2.54358E+10 1.13208E+14 0 3.04126E-03
28 0 0 0 15.9715 2.38205E+10 1.57589E+13 0 2.73289E-03
20 0 0 0 16.0618 1.91407E+10 1.27119E+14 0 2.22089E-03
7 0 0 0 16.3867 1.42224E+10 2.65395E+14 0 1.71764E-03
4 0 0 0 16.5770 4.52308E+09 3.66259E+13 0 5.59016E-04
24 0 0 0 16.0094 4.61215E+09 1.57329E+14 0 5.31659E-04
26 0 0 0 15.9935 3.67408E+09 4.63421E+13 0 4.22681E-04
42 0 0 0 15.6890 2.83185E+09 4.68016E+14 0 3.13504E-04
56 0 0 0 14.3840 1.66011E+09 8.90269E+13 0 1.54481E-04
5 0 0 0 16.4338 1.14567E+09 8.36992E+13 0 1.39162E-04
10 0 0 0 16.3238 2.89647E+08 1.00948E+14 0 3.47129E-05
55 0 0 0 14.3885 1.99248E+08 2.40246E+14 0 1.85526E-05
48 0 0 0 15.5300 2.86289E+06 3.14369E+14 0 3.10548E-07
