j g(j) i g(i) wl A A+A^a A/(A+A^a) f
57 4.000 10 2.000 23.5212 3.215E+10 4.081E+11 7.878E-02 5.330E-03
62 4.000 10 2.000 23.1908 2.640E+10 3.308E+11 7.982E-02 4.257E-03
67 4.000 10 2.000 22.9309 2.326E+10 2.798E+11 8.310E-02 3.667E-03
29 2.000 10 2.000 28.4196 2.608E+10 5.181E+11 5.034E-02 3.158E-03
34 2.000 10 2.000 26.5546 1.823E+10 3.804E+11 4.792E-02 1.927E-03
39 2.000 10 2.000 25.3655 1.334E+10 2.878E+11 4.637E-02 1.288E-03
44 2.000 10 2.000 24.5532 1.016E+10 2.235E+11 4.543E-02 9.180E-04
49 2.000 10 2.000 23.9700 8.005E+09 1.780E+11 4.498E-02 6.895E-04
54 2.000 10 2.000 23.5354 6.535E+09 1.452E+11 4.502E-02 5.430E-04
59 2.000 10 2.000 23.2019 5.650E+09 1.231E+11 4.588E-02 4.561E-04
64 2.000 10 2.000 22.9397 5.595E+09 1.145E+11 4.886E-02 4.414E-04
21 4.000 10 2.000 38.1673 4.813E+07 2.208E+12 2.180E-05 2.102E-05
26 4.000 10 2.000 31.5413 3.223E+07 1.464E+12 2.202E-05 9.616E-06
66 4.000 10 2.000 22.9327 5.593E+07 1.850E+11 3.024E-04 8.820E-06
31 4.000 10 2.000 28.3494 2.253E+07 1.016E+12 2.218E-05 5.430E-06
36 4.000 10 2.000 26.5112 1.650E+07 7.328E+11 2.251E-05 3.476E-06
41 4.000 10 2.000 25.3367 1.266E+07 5.458E+11 2.320E-05 2.438E-06
61 4.000 10 2.000 23.1931 1.280E+07 2.142E+11 5.976E-05 2.065E-06
46 4.000 10 2.000 24.5329 1.028E+07 4.174E+11 2.463E-05 1.856E-06
51 4.000 10 2.000 23.9551 9.033E+06 3.268E+11 2.764E-05 1.555E-06
56 4.000 10 2.000 23.5241 8.873E+06 2.614E+11 3.395E-05 1.472E-06
23 6.000 10 2.000 38.0589 7.052E+03 3.947E+12 1.786E-09 4.595E-09
28 6.000 10 2.000 31.4947 6.460E+03 2.506E+12 2.578E-09 2.882E-09
33 6.000 10 2.000 28.3242 5.322E+03 1.690E+12 3.150E-09 1.920E-09
38 6.000 10 2.000 26.4958 4.255E+03 1.193E+12 3.566E-09 1.344E-09
43 6.000 10 2.000 25.3264 3.393E+03 8.740E+11 3.882E-09 9.790E-10
48 6.000 10 2.000 24.5257 2.723E+03 6.597E+11 4.128E-09 7.365E-10
53 6.000 10 2.000 23.9498 2.212E+03 5.107E+11 4.331E-09 5.705E-10
58 6.000 10 2.000 23.5201 1.822E+03 4.040E+11 4.509E-09 4.532E-10
63 6.000 10 2.000 23.1899 1.541E+03 3.271E+11 4.710E-09 3.727E-10
