j g(j) i g(i) wl A A+A^a A/(A+A^a) f
52 3.000 1 1.000 12.3299 5.847E+10 6.228E+11 9.387E-02 3.998E-03
435 3.000 1 1.000 9.07038 8.603E+10 2.603E+11 3.305E-01 3.184E-03
97 3.000 1 1.000 10.8701 5.377E+10 2.573E+11 2.089E-01 2.857E-03
445 3.000 1 1.000 9.04253 6.873E+10 2.387E+11 2.880E-01 2.527E-03
383 3.000 1 1.000 9.46151 6.160E+10 3.315E+11 1.858E-01 2.481E-03
455 3.000 1 1.000 9.02062 5.607E+10 2.271E+11 2.469E-01 2.053E-03
127 3.000 1 1.000 10.5641 3.867E+10 1.845E+11 2.096E-01 1.940E-03
226 3.000 1 1.000 10.1093 3.753E+10 1.080E+11 3.474E-01 1.726E-03
465 3.000 1 1.000 9.00307 4.730E+10 2.421E+11 1.953E-01 1.725E-03
393 3.000 1 1.000 9.31739 4.197E+10 2.738E+11 1.533E-01 1.638E-03
172 3.000 1 1.000 10.2557 2.798E+10 1.095E+11 2.556E-01 1.324E-03
37 5.000 1 1.000 13.1529 1.001E+10 1.585E+11 6.318E-02 1.293E-03
75 3.000 1 1.000 11.2860 2.239E+10 4.425E+11 5.060E-02 1.283E-03
109 3.000 1 1.000 10.7700 2.236E+10 3.016E+11 7.414E-02 1.172E-03
403 3.000 1 1.000 9.22196 2.976E+10 2.359E+11 1.261E-01 1.138E-03
153 3.000 1 1.000 10.3779 2.146E+10 1.283E+11 1.673E-01 1.040E-03
196 3.000 1 1.000 10.1710 1.829E+10 8.227E+10 2.224E-01 8.512E-04
413 3.000 1 1.000 9.15538 2.187E+10 2.104E+11 1.039E-01 8.245E-04
135 3.000 1 1.000 10.5194 1.440E+10 2.062E+11 6.984E-02 7.169E-04
143 3.000 1 1.000 10.4517 1.415E+10 1.576E+11 8.976E-02 6.953E-04
187 3.000 1 1.000 10.2361 1.413E+10 1.153E+11 1.226E-01 6.659E-04
423 3.000 1 1.000 9.10700 1.655E+10 1.928E+11 8.584E-02 6.174E-04
169 3.000 1 1.000 10.2693 1.273E+10 1.172E+11 1.087E-01 6.039E-04
161 3.000 1 1.000 10.3466 1.011E+10 1.456E+11 6.939E-02 4.869E-04
433 3.000 1 1.000 9.07073 1.282E+10 1.805E+11 7.104E-02 4.744E-04
309 3.000 1 1.000 9.99588 9.933E+09 5.790E+10 1.716E-01 4.464E-04
443 3.000 1 1.000 9.04280 1.014E+10 1.719E+11 5.901E-02 3.731E-04
117 3.000 1 1.000 10.7514 6.683E+09 2.088E+11 3.200E-02 3.475E-04
453 3.000 1 1.000 9.02084 8.180E+09 1.672E+11 4.891E-02 2.994E-04
245 3.000 1 1.000 10.0638 5.830E+09 4.889E+10 1.193E-01 2.655E-04
101 5.000 1 1.000 10.8488 2.946E+09 6.463E+11 4.558E-03 2.599E-04
463 3.000 1 1.000 9.00325 6.710E+09 1.745E+11 3.844E-02 2.447E-04
205 3.000 1 1.000 10.1571 5.033E+09 7.975E+10 6.312E-02 2.336E-04
294 3.000 1 1.000 10.0011 4.820E+09 4.196E+10 1.149E-01 2.168E-04
273 3.000 1 1.000 10.0287 3.783E+09 4.115E+10 9.194E-02 1.711E-04
243 3.000 1 1.000 10.0662 2.894E+09 6.231E+10 4.645E-02 1.319E-04
213 3.000 1 1.000 10.1495 2.656E+09 8.312E+10 3.195E-02 1.231E-04
289 3.000 1 1.000 10.0062 2.703E+09 5.021E+10 5.383E-02 1.217E-04
14 5.000 1 1.000 16.0196 5.958E+08 7.352E+09 8.103E-02 1.146E-04
315 3.000 1 1.000 9.97907 2.356E+09 4.924E+10 4.784E-02 1.055E-04
10 5.000 1 1.000 16.2535 4.946E+08 8.278E+09 5.975E-02 9.796E-05
7 5.000 1 1.000 16.3506 4.536E+08 5.572E+09 8.141E-02 9.089E-05
235 3.000 1 1.000 10.0994 1.979E+09 5.820E+10 3.401E-02 9.081E-05
281 3.000 1 1.000 10.0226 1.963E+09 3.804E+10 5.161E-02 8.870E-05
271 5.000 1 1.000 10.0438 1.143E+09 5.285E+11 2.163E-03 8.646E-05
341 3.000 1 1.000 9.92686 1.679E+09 3.528E+10 4.759E-02 7.442E-05
331 3.000 1 1.000 9.96131 1.642E+09 4.078E+10 4.027E-02 7.330E-05
351 3.000 1 1.000 9.89983 1.424E+09 3.278E+10 4.343E-02 6.275E-05
257 3.000 1 1.000 10.0561 1.360E+09 4.572E+10 2.975E-02 6.188E-05
323 3.000 1 1.000 9.97520 1.148E+09 3.151E+10 3.642E-02 5.136E-05
361 3.000 1 1.000 9.87823 1.164E+09 3.773E+10 3.085E-02 5.109E-05
379 5.000 1 1.000 9.65724 6.112E+08 4.086E+11 1.496E-03 4.272E-05
389 5.000 1 1.000 9.43898 3.618E+08 3.243E+11 1.116E-03 2.416E-05
50 5.000 1 1.000 12.3590 1.880E+08 3.240E+11 5.802E-04 2.153E-05
43 5.000 1 1.000 12.5313 1.590E+08 3.399E+11 4.678E-04 1.872E-05
46 5.000 1 1.000 12.5103 1.541E+08 3.164E+11 4.870E-04 1.808E-05
399 5.000 1 1.000 9.30292 2.330E+08 2.700E+11 8.630E-04 1.511E-05
84 5.000 1 1.000 11.2314 1.234E+08 2.637E+11 4.680E-04 1.167E-05
67 5.000 1 1.000 11.3676 1.167E+08 2.755E+11 4.237E-04 1.131E-05
409 5.000 1 1.000 9.21209 1.595E+08 2.344E+11 6.806E-04 1.015E-05
70 5.000 1 1.000 11.3590 1.040E+08 2.570E+11 4.048E-04 1.006E-05
419 5.000 1 1.000 9.14833 1.144E+08 2.104E+11 5.438E-04 7.180E-06
429 5.000 1 1.000 9.10179 8.516E+07 1.940E+11 4.389E-04 5.289E-06
439 5.000 1 1.000 9.06676 6.528E+07 1.829E+11 3.569E-04 4.023E-06
120 5.000 1 1.000 10.7141 4.588E+07 1.851E+11 2.479E-04 3.948E-06
449 5.000 1 1.000 9.03971 5.132E+07 1.756E+11 2.923E-04 3.144E-06
146 5.000 1 1.000 10.4297 3.836E+07 1.313E+11 2.921E-04 3.129E-06
129 5.000 1 1.000 10.5439 3.698E+07 1.366E+11 2.708E-04 3.082E-06
132 5.000 1 1.000 10.5414 3.310E+07 1.291E+11 2.564E-04 2.758E-06
459 5.000 1 1.000 9.01838 4.132E+07 1.733E+11 2.385E-04 2.519E-06
251 5.000 1 1.000 10.0599 3.048E+07 3.743E+10 8.144E-04 2.312E-06
253 5.000 1 1.000 10.0596 3.018E+07 5.772E+10 5.229E-04 2.290E-06
155 5.000 1 1.000 10.3650 2.760E+07 9.877E+10 2.794E-04 2.223E-06
35 5.000 1 1.000 13.2000 1.658E+07 1.418E+11 1.169E-04 2.166E-06
469 5.000 1 1.000 9.00126 3.420E+07 1.916E+11 1.785E-04 2.077E-06
174 5.000 1 1.000 10.2552 2.626E+07 9.496E+10 2.765E-04 2.071E-06
99 5.000 1 1.000 10.8664 2.290E+07 6.807E+11 3.364E-05 2.027E-06
158 5.000 1 1.000 10.3634 2.396E+07 9.352E+10 2.562E-04 1.929E-06
177 5.000 1 1.000 10.2469 2.254E+07 7.341E+10 3.070E-04 1.775E-06
215 5.000 1 1.000 10.1399 2.230E+07 7.076E+10 3.152E-04 1.720E-06
180 5.000 1 1.000 10.2458 1.744E+07 6.948E+10 2.510E-04 1.372E-06
103 5.000 1 1.000 10.8347 1.417E+07 2.080E+11 6.814E-05 1.247E-06
198 5.000 1 1.000 10.1647 1.574E+07 5.585E+10 2.819E-04 1.219E-06
229 5.000 1 1.000 10.1050 1.416E+07 4.386E+10 3.228E-04 1.084E-06
201 5.000 1 1.000 10.1639 1.392E+07 5.301E+10 2.625E-04 1.078E-06
18 5.000 1 1.000 15.4335 5.738E+06 1.145E+10 5.012E-04 1.025E-06
232 5.000 1 1.000 10.1044 1.173E+07 4.146E+10 2.829E-04 8.977E-07
106 5.000 1 1.000 10.8309 6.480E+06 1.955E+11 3.315E-05 5.699E-07
248 5.000 1 1.000 10.0605 7.190E+06 4.521E+10 1.590E-04 5.455E-07
334 5.000 1 1.000 9.95750 6.772E+06 3.323E+10 2.038E-04 5.034E-07
293 5.000 1 1.000 10.0012 6.356E+06 4.161E+10 1.527E-04 4.766E-07
344 5.000 1 1.000 9.92390 5.680E+06 2.712E+10 2.094E-04 4.194E-07
268 5.000 1 1.000 10.0511 4.800E+06 5.266E+11 9.116E-06 3.634E-07
354 5.000 1 1.000 9.89748 4.716E+06 2.313E+10 2.039E-04 3.464E-07
54 5.000 1 1.000 12.3209 2.904E+06 5.619E+11 5.168E-06 3.305E-07
364 5.000 1 1.000 9.87633 3.960E+06 2.444E+10 1.620E-04 2.896E-07
297 5.000 1 1.000 9.99893 3.830E+06 2.449E+10 1.564E-04 2.871E-07
300 5.000 1 1.000 9.99867 3.266E+06 2.341E+10 1.395E-04 2.447E-07
317 5.000 1 1.000 9.97732 3.262E+06 2.546E+10 1.281E-04 2.434E-07
320 5.000 1 1.000 9.97710 3.104E+06 2.498E+10 1.243E-04 2.317E-07
21 5.000 1 1.000 15.3815 1.047E+06 1.361E+10 7.691E-05 1.857E-07
77 5.000 1 1.000 11.2823 1.615E+06 4.183E+11 3.861E-06 1.541E-07
278 5.000 1 1.000 10.0256 1.920E+06 2.766E+10 6.942E-05 1.446E-07
377 5.000 1 1.000 9.66105 1.877E+06 4.108E+11 4.570E-06 1.314E-07
275 5.000 1 1.000 10.0259 1.720E+06 2.900E+10 5.932E-05 1.296E-07
32 5.000 1 1.000 13.8232 8.826E+05 1.503E+11 5.873E-06 1.264E-07
57 5.000 1 1.000 12.3115 8.130E+05 5.502E+11 1.478E-06 9.237E-08
111 5.000 1 1.000 10.7922 9.134E+05 2.801E+11 3.261E-06 7.976E-08
387 5.000 1 1.000 9.44122 1.128E+06 3.234E+11 3.486E-06 7.535E-08
24 5.000 1 1.000 15.1773 4.060E+05 1.344E+10 3.022E-05 7.012E-08
94 5.000 1 1.000 11.0178 7.044E+05 4.569E+11 1.542E-06 6.410E-08
61 5.000 1 1.000 12.1650 4.428E+05 5.597E+11 7.911E-07 4.912E-08
79 5.000 1 1.000 11.2788 5.140E+05 4.103E+11 1.253E-06 4.901E-08
137 5.000 1 1.000 10.5183 5.896E+05 1.926E+11 3.061E-06 4.890E-08
397 5.000 1 1.000 9.30436 7.416E+05 2.676E+11 2.771E-06 4.813E-08
25 5.000 1 1.000 15.1635 2.608E+05 1.244E+10 2.097E-05 4.495E-08
2 5.000 1 1.000 17.0960 1.872E+05 1.872E+05 1.000E+00 4.111E-08
88 5.000 1 1.000 11.1531 3.608E+05 4.191E+11 8.609E-07 3.364E-08
407 5.000 1 1.000 9.21308 5.154E+05 2.312E+11 2.229E-06 3.280E-08
163 5.000 1 1.000 10.3486 3.948E+05 1.365E+11 2.893E-06 3.169E-08
224 5.000 1 1.000 10.1146 4.050E+05 3.399E+11 1.192E-06 3.106E-08
113 5.000 1 1.000 10.7905 3.334E+05 2.787E+11 1.196E-06 2.910E-08
13 3.000 1 1.000 16.0291 2.240E+05 7.322E+09 3.060E-05 2.589E-08
417 5.000 1 1.000 9.14904 3.768E+05 2.068E+11 1.822E-06 2.365E-08
6 3.000 1 1.000 16.4319 1.889E+05 3.473E+09 5.438E-05 2.294E-08
374 5.000 1 1.000 9.69343 2.920E+05 3.182E+11 9.175E-07 2.057E-08
139 5.000 1 1.000 10.5174 2.236E+05 1.922E+11 1.163E-06 1.854E-08
123 5.000 1 1.000 10.6742 2.126E+05 2.807E+11 7.573E-07 1.816E-08
427 5.000 1 1.000 9.10232 2.860E+05 1.901E+11 1.505E-06 1.776E-08
207 5.000 1 1.000 10.1567 2.228E+05 7.551E+10 2.951E-06 1.722E-08
190 5.000 1 1.000 10.2356 2.106E+05 1.014E+11 2.077E-06 1.655E-08
437 5.000 1 1.000 9.06716 2.240E+05 1.785E+11 1.255E-06 1.381E-08
183 5.000 1 1.000 10.2403 1.713E+05 1.350E+11 1.269E-06 1.347E-08
60 5.000 1 1.000 12.1678 1.166E+05 5.562E+11 2.096E-07 1.294E-08
165 5.000 1 1.000 10.3480 1.572E+05 1.368E+11 1.149E-06 1.262E-08
149 5.000 1 1.000 10.4063 1.533E+05 1.927E+11 7.958E-07 1.245E-08
467 5.000 1 1.000 9.00147 1.836E+05 1.764E+11 1.040E-06 1.115E-08
447 5.000 1 1.000 9.04003 1.800E+05 1.706E+11 1.055E-06 1.103E-08
38 5.000 1 1.000 12.7051 8.934E+04 3.669E+11 2.435E-07 1.081E-08
191 5.000 1 1.000 10.2353 1.297E+05 1.011E+11 1.283E-06 1.019E-08
40 3.000 1 1.000 12.5433 1.396E+05 3.330E+11 4.193E-07 9.881E-09
238 5.000 1 1.000 10.0991 1.292E+05 5.775E+10 2.237E-06 9.875E-09
259 5.000 1 1.000 10.0559 1.301E+05 4.581E+10 2.839E-06 9.859E-09
394 5.000 1 1.000 9.31662 1.416E+05 2.275E+11 6.225E-07 9.213E-09
457 5.000 1 1.000 9.01864 1.443E+05 1.667E+11 8.655E-07 8.796E-09
304 5.000 1 1.000 9.99630 1.092E+05 3.466E+10 3.150E-06 8.180E-09
219 5.000 1 1.000 10.1297 9.318E+04 1.018E+11 9.149E-07 7.168E-09
64 5.000 1 1.000 11.4382 7.070E+04 2.918E+11 2.423E-07 6.933E-09
283 5.000 1 1.000 10.0225 9.116E+04 3.770E+10 2.418E-06 6.864E-09
404 5.000 1 1.000 9.22144 1.030E+05 2.027E+11 5.080E-07 6.563E-09
209 5.000 1 1.000 10.1564 8.152E+04 7.632E+10 1.068E-06 6.304E-09
49 3.000 1 1.000 12.3623 8.857E+04 3.217E+11 2.753E-07 6.089E-09
66 3.000 1 1.000 11.3731 9.117E+04 2.856E+11 3.192E-07 5.304E-09
239 5.000 1 1.000 10.0989 6.596E+04 5.963E+10 1.106E-06 5.042E-09
414 5.000 1 1.000 9.15501 7.700E+04 1.856E+11 4.148E-07 4.838E-09
326 5.000 1 1.000 9.97510 5.516E+04 3.394E+10 1.625E-06 4.115E-09
87 5.000 1 1.000 11.1541 3.938E+04 4.126E+11 9.545E-08 3.673E-09
424 5.000 1 1.000 9.10673 5.904E+04 1.737E+11 3.399E-07 3.670E-09
261 5.000 1 1.000 10.0557 4.514E+04 4.789E+10 9.426E-07 3.422E-09
285 5.000 1 1.000 10.0224 4.006E+04 3.993E+10 1.003E-06 3.016E-09
227 5.000 1 1.000 10.1090 3.776E+04 9.255E+10 4.080E-07 2.892E-09
434 5.000 1 1.000 9.07052 4.624E+04 1.653E+11 2.798E-07 2.852E-09
102 3.000 1 1.000 10.8376 5.320E+04 1.877E+11 2.834E-07 2.810E-09
265 5.000 1 1.000 10.0522 3.178E+04 7.486E+10 4.245E-07 2.408E-09
327 5.000 1 1.000 9.97502 3.044E+04 4.094E+10 7.434E-07 2.271E-09
444 5.000 1 1.000 9.04264 3.692E+04 1.594E+11 2.316E-07 2.263E-09
122 5.000 1 1.000 10.6747 2.644E+04 2.786E+11 9.490E-08 2.258E-09
337 5.000 1 1.000 9.95341 2.662E+04 4.613E+10 5.771E-07 1.977E-09
310 5.000 1 1.000 9.99583 2.620E+04 5.482E+10 4.780E-07 1.962E-09
83 3.000 1 1.000 11.2342 3.430E+04 2.776E+11 1.236E-07 1.946E-09
28 3.000 1 1.000 14.3969 1.987E+04 1.615E+11 1.230E-07 1.852E-09
454 5.000 1 1.000 9.02071 3.002E+04 1.564E+11 1.920E-07 1.831E-09
128 3.000 1 1.000 10.5451 3.597E+04 1.340E+11 2.683E-07 1.798E-09
126 5.000 1 1.000 10.5651 2.108E+04 1.409E+11 1.496E-07 1.764E-09
96 5.000 1 1.000 10.8716 1.940E+04 1.981E+11 9.793E-08 1.719E-09
347 5.000 1 1.000 9.92071 2.200E+04 3.760E+10 5.851E-07 1.624E-09
464 5.000 1 1.000 9.00315 2.498E+04 1.636E+11 1.527E-07 1.518E-09
357 5.000 1 1.000 9.89495 1.796E+04 3.226E+10 5.566E-07 1.318E-09
152 5.000 1 1.000 10.3786 1.587E+04 1.019E+11 1.557E-07 1.281E-09
154 3.000 1 1.000 10.3658 2.566E+04 9.736E+10 2.635E-07 1.240E-09
119 3.000 1 1.000 10.7149 2.400E+04 1.841E+11 1.304E-07 1.239E-09
148 5.000 1 1.000 10.4066 1.397E+04 1.910E+11 7.314E-08 1.134E-09
171 5.000 1 1.000 10.2562 1.395E+04 7.584E+10 1.839E-07 1.100E-09
367 5.000 1 1.000 9.87428 1.474E+04 3.352E+10 4.397E-07 1.077E-09
86 3.000 1 1.000 11.1581 1.898E+04 4.897E+11 3.877E-08 1.063E-09
9 3.000 1 1.000 16.2919 8.857E+03 6.020E+09 1.471E-06 1.057E-09
176 3.000 1 1.000 10.2474 2.194E+04 7.362E+10 2.981E-07 1.036E-09
264 5.000 1 1.000 10.0523 1.092E+04 7.444E+10 1.467E-07 8.273E-10
145 3.000 1 1.000 10.4302 1.424E+04 1.311E+11 1.086E-07 6.966E-10
307 5.000 1 1.000 9.99616 9.054E+03 3.816E+10 2.373E-07 6.782E-10
194 3.000 1 1.000 10.1743 1.372E+04 3.964E+11 3.460E-08 6.387E-10
254 3.000 1 1.000 10.0595 1.057E+04 5.308E+10 1.991E-07 4.811E-10
12 3.000 1 1.000 16.0947 4.030E+03 4.968E+09 8.112E-07 4.696E-10
216 3.000 1 1.000 10.1398 8.987E+03 7.020E+10 1.280E-07 4.156E-10
228 3.000 1 1.000 10.1052 8.917E+03 4.070E+10 2.191E-07 4.096E-10
48 3.000 1 1.000 12.3765 4.817E+03 3.478E+11 1.385E-08 3.319E-10
336 5.000 1 1.000 9.95348 4.208E+03 4.581E+10 9.186E-08 3.125E-10
173 3.000 1 1.000 10.2557 5.987E+03 9.597E+10 6.238E-08 2.832E-10
82 3.000 1 1.000 11.2387 4.623E+03 2.842E+11 1.627E-08 2.627E-10
274 3.000 1 1.000 10.0261 5.753E+03 2.602E+10 2.211E-07 2.601E-10
296 3.000 1 1.000 9.99903 5.587E+03 2.194E+10 2.546E-07 2.513E-10
370 3.000 1 1.000 9.72418 5.840E+03 3.399E+11 1.718E-08 2.483E-10
218 5.000 1 1.000 10.1298 2.972E+03 9.905E+10 3.001E-08 2.287E-10
346 5.000 1 1.000 9.92077 3.068E+03 3.741E+10 8.201E-08 2.264E-10
34 3.000 1 1.000 13.2022 2.240E+03 1.405E+11 1.594E-08 1.756E-10
356 5.000 1 1.000 9.89500 2.376E+03 3.215E+10 7.390E-08 1.744E-10
272 5.000 1 1.000 10.0288 2.302E+03 3.015E+10 7.636E-08 1.736E-10
316 3.000 1 1.000 9.97741 3.803E+03 1.990E+10 1.911E-07 1.703E-10
292 5.000 1 1.000 10.0012 2.174E+03 2.643E+10 8.226E-08 1.630E-10
380 3.000 1 1.000 9.47851 3.973E+03 2.794E+11 1.422E-08 1.606E-10
202 3.000 1 1.000 10.1637 3.387E+03 7.821E+10 4.330E-08 1.573E-10
333 3.000 1 1.000 9.95757 3.333E+03 3.315E+10 1.005E-07 1.487E-10
244 5.000 1 1.000 10.0639 1.922E+03 3.639E+10 5.280E-08 1.459E-10
291 3.000 1 1.000 10.0013 3.200E+03 4.070E+10 7.864E-08 1.440E-10
366 5.000 1 1.000 9.87433 1.873E+03 3.331E+10 5.623E-08 1.369E-10
314 5.000 1 1.000 9.97915 1.823E+03 2.651E+10 6.877E-08 1.361E-10
200 3.000 1 1.000 10.1644 2.924E+03 6.241E+10 4.686E-08 1.359E-10
303 3.000 1 1.000 9.99636 2.857E+03 3.095E+10 9.231E-08 1.284E-10
246 3.000 1 1.000 10.0606 2.771E+03 3.464E+10 8.001E-08 1.262E-10
343 3.000 1 1.000 9.92395 2.538E+03 2.715E+10 9.347E-08 1.124E-10
390 3.000 1 1.000 9.32831 2.785E+03 2.388E+11 1.167E-08 1.090E-10
118 3.000 1 1.000 10.7177 2.016E+03 1.967E+11 1.025E-08 1.042E-10
311 5.000 1 1.000 9.99569 1.227E+03 5.574E+10 2.201E-08 9.190E-11
353 3.000 1 1.000 9.89753 2.007E+03 2.332E+10 8.605E-08 8.842E-11
400 3.000 1 1.000 9.22943 2.013E+03 2.116E+11 9.512E-09 7.712E-11
363 3.000 1 1.000 9.87637 1.628E+03 2.376E+10 6.850E-08 7.141E-11
144 3.000 1 1.000 10.4319 1.189E+03 1.394E+11 8.527E-09 5.817E-11
410 3.000 1 1.000 9.16070 1.496E+03 1.931E+11 7.749E-09 5.647E-11
98 3.000 1 1.000 10.8666 1.031E+03 6.823E+11 1.511E-09 5.477E-11
420 3.000 1 1.000 9.11094 1.140E+03 1.803E+11 6.323E-09 4.257E-11
170 3.000 1 1.000 10.2566 8.213E+02 1.010E+11 8.129E-09 3.887E-11
267 3.000 1 1.000 10.0513 7.913E+02 5.219E+11 1.516E-09 3.596E-11
430 3.000 1 1.000 9.07372 8.877E+02 1.715E+11 5.176E-09 3.287E-11
440 3.000 1 1.000 9.04514 7.037E+02 1.655E+11 4.251E-09 2.590E-11
376 3.000 1 1.000 9.66122 5.003E+02 4.098E+11 1.221E-09 2.101E-11
450 3.000 1 1.000 9.02269 5.677E+02 1.632E+11 3.479E-09 2.079E-11
460 3.000 1 1.000 9.00475 4.660E+02 1.684E+11 2.767E-09 1.699E-11
290 3.000 1 1.000 10.0017 3.703E+02 4.455E+10 8.312E-09 1.667E-11
131 3.000 1 1.000 10.5423 3.288E+02 1.403E+11 2.344E-09 1.644E-11
105 3.000 1 1.000 10.8328 2.885E+02 1.968E+11 1.466E-09 1.523E-11
214 3.000 1 1.000 10.1408 3.143E+02 7.486E+10 4.198E-09 1.454E-11
179 3.000 1 1.000 10.2462 2.814E+02 7.869E+10 3.577E-09 1.329E-11
182 5.000 1 1.000 10.2404 1.667E+02 1.347E+11 1.237E-09 1.311E-11
231 3.000 1 1.000 10.1046 2.840E+02 4.879E+10 5.821E-09 1.304E-11
386 3.000 1 1.000 9.44132 3.239E+02 3.227E+11 1.004E-09 1.298E-11
332 3.000 1 1.000 9.95787 2.764E+02 3.618E+10 7.639E-09 1.233E-11
157 3.000 1 1.000 10.3639 2.464E+02 1.032E+11 2.389E-09 1.190E-11
342 3.000 1 1.000 9.92419 2.110E+02 2.990E+10 7.055E-09 9.346E-12
396 3.000 1 1.000 9.30443 2.208E+02 2.671E+11 8.267E-10 8.599E-12
352 3.000 1 1.000 9.89771 1.677E+02 2.622E+10 6.394E-09 7.387E-12
299 3.000 1 1.000 9.99876 1.625E+02 3.502E+10 4.640E-09 7.305E-12
362 3.000 1 1.000 9.87652 1.370E+02 2.801E+10 4.891E-09 6.011E-12
406 3.000 1 1.000 9.21313 1.570E+02 2.308E+11 6.800E-10 5.993E-12
416 3.000 1 1.000 9.14907 1.154E+02 2.065E+11 5.588E-10 4.345E-12
277 3.000 1 1.000 10.0257 8.143E+01 3.571E+10 2.281E-09 3.681E-12
426 3.000 1 1.000 9.10234 8.723E+01 1.898E+11 4.595E-10 3.251E-12
436 3.000 1 1.000 9.06718 6.747E+01 1.783E+11 3.784E-10 2.495E-12
319 3.000 1 1.000 9.97718 5.263E+01 4.438E+10 1.186E-09 2.357E-12
446 3.000 1 1.000 9.04004 5.320E+01 1.704E+11 3.122E-10 1.955E-12
69 3.000 1 1.000 11.3620 2.774E+01 2.755E+11 1.007E-10 1.611E-12
456 3.000 1 1.000 9.01865 4.263E+01 1.665E+11 2.560E-10 1.559E-12
247 3.000 1 1.000 10.0605 3.014E+01 6.659E+10 4.526E-10 1.372E-12
466 3.000 1 1.000 9.00148 3.463E+01 1.763E+11 1.965E-10 1.262E-12
45 3.000 1 1.000 12.5178 8.810E+00 3.373E+11 2.612E-11 6.209E-13
