j g(j) i g(i) wl A A^a A/A^a f
1262 8.000 1 4.000 21.5999 7.402E-05 1.455E+10 5.089E-15 1.036E-17
1374 6.000 1 4.000 21.5857 9.547E-05 2.021E+08 4.723E-13 1.001E-17
1481 2.000 1 4.000 21.4917 2.682E-04 7.264E+12 3.693E-17 9.289E-18
1482 4.000 1 4.000 21.4917 1.322E-04 6.853E+12 1.929E-17 9.155E-18
1073 8.000 1 4.000 21.6400 6.424E-05 5.740E+10 1.119E-15 9.020E-18
316 8.000 1 4.000 21.8533 5.868E-05 2.548E+12 2.302E-17 8.402E-18
1160 8.000 1 4.000 21.6149 5.869E-05 3.545E+10 1.656E-15 8.223E-18
660 8.000 1 4.000 21.7305 4.905E-05 2.116E+09 2.318E-14 6.945E-18
1197 2.000 1 4.000 21.6126 1.853E-04 1.645E+12 1.126E-16 6.487E-18
290 8.000 1 4.000 21.8926 4.477E-05 7.594E+12 5.896E-18 6.435E-18
980 6.000 1 4.000 21.6712 6.020E-05 8.310E+07 7.245E-13 6.358E-18
479 6.000 1 4.000 21.7561 5.680E-05 6.111E+11 9.294E-17 6.048E-18
1512 2.000 1 4.000 21.4689 1.690E-04 4.183E+12 4.041E-17 5.840E-18
1513 4.000 1 4.000 21.4689 8.436E-05 3.945E+12 2.139E-17 5.830E-18
1176 6.000 1 4.000 21.6149 5.430E-05 4.604E+09 1.179E-14 5.705E-18
448 2.000 1 4.000 21.7606 1.605E-04 5.902E+10 2.720E-15 5.698E-18
1360 6.000 1 4.000 21.5857 5.415E-05 7.277E+06 7.442E-12 5.675E-18
1061 8.000 1 4.000 21.6401 4.004E-05 2.747E+10 1.457E-15 5.622E-18
94 8.000 1 4.000 22.0339 3.823E-05 8.049E+12 4.749E-18 5.565E-18
1199 6.000 1 4.000 21.6124 5.233E-05 4.250E+12 1.231E-17 5.497E-18
1142 8.000 1 4.000 21.6150 3.820E-05 1.740E+10 2.196E-15 5.350E-18
1327 8.000 1 4.000 21.5997 3.686E-05 5.418E+10 6.804E-16 5.157E-18
1435 4.000 1 4.000 21.5706 7.143E-05 1.739E+08 4.108E-13 4.983E-18
889 8.000 1 4.000 21.7054 3.485E-05 2.520E+12 1.383E-17 4.922E-18
557 8.000 1 4.000 21.7438 3.315E-05 6.255E+11 5.300E-17 4.700E-18
1092 8.000 1 4.000 21.6399 3.103E-05 1.287E+11 2.411E-16 4.355E-18
1433 6.000 1 4.000 21.5706 3.945E-05 1.645E+08 2.399E-13 4.128E-18
417 8.000 1 4.000 21.7799 2.760E-05 1.169E+12 2.361E-17 3.925E-18
1189 8.000 1 4.000 21.6148 2.745E-05 7.078E+10 3.878E-16 3.845E-18
379 8.000 1 4.000 21.8027 2.466E-05 2.693E+09 9.157E-15 3.515E-18
367 8.000 1 4.000 21.8028 2.365E-05 1.412E+09 1.675E-14 3.370E-18
1103 8.000 1 4.000 21.6338 2.322E-05 1.594E+12 1.457E-17 3.260E-18
608 8.000 1 4.000 21.7307 2.032E-05 1.168E+08 1.741E-13 2.877E-18
319 8.000 1 4.000 21.8492 1.847E-05 3.042E+12 6.073E-18 2.645E-18
560 8.000 1 4.000 21.7427 1.678E-05 7.786E+11 2.155E-17 2.378E-18
447 4.000 1 4.000 21.7606 3.235E-05 6.552E+10 4.937E-16 2.297E-18
377 8.000 1 4.000 21.8028 1.376E-05 2.165E+09 6.357E-15 1.961E-18
1312 6.000 1 4.000 21.5997 1.867E-05 5.996E+10 3.113E-16 1.958E-18
751 8.000 1 4.000 21.7154 1.365E-05 7.079E+06 1.928E-12 1.929E-18
1085 4.000 1 4.000 21.6399 2.720E-05 7.511E+10 3.621E-16 1.909E-18
606 8.000 1 4.000 21.7307 1.335E-05 3.833E+08 3.483E-14 1.890E-18
776 8.000 1 4.000 21.7154 1.320E-05 5.955E+08 2.217E-14 1.867E-18
1089 6.000 1 4.000 21.6399 1.677E-05 1.157E+11 1.449E-16 1.766E-18
1182 6.000 1 4.000 21.6149 1.664E-05 7.533E+10 2.208E-16 1.748E-18
627 8.000 1 4.000 21.7306 1.164E-05 5.501E+08 2.117E-14 1.649E-18
420 8.000 1 4.000 21.7780 1.112E-05 1.398E+12 7.958E-18 1.582E-18
819 8.000 1 4.000 21.7153 9.750E-06 1.420E+09 6.866E-15 1.379E-18
1272 6.000 1 4.000 21.5998 1.308E-05 2.157E+10 6.061E-16 1.372E-18
1090 8.000 1 4.000 21.6399 8.651E-06 1.157E+11 7.474E-17 1.215E-18
1173 6.000 1 4.000 21.6149 1.118E-05 6.388E+10 1.749E-16 1.174E-18
817 8.000 1 4.000 21.7153 8.163E-06 8.484E+08 9.621E-15 1.154E-18
1150 6.000 1 4.000 21.6150 1.064E-05 2.787E+10 3.816E-16 1.118E-18
1334 8.000 1 4.000 21.5985 7.959E-06 8.719E+11 9.128E-18 1.113E-18
1069 6.000 1 4.000 21.6400 1.056E-05 3.751E+10 2.815E-16 1.112E-18
1315 8.000 1 4.000 21.5997 7.444E-06 6.000E+10 1.241E-16 1.042E-18
845 8.000 1 4.000 21.7152 6.910E-06 5.203E+01 1.328E-07 9.772E-19
1301 6.000 1 4.000 21.5998 8.857E-06 4.748E+10 1.865E-16 9.293E-19
713 8.000 1 4.000 21.7234 6.289E-06 3.503E+11 1.795E-17 8.898E-19
610 8.000 1 4.000 21.7307 6.241E-06 3.716E+09 1.680E-15 8.838E-19
1273 8.000 1 4.000 21.5998 6.152E-06 2.165E+10 2.842E-16 8.608E-19
1385 8.000 1 4.000 21.5784 5.901E-06 5.285E+11 1.117E-17 8.240E-19
1070 8.000 1 4.000 21.6400 3.966E-06 3.759E+10 1.055E-16 5.570E-19
1183 8.000 1 4.000 21.6149 3.298E-06 7.536E+10 4.376E-17 4.617E-19
364 8.000 1 4.000 21.8029 3.117E-06 7.586E+08 4.110E-15 4.442E-19
773 8.000 1 4.000 21.7154 3.049E-06 2.635E+08 1.157E-14 4.313E-19
358 8.000 1 4.000 21.8029 2.887E-06 7.411E+08 3.896E-15 4.115E-19
749 8.000 1 4.000 21.7154 2.444E-06 7.947E+07 3.075E-14 3.455E-19
801 8.000 1 4.000 21.7153 2.190E-06 7.880E+01 2.779E-08 3.097E-19
1151 8.000 1 4.000 21.6150 2.172E-06 2.796E+10 7.769E-17 3.042E-19
839 6.000 1 4.000 21.7152 2.847E-06 3.127E+00 9.104E-07 3.020E-19
747 8.000 1 4.000 21.7154 2.046E-06 2.808E+08 7.287E-15 2.895E-19
360 8.000 1 4.000 21.8029 1.235E-06 1.188E+08 1.040E-14 1.761E-19
1172 4.000 1 4.000 21.6149 2.415E-06 6.376E+10 3.787E-17 1.691E-19
1509 8.000 1 4.000 21.4716 1.187E-06 5.440E+10 2.182E-17 1.641E-19
1546 8.000 1 4.000 21.4567 1.067E-06 4.331E+10 2.465E-17 1.474E-19
1304 6.000 1 4.000 21.5997 1.233E-06 4.932E+09 2.500E-16 1.294E-19
840 8.000 1 4.000 21.7152 8.799E-07 5.653E+02 1.556E-09 1.244E-19
716 8.000 1 4.000 21.7227 7.231E-07 5.209E+11 1.388E-18 1.023E-19
1479 8.000 1 4.000 21.4964 5.207E-07 8.284E+10 6.286E-18 7.215E-20
1478 8.000 1 4.000 21.4964 5.018E-07 8.039E+10 6.241E-18 6.952E-20
647 8.000 1 4.000 21.7306 3.629E-07 7.056E+05 5.143E-13 5.138E-20
1300 4.000 1 4.000 21.5998 6.138E-07 4.739E+10 1.295E-17 4.293E-20
544 4.000 1 4.000 21.7519 5.441E-07 4.270E+11 1.274E-18 3.860E-20
516 8.000 1 4.000 21.7559 1.864E-07 1.251E+09 1.490E-16 2.645E-20
1508 6.000 1 4.000 21.4716 2.355E-07 5.439E+10 4.330E-18 2.443E-20
497 8.000 1 4.000 21.7560 1.669E-07 1.406E+09 1.187E-16 2.368E-20
1540 6.000 1 4.000 21.4567 2.120E-07 4.329E+10 4.897E-18 2.196E-20
1477 6.000 1 4.000 21.4964 1.963E-07 7.068E+10 2.778E-18 2.040E-20
1270 8.000 1 4.000 21.5999 1.377E-07 1.538E+11 8.956E-19 1.927E-20
521 8.000 1 4.000 21.7559 1.267E-07 3.053E+09 4.151E-17 1.799E-20
229 8.000 1 4.000 21.9650 1.180E-07 6.976E+02 1.692E-10 1.707E-20
1222 8.000 1 4.000 21.6107 1.077E-07 2.792E+08 3.857E-16 1.508E-20
1259 8.000 1 4.000 21.6000 9.981E-08 8.814E+10 1.132E-18 1.397E-20
180 8.000 1 4.000 21.9806 8.923E-08 8.088E+02 1.103E-10 1.293E-20
492 8.000 1 4.000 21.7560 8.335E-08 3.506E+08 2.378E-16 1.183E-20
670 8.000 1 4.000 21.7305 8.256E-08 2.729E+04 3.026E-12 1.169E-20
1148 8.000 1 4.000 21.6150 7.519E-08 2.285E+11 3.291E-19 1.053E-20
927 8.000 1 4.000 21.6864 7.276E-08 1.495E+11 4.867E-19 1.026E-20
1067 8.000 1 4.000 21.6401 6.783E-08 3.786E+11 1.792E-19 9.523E-21
134 8.000 1 4.000 22.0066 6.521E-08 7.081E+02 9.210E-11 9.470E-21
940 8.000 1 4.000 21.6864 6.071E-08 7.600E+05 7.988E-14 8.562E-21
1139 8.000 1 4.000 21.6151 6.048E-08 1.347E+11 4.489E-19 8.473E-21
796 8.000 1 4.000 21.7153 5.660E-08 1.390E+06 4.072E-14 8.003E-21
921 8.000 1 4.000 21.6865 5.470E-08 1.829E+11 2.990E-19 7.713E-21
1060 8.000 1 4.000 21.6402 5.421E-08 2.182E+11 2.485E-19 7.612E-21
1266 8.000 1 4.000 21.5999 5.078E-08 1.433E+11 3.544E-19 7.102E-21
230 6.000 1 4.000 21.9650 6.498E-08 7.019E+02 9.258E-11 7.050E-21
1365 8.000 1 4.000 21.5857 4.860E-08 1.850E+08 2.627E-16 6.790E-21
1295 8.000 1 4.000 21.5998 4.750E-08 2.060E+11 2.306E-19 6.645E-21
1296 8.000 1 4.000 21.5998 4.661E-08 2.140E+11 2.178E-19 6.523E-21
181 6.000 1 4.000 21.9806 4.903E-08 8.133E+02 6.029E-11 5.328E-21
222 6.000 1 4.000 21.9650 4.673E-08 6.254E+01 7.473E-10 5.070E-21
79 8.000 1 4.000 22.0545 3.366E-08 3.426E+06 9.826E-15 4.910E-21
1414 8.000 1 4.000 21.5706 3.487E-08 1.578E+08 2.211E-16 4.865E-21
481 8.000 1 4.000 21.7561 3.062E-08 6.360E+08 4.816E-17 4.345E-21
1510 8.000 1 4.000 21.4716 2.929E-08 4.950E+10 5.916E-19 4.050E-21
135 6.000 1 4.000 22.0066 3.627E-08 7.212E+02 5.029E-11 3.950E-21
1144 8.000 1 4.000 21.6150 2.608E-08 2.189E+11 1.191E-19 3.652E-21
483 8.000 1 4.000 21.7561 2.455E-08 1.470E+08 1.670E-16 3.485E-21
173 6.000 1 4.000 21.9806 2.835E-08 7.195E+01 3.940E-10 3.080E-21
1547 8.000 1 4.000 21.4567 2.216E-08 3.804E+10 5.826E-19 3.060E-21
223 8.000 1 4.000 21.9650 2.024E-08 7.023E+01 2.882E-10 2.927E-21
1167 8.000 1 4.000 21.6149 2.015E-08 3.079E+11 6.544E-20 2.822E-21
221 4.000 1 4.000 21.9650 3.800E-08 5.727E+01 6.635E-10 2.750E-21
1063 8.000 1 4.000 21.6401 1.768E-08 3.606E+11 4.902E-20 2.483E-21
1168 8.000 1 4.000 21.6149 1.569E-08 3.128E+11 5.015E-20 2.198E-21
1080 8.000 1 4.000 21.6400 1.296E-08 5.159E+11 2.513E-20 1.820E-21
174 8.000 1 4.000 21.9806 1.185E-08 8.026E+01 1.476E-10 1.716E-21
172 4.000 1 4.000 21.9806 2.365E-08 6.622E+01 3.572E-10 1.713E-21
127 6.000 1 4.000 22.0066 1.448E-08 6.999E+01 2.068E-10 1.577E-21
878 8.000 1 4.000 21.7116 1.070E-08 2.248E+08 4.758E-17 1.512E-21
1081 8.000 1 4.000 21.6400 9.694E-09 5.175E+11 1.873E-20 1.361E-21
924 8.000 1 4.000 21.6864 9.504E-09 1.514E+11 6.276E-20 1.340E-21
952 8.000 1 4.000 21.6863 9.364E-09 6.045E+10 1.549E-19 1.321E-21
126 4.000 1 4.000 22.0066 1.374E-08 5.910E+01 2.325E-10 9.975E-22
1452 8.000 1 4.000 21.5421 7.124E-09 3.282E+11 2.171E-20 9.912E-22
953 8.000 1 4.000 21.6863 5.945E-09 7.196E+10 8.262E-20 8.385E-22
986 8.000 1 4.000 21.6712 5.576E-09 6.664E+05 8.367E-15 7.853E-22
674 8.000 1 4.000 21.7305 5.423E-09 2.156E+04 2.515E-13 7.677E-22
1472 8.000 1 4.000 21.4964 5.194E-09 4.358E+11 1.192E-20 7.195E-22
825 8.000 1 4.000 21.7152 4.720E-09 3.391E+04 1.392E-13 6.675E-22
128 8.000 1 4.000 22.0066 4.027E-09 8.654E+01 4.654E-11 5.850E-22
74 8.000 1 4.000 22.0546 3.985E-09 3.602E+05 1.106E-14 5.813E-22
1499 8.000 1 4.000 21.4716 3.428E-09 2.650E+11 1.293E-20 4.737E-22
641 8.000 1 4.000 21.7306 2.816E-09 8.533E+03 3.300E-13 3.987E-22
936 8.000 1 4.000 21.6864 2.659E-09 1.692E+06 1.571E-15 3.750E-22
1530 8.000 1 4.000 21.4567 2.314E-09 1.719E+11 1.346E-20 3.195E-22
982 8.000 1 4.000 21.6712 2.193E-09 1.563E+06 1.402E-15 3.087E-22
981 6.000 1 4.000 21.6712 1.813E-09 1.277E+06 1.420E-15 1.915E-22
1027 8.000 1 4.000 21.6570 1.286E-09 5.404E+09 2.380E-19 1.810E-22
123 8.000 1 4.000 22.0066 7.548E-10 2.932E+06 2.574E-16 1.096E-22
826 8.000 1 4.000 21.7152 7.294E-10 2.888E+04 2.525E-14 1.031E-22
881 8.000 1 4.000 21.7116 7.045E-10 2.115E+06 3.331E-16 9.958E-23
931 8.000 1 4.000 21.6864 4.959E-10 5.035E+08 9.849E-19 6.993E-23
880 6.000 1 4.000 21.7116 5.795E-10 1.395E+06 4.156E-16 6.145E-23
979 8.000 1 4.000 21.6712 4.200E-10 1.131E+08 3.713E-18 5.915E-23
788 8.000 1 4.000 21.7153 3.874E-10 1.399E+04 2.768E-14 5.477E-23
218 8.000 1 4.000 21.9650 3.371E-10 1.517E+06 2.223E-16 4.878E-23
456 8.000 1 4.000 21.7583 3.324E-10 7.335E+08 4.531E-19 4.717E-23
169 8.000 1 4.000 21.9807 2.898E-10 2.127E+06 1.362E-16 4.197E-23
935 6.000 1 4.000 21.6864 3.423E-10 1.504E+06 2.276E-16 3.620E-23
1420 8.000 1 4.000 21.5706 2.039E-10 9.625E+05 2.118E-16 2.845E-23
119 8.000 1 4.000 22.0066 1.843E-10 3.107E+05 5.931E-16 2.675E-23
1307 8.000 1 4.000 21.5997 1.882E-10 2.876E+08 6.545E-19 2.632E-23
165 8.000 1 4.000 21.9807 1.812E-10 2.262E+05 8.013E-16 2.625E-23
458 8.000 1 4.000 21.7583 1.827E-10 2.720E+08 6.718E-19 2.595E-23
214 8.000 1 4.000 21.9650 1.300E-10 1.615E+05 8.048E-16 1.881E-23
977 8.000 1 4.000 21.6712 1.236E-10 3.538E+08 3.493E-19 1.740E-23
1213 8.000 1 4.000 21.6108 9.929E-11 4.757E+09 2.087E-20 1.390E-23
615 8.000 1 4.000 21.7307 9.123E-11 4.392E+03 2.077E-14 1.292E-23
933 8.000 1 4.000 21.6864 9.040E-11 6.149E+08 1.470E-19 1.275E-23
1356 8.000 1 4.000 21.5857 8.594E-11 3.372E+09 2.548E-20 1.201E-23
885 8.000 1 4.000 21.7116 7.446E-11 7.999E+05 9.309E-17 1.053E-23
876 8.000 1 4.000 21.7117 7.034E-11 6.586E+08 1.068E-19 9.942E-24
1403 8.000 1 4.000 21.5707 3.437E-11 2.372E+09 1.449E-20 4.795E-24
184 6.000 1 4.000 21.9806 4.297E-12 7.885E-03 5.449E-10 4.668E-25
1408 8.000 1 4.000 21.5706 4.852E-13 1.135E+07 4.274E-20 6.770E-26
757 8.000 1 4.000 21.7154 3.976E-13 5.948E+03 6.685E-17 5.623E-26
1305 8.000 1 4.000 21.5997 3.438E-13 4.932E+09 6.969E-23 4.810E-26
1361 8.000 1 4.000 21.5857 2.998E-13 2.278E+07 1.316E-20 4.188E-26
1024 8.000 1 4.000 21.6570 1.850E-13 3.063E+09 6.039E-23 2.603E-26
1362 8.000 1 4.000 21.5857 1.057E-13 3.113E+07 3.395E-21 1.476E-26
1177 8.000 1 4.000 21.6149 7.740E-14 4.604E+09 1.681E-23 1.084E-26
1210 8.000 1 4.000 21.6108 6.796E-14 3.641E+09 1.867E-23 9.517E-27
1275 8.000 1 4.000 21.5998 6.648E-14 3.050E+09 2.180E-23 9.300E-27
231 6.000 1 4.000 21.9650 7.272E-14 1.092E-02 6.660E-12 7.890E-27
1469 8.000 1 4.000 21.4964 4.764E-14 5.742E+11 8.296E-26 6.600E-27
1494 8.000 1 4.000 21.4716 4.218E-14 3.459E+11 1.219E-25 5.830E-27
1152 8.000 1 4.000 21.6150 2.104E-14 3.121E+09 6.741E-24 2.947E-27
1525 8.000 1 4.000 21.4567 1.911E-14 2.227E+11 8.580E-26 2.640E-27
1353 8.000 1 4.000 21.5857 1.202E-14 2.606E+09 4.614E-24 1.680E-27
1313 8.000 1 4.000 21.5997 8.091E-15 1.207E+10 6.701E-25 1.132E-27
1409 8.000 1 4.000 21.5706 4.690E-15 2.645E+07 1.773E-22 6.542E-28
1180 8.000 1 4.000 21.6149 2.297E-15 1.299E+10 1.768E-25 3.220E-28
942 8.000 1 4.000 21.6864 1.377E-15 1.386E+04 9.935E-20 1.942E-28
1449 8.000 1 4.000 21.5421 3.469E-16 3.177E+11 1.092E-27 4.828E-29
1400 8.000 1 4.000 21.5707 3.109E-17 1.850E+09 1.680E-26 4.338E-30
988 8.000 1 4.000 21.6712 2.903E-17 1.691E+04 1.717E-21 4.087E-30
191 8.000 1 4.000 21.9806 2.005E-17 1.098E-01 1.827E-16 2.905E-30
1535 8.000 1 4.000 21.4567 8.346E-19 4.744E+09 1.759E-28 1.152E-31
1503 8.000 1 4.000 21.4716 2.293E-19 4.437E+09 5.167E-29 3.170E-32
182 8.000 1 4.000 21.9806 4.445E-20 2.255E-02 1.971E-18 6.440E-33
240 8.000 1 4.000 21.9650 1.121E-20 1.518E-01 7.384E-20 1.622E-33
232 8.000 1 4.000 21.9650 1.683E-21 3.119E-02 5.394E-20 2.434E-34
245 8.000 1 4.000 21.9650 9.783E-22 8.250E-07 1.186E-15 1.415E-34
